    HOUR (UT)     SKY TESTER    SUN TESTER
   12.31222248    0.01900000    0.13400000
   12.31277752    0.01900000    0.21200000
   12.31388950    0.01900000    0.25000000
   12.31444454    0.01900000    0.26899999
   12.31500053    0.01900000    0.30800000
   12.31555557    0.03800000    0.34599999
   12.31611156    0.09600000    0.36600000
   12.31638908    0.11500000    0.36600000
   12.31694412    0.15400000    0.40400001
   12.31750011    0.17299999    0.44299999
   12.31805515    0.17299999    0.48100001
   12.31861115    0.19200000    0.51999998
   12.31916618    0.23100001    0.59700000
   12.31972218    0.25000000    0.63599998
   12.32027817    0.26899999    0.63599998
   12.32083321    0.26899999    0.57800001
   12.32138920    0.25000000    0.59700000
   12.32194424    0.25000000    1.46500003
   12.32222176    0.25000000    1.83099997
   12.32277775    0.26899999    0.40400001
   12.32333374    0.42399999    0.21200000
   12.32388878    1.00199997    0.84799999
   12.32444477    1.54200006    2.17799997
   12.32499981    1.54200006    2.25500011
   12.32555580    1.56099999    2.25500011
   12.32611084    1.54200006    2.25500011
   12.32666683    1.54200006    2.25500011
   12.32722187    1.52199996    2.25500011
   12.32805538    1.54200006    2.25500011
   12.32972240    1.54200006    2.25500011
   12.33055592    1.52199996    2.25500011
   12.33111095    1.54200006    2.25500011
   12.33194447    1.52199996    2.25500011
   12.33249950    1.52199996    2.25500011
   12.33333302    1.54200006    2.25500011
   12.33416653    1.56099999    2.25500011
   12.33472157    1.52199996    2.25500011
   12.33555508    1.52199996    2.25500011
   12.33611107    1.52199996    2.25500011
   12.33694458    1.52199996    2.25500011
   12.33777714    1.52199996    2.25500011
   12.33833313    1.54200006    2.27399993
   12.33916664    1.52199996    2.27399993
   12.33972168    1.52199996    2.25500011
   12.34055519    1.52199996    2.25500011
   12.34138870    1.52199996    2.27399993
   12.34194374    1.52199996    2.25500011
   12.34277725    1.52199996    2.25500011
   12.34361076    1.52199996    2.27399993
   12.34416676    1.52199996    2.27399993
   12.34499931    1.50300002    2.27399993
   12.34555531    1.52199996    2.27399993
   12.34638882    1.52199996    2.25500011
   12.34722233    1.50300002    2.27399993
   12.34777737    1.52199996    2.27399993
   12.34861088    1.50300002    2.27399993
   12.34916592    1.50300002    2.27399993
   12.35000038    1.52199996    2.27399993
   12.35083389    1.50300002    2.27399993
   12.35138893    1.50300002    2.27399993
   12.35222244    1.50300002    2.27399993
   12.35277843    1.50300002    2.27399993
   12.35361195    1.50300002    2.27399993
   12.35444450    1.52199996    2.27399993
   12.35500050    1.50300002    2.27399993
   12.35583401    1.50300002    2.27399993
   12.35638905    1.50300002    2.29399991
   12.35722256    1.50300002    2.27399993
   12.35805607    1.50300002    2.27399993
   12.35861111    1.52199996    2.27399993
   12.35944462    1.50300002    2.27399993
   12.36000061    1.50300002    2.27399993
   12.36083412    1.52199996    2.27399993
   12.36166668    1.52199996    2.27399993
   12.36222267    1.50300002    2.27399993
   12.36305618    1.50300002    2.27399993
   12.36361122    1.50300002    2.27399993
   12.36444473    1.52199996    2.29399991
   12.36500072    1.52199996    2.29399991
   12.36583328    1.52199996    2.29399991
   12.36666679    1.50300002    2.29399991
   12.36972237    1.52199996    2.29399991
   12.37055588    1.50300002    2.27399993
   12.37111092    1.50300002    2.29399991
   12.37416649    1.48399997    2.29399991
   12.37722206    1.46500003    2.29399991
   12.37805557    1.46500003    2.29399991
   12.37861156    1.46500003    2.29399991
   12.37944412    1.46500003    2.29399991
   12.38027763    1.48399997    2.29399991
