    HOUR (UT)     SKY TESTER    SUN TESTER
   12.18638897    0.13400000    0.01900000
   12.18722248    0.13400000    0.01900000
   12.18805599    0.13400000    0.01900000
   12.18861103    0.13400000    0.01900000
   12.18944454    0.13400000    0.01900000
   12.19027805    0.13400000    0.01900000
   12.19111156    0.13400000    0.01900000
   12.19222260    0.13400000    0.01900000
   12.19277763    0.13400000    0.01900000
   12.19361115    0.11500000    0.01900000
   12.19444466    0.13400000    0.01900000
   12.19527817    0.13400000    0.01900000
   12.19611073    0.11500000    0.01900000
   12.19694424    0.11500000    0.01900000
   12.19777775    0.11500000    0.01900000
   12.19861126    0.11500000    0.01900000
   12.19944477    0.11500000    0.01900000
   12.20027733    0.25000000    0.63599998
   12.20111084    0.28900000    0.57800001
   12.20194435    0.32699999    0.61600000
   12.20277786    3.27699995    1.69599998
   12.20361137    1.36800003    1.69599998
   12.20499992    1.11800003    1.69599998
   12.20555496    1.09800005    1.67700005
   12.20611095    1.11800003    1.69599998
   12.20666695    1.11800003    1.69599998
   12.20722198    1.11800003    1.69599998
   12.20777798    1.11800003    1.69599998
   12.20833302    1.11800003    1.69599998
   12.20888901    1.11800003    1.69599998
   12.20916653    1.11800003    1.71500003
   12.21000004    1.11800003    1.69599998
   12.21055508    1.13699996    1.69599998
   12.21111107    1.13699996    1.71500003
   12.21166611    1.13699996    1.71500003
   12.21222210    1.13699996    1.71500003
   12.21277714    1.13699996    1.71500003
   12.21333313    1.15600002    1.69599998
   12.21388912    1.15600002    1.69599998
   12.21444416    1.15600002    1.69599998
   12.21500015    1.15600002    1.71500003
   12.21555519    1.15600002    1.71500003
   12.21611118    1.17499995    1.71500003
   12.21666622    1.17499995    1.71500003
   12.21722221    1.17499995    1.71500003
   12.21777725    1.17499995    1.71500003
   12.21833324    1.17499995    1.71500003
   12.21888828    1.19500005    1.71500003
   12.21944427    1.19500005    1.71500003
   12.21999931    1.19500005    1.71500003
   12.22055531    1.19500005    1.71500003
   12.22111034    1.19500005    1.71500003
   12.22166634    1.19500005    1.71500003
   12.22222137    1.19500005    1.71500003
   12.22277737    1.21399999    1.71500003
   12.22333336    1.21399999    1.71500003
   12.22388840    1.21399999    1.71500003
   12.22444439    1.21399999    1.71500003
   12.22499943    1.21399999    1.71500003
   12.22555542    1.21399999    1.71500003
   12.22611046    1.21399999    1.71500003
   12.22694397    1.21399999    1.71500003
   12.22749996    1.21399999    1.73399997
   12.22805500    1.21399999    1.71500003
   12.22861099    1.23300004    1.71500003
   12.22916603    1.23300004    1.71500003
   12.22972202    1.23300004    1.73399997
   12.23027706    1.23300004    1.71500003
   12.23083305    1.23300004    1.73399997
   12.23138809    1.25300002    1.73399997
   12.23194408    1.25300002    1.73399997
   12.23249912    1.25300002    1.73399997
   12.23305511    1.25300002    1.73399997
   12.23361111    1.25300002    1.73399997
   12.23416710    1.25300002    1.73399997
   12.23472214    1.25300002    1.73399997
   12.23527813    1.27199996    1.75399995
   12.23583317    1.27199996    1.75399995
   12.23638916    1.27199996    1.73399997
   12.23694515    1.27199996    1.73399997
   12.23750019    1.27199996    1.75399995
   12.23805618    1.27199996    1.73399997
   12.23861122    1.27199996    1.75399995
