    HOUR (UT)     SKY TESTER    SUN TESTER
   10.01194477    0.01900000    0.19200000
   10.01249981    0.05700000    0.23100001
   10.01305580    0.13400000    0.25000000
   10.01333332    0.23100001    0.28900000
   10.01388931    0.42399999    0.32699999
   10.01444435    0.86699998    0.38499999
   10.01500034    1.56099999    0.40400001
   10.01555538    2.27399993    0.42399999
   10.01611137    3.14199996    0.42399999
   10.01666641    4.91499996    1.17499995
   10.01722240    4.91499996    1.63800001
   10.01777744    4.91499996    1.65699995
   10.01833344    4.91499996    1.67700005
   10.01888847    4.91499996    1.65699995
   10.01944447    4.91499996    1.63800001
   10.01972198    4.91499996    1.61899996
   10.02027798    4.91499996    1.61899996
   10.02111053    4.91499996    1.61899996
   10.02166653    4.91499996    1.63800001
   10.02222157    4.91499996    1.61899996
   10.02277756    4.91499996    1.63800001
   10.02333355    4.91499996    1.63800001
   10.02361107    4.91499996    1.63800001
   10.02416611    4.91499996    1.63800001
   10.02472210    4.91499996    1.63800001
   10.02527714    4.91499996    1.63800001
   10.02583313    4.91499996    1.63800001
   10.02694416    4.91499996    1.63800001
   10.02750015    4.91499996    1.63800001
   10.02861118    4.91499996    1.63800001
   10.02944374    4.91499996    1.63800001
   10.03055573    4.91499996    1.63800001
   10.03138828    4.91499996    1.63800001
   10.03249931    4.91499996    1.65699995
   10.03361130    4.91499996    1.65699995
   10.03444481    4.91499996    1.65699995
   10.03555584    4.91499996    1.65699995
   10.03638935    4.91499996    1.65699995
   10.03750038    4.91499996    1.67700005
   10.03833389    4.91499996    1.67700005
   10.03944492    4.91499996    1.65699995
   10.04055595    4.91499996    1.67700005
   10.04138947    4.91499996    1.67700005
   10.04250050    4.91499996    1.67700005
   10.04361153    4.91499996    1.67700005
   10.04444504    4.91499996    1.67700005
   10.04555607    4.91499996    1.67700005
   10.04638958    4.91499996    1.67700005
   10.04750061    4.91499996    1.67700005
   10.04833412    4.91499996    1.67700005
   10.04944515    4.91499996    1.67700005
   10.05055618    4.91499996    1.69599998
   10.05138874    4.91499996    1.69599998
   10.05249977    4.91499996    1.69599998
   10.05361176    4.91499996    1.69599998
   10.05444431    4.91499996    1.69599998
   10.05555534    4.91499996    1.69599998
   10.05638885    4.91499996    1.69599998
   10.05749989    4.91499996    1.69599998
   10.05861092    4.91499996    1.69599998
   10.05944443    4.91499996    1.69599998
   10.06055546    4.91499996    1.69599998
   10.06138897    4.91499996    1.71500003
   10.06250000    4.91499996    1.71500003
   10.06361103    4.91499996    1.71500003
   10.06444454    4.91499996    1.71500003
   10.06555557    4.91499996    1.71500003
   10.06638908    4.91499996    1.71500003
   10.06750011    4.91499996    1.73399997
   10.06861115    4.91499996    1.73399997
