    HOUR (UT)     SKY TESTER    SUN TESTER
   11.25722218    0.44299999    0.80900002
   11.25749969    4.91499996    1.54200006
   11.25805569    4.91499996    1.54200006
   11.25861073    4.91499996    1.52199996
   11.25916672    4.91499996    1.50300002
   11.25972176    3.08400011    1.48399997
   11.26027775    0.96300000    1.48399997
   11.26083374    0.94400001    1.48399997
   11.26138878    0.94400001    1.48399997
   11.26194477    0.94400001    1.48399997
   11.26249981    0.94400001    1.48399997
   11.26305580    0.96300000    1.48399997
   11.26388931    0.96300000    1.48399997
   11.26444435    0.96300000    1.48399997
   11.26500034    0.98299998    1.48399997
   11.26555538    0.96300000    1.48399997
   11.26722240    0.98299998    1.48399997
   11.26805496    0.98299998    1.50300002
   11.26888847    0.96300000    1.48399997
   11.26944447    0.98299998    1.50300002
   11.27027798    1.00199997    1.50300002
   11.27333355    1.00199997    1.50300002
   11.27472210    1.02100003    1.50300002
   11.27666664    1.02100003    1.50300002
   11.27833271    1.02100003    1.50300002
   11.27999973    1.02100003    1.52199996
   11.28138828    1.02100003    1.52199996
   11.28305531    1.03999996    1.52199996
   11.28472233    1.03999996    1.54200006
   11.28638935    1.03999996    1.54200006
   11.28805637    1.03999996    1.54200006
   11.28972244    1.03999996    1.54200006
   11.29138947    1.05999994    1.54200006
   11.29305553    1.05999994    1.56099999
   11.29472256    1.05999994    1.54200006
   11.29638958    1.11800003    1.54200006
   11.29805565    1.07900000    1.56099999
   11.29972267    1.07900000    1.56099999
   11.30138874    1.07900000    1.56099999
   11.30305576    1.07900000    1.58000004
   11.30472279    1.07900000    1.56099999
   11.30638885    1.07900000    1.58000004
   11.30805588    1.07900000    1.58000004
   11.30972195    1.07900000    1.58000004
   11.31138897    1.07900000    1.58000004
   11.31305599    1.07900000    1.58000004
   11.31472206    1.07900000    1.60000002
   11.31638908    1.07900000    1.60000002
   11.31777763    1.07900000    1.60000002
   11.31944466    1.07900000    1.60000002
   11.32111073    1.07900000    1.60000002
   11.32277775    1.07900000    1.60000002
   11.32444477    1.07900000    1.60000002
   11.32611084    1.07900000    1.60000002
   11.32777786    1.07900000    1.61899996
   11.32944393    1.07900000    1.60000002
   11.33111095    1.07900000    1.61899996
   11.33277798    1.07900000    1.61899996
   11.33444405    1.07900000    1.61899996
   11.33611107    1.07900000    1.61899996
   11.33777714    1.07900000    1.63800001
   11.33944416    1.07900000    1.61899996
   11.34111118    1.07900000    1.63800001
   11.34277725    1.07900000    1.63800001
   11.34444427    1.07900000    1.63800001
   11.34611034    1.07900000    1.63800001
   11.34777737    1.05999994    1.63800001
   11.34944439    1.07900000    1.65699995
   11.35111141    1.05999994    1.63800001
   11.35249996    1.05999994    1.63800001
   11.35416698    1.05999994    1.63800001
   11.35583401    1.05999994    1.65699995
   11.35777855    1.05999994    1.63800001
   11.35944462    1.05999994    1.65699995
   11.36083412    1.05999994    1.65699995
   11.36250019    1.05999994    1.65699995
   11.36416721    1.05999994    1.67700005
