    HOUR (UT)     SKY TESTER    SUN TESTER
   11.90583324    0.61600000    0.05700000
   11.90666676    0.75099999    0.05700000
   11.90749931    0.73199999    0.05700000
   11.90833282    0.75099999    0.05700000
   11.90916634    0.75099999    0.09600000
   11.90999985    4.91499996    1.94700003
   11.91083336    4.91499996    1.92700005
   11.91166592    4.91499996    1.92700005
   11.91277695    4.91499996    1.90799999
   11.91388893    4.91499996    1.92700005
   11.91472149    4.91499996    1.90799999
   11.91583252    4.91499996    1.92700005
   11.91666698    4.91499996    1.90799999
   11.91777802    4.91499996    1.92700005
   11.91888905    4.91499996    1.86899996
   11.91972256    4.91499996    1.86899996
   11.92083359    4.91499996    1.86899996
   11.92194462    4.91499996    1.86899996
   11.92277813    4.91499996    1.86899996
   11.92388916    4.91499996    1.88900006
   11.92472267    4.91499996    1.86899996
   11.92583370    4.91499996    1.86899996
   11.92694473    4.91499996    1.86899996
   11.92777824    4.91499996    1.88900006
   11.92888927    4.91499996    1.88900006
   11.93000031    4.91499996    1.90799999
   11.93083382    4.91499996    1.88900006
   11.93194485    4.91499996    1.90799999
   11.93305588    4.91499996    1.88900006
   11.93388939    4.91499996    1.90799999
   11.93500042    4.91499996    1.90799999
   11.93611145    4.91499996    1.90799999
   11.93694496    4.91499996    1.90799999
   11.93805599    4.91499996    1.90799999
   11.93888855    4.91499996    1.90799999
   11.94000053    4.91499996    1.90799999
   11.94111156    4.91499996    1.90799999
   11.94194412    4.91499996    1.90799999
   11.94305515    4.91499996    1.90799999
   11.94416714    4.91499996    1.90799999
   11.94499969    4.91499996    1.90799999
   11.94611073    4.91499996    1.90799999
   11.94722271    4.91499996    1.90799999
   11.94805527    4.91499996    1.90799999
   11.94916630    4.91499996    1.90799999
   11.95027733    4.91499996    1.90799999
   11.95111084    4.91499996    1.92700005
   11.95222187    4.91499996    1.90799999
   11.95305538    4.91499996    1.90799999
   11.95416641    4.91499996    1.92700005
   11.95527744    4.91499996    1.92700005
   11.95611095    4.91499996    1.92700005
   11.95722198    4.91499996    1.90799999
   11.95833302    4.91499996    1.92700005
   11.95916653    4.91499996    1.92700005
   11.96027756    4.91499996    1.92700005
   11.96138859    4.91499996    1.92700005
   11.96222210    4.91499996    1.92700005
   11.96333313    4.91499996    1.92700005
   11.96444416    4.91499996    1.90799999
   11.96527767    4.91499996    1.92700005
   11.96638870    4.91499996    1.94700003
   11.96722221    4.91499996    1.92700005
   11.96833324    4.91499996    1.92700005
   11.96944427    4.91499996    1.92700005
   11.97027779    4.91499996    1.92700005
   11.97138882    4.91499996    1.92700005
   11.97249985    4.91499996    1.94700003
   11.97333336    4.91499996    1.94700003
   11.97444439    4.91499996    1.94700003
   11.97555542    4.91499996    1.94700003
   11.97638798    4.91499996    1.94700003
   11.97749996    4.91499996    1.92700005
   11.97833252    4.91499996    1.92700005
   11.97944355    4.91499996    1.94700003
   11.98055553    4.91499996    1.94700003
   11.98166656    4.91499996    1.92700005
   11.98249912    4.91499996    1.94700003
   11.98361111    4.91499996    1.94700003
   11.98444462    4.91499996    1.94700003
   11.98555565    4.91499996    1.94700003
   11.98666668    4.91499996    1.94700003
   11.98750019    4.91499996    1.94700003
   11.98861122    4.91499996    1.94700003
   11.98972225    4.91499996    1.94700003
   11.99055576    4.91499996    1.94700003
   11.99166679    4.91499996    1.94700003
   11.99277782    4.91499996    1.94700003
   11.99361134    4.91499996    1.94700003
   11.99472237    4.91499996    1.94700003
   11.99583340    4.91499996    1.94700003
   11.99666691    4.91499996    1.94700003
   11.99777794    4.91499996    1.94700003
   11.99861145    4.91499996    1.94700003
   11.99972248    4.91499996    1.94700003
   12.00083351    4.91499996    1.96599996
   12.00166702    4.91499996    1.94700003
   12.00277805    4.91499996    1.96599996
   12.00388908    4.91499996    1.94700003
   12.00472260    4.91499996    1.94700003
   12.00583363    4.91499996    1.94700003
   12.00694466    4.91499996    1.96599996
   12.00777817    4.91499996    1.96599996
   12.00888920    4.91499996    1.96599996
   12.01000023    4.91499996    1.94700003
   12.01083374    4.91499996    1.96599996
   12.01194477    4.91499996    1.96599996
   12.01305580    4.91499996    1.96599996
   12.01388931    4.91499996    1.96599996
   12.01500034    4.91499996    1.96599996
   12.01611137    4.91499996    1.96599996
   12.01694393    4.91499996    1.96599996
   12.01805496    4.91499996    1.96599996
   12.01888847    4.91499996    1.96599996
   12.01999950    4.91499996    1.96599996
   12.02111053    4.91499996    1.96599996
   12.02194405    4.91499996    1.96599996
   12.02305508    4.91499996    1.96599996
   12.02416611    4.91499996    1.96599996
   12.02499962    4.91499996    1.96599996
   12.02611065    4.91499996    1.96599996
   12.02694416    4.91499996    1.96599996
   12.02805519    4.91499996    1.96599996
   12.02916622    4.91499996    1.96599996
   12.02999973    4.91499996    1.96599996
   12.03111076    4.91499996    1.98500001
   12.03222179    4.91499996    1.96599996
   12.03305531    4.91499996    1.96599996
   12.03416729    4.91499996    1.96599996
   12.03527832    4.91499996    1.98500001
   12.03611183    4.91499996    1.98500001
   12.03722286    4.91499996    1.98500001
   12.03833389    4.91499996    1.98500001
   12.03916740    4.91499996    1.98500001
   12.04027843    4.91499996    1.98500001
   12.04138947    4.91499996    1.98500001
   12.04222298    4.91499996    1.98500001
   12.04333401    4.91499996    1.98500001
   12.04444504    4.91499996    1.98500001
   12.04527855    4.91499996    1.98500001
   12.04638958    4.91499996    1.98500001
   12.04750061    4.91499996    1.98500001
   12.04833412    4.91499996    1.98500001
   12.04944515    4.91499996    1.98500001
   12.05055618    4.91499996    1.98500001
   12.05138874    4.91499996    1.98500001
   12.05249977    4.91499996    1.98500001
   12.05361176    4.91499996    1.98500001
   12.05444431    4.91499996    1.98500001
   12.05555534    4.91499996    2.00399995
   12.05638885    4.91499996    1.98500001
   12.05749989    4.91499996    2.00399995
   12.05861092    4.91499996    1.98500001
   12.05944443    4.91499996    1.98500001
   12.06055546    4.91499996    2.00399995
   12.06166649    4.91499996    2.00399995
   12.06250000    4.91499996    2.00399995
   12.06361103    4.91499996    2.00399995
   12.06472206    4.91499996    1.98500001
   12.06555557    4.91499996    2.00399995
   12.06666660    4.91499996    2.00399995
   12.06750011    4.91499996    2.00399995
   12.06861115    4.91499996    2.00399995
   12.06972218    4.91499996    1.98500001
   12.07055569    4.91499996    2.00399995
   12.07166672    4.91499996    2.02399993
   12.07277775    4.91499996    2.00399995
   12.07361126    4.91499996    2.02399993
   12.07472229    4.91499996    2.00399995
   12.07555580    4.91499996    2.02399993
   12.07666683    4.91499996    2.00399995
   12.07777786    4.91499996    2.02399993
   12.07861137    4.91499996    2.00399995
   12.07972240    4.91499996    2.02399993
   12.08083344    4.91499996    2.02399993
   12.08166695    4.91499996    2.00399995
   12.08277798    4.91499996    2.02399993
   12.08388901    4.91499996    2.00399995
   12.08472157    4.91499996    2.02399993
   12.08583260    4.91499996    2.02399993
   12.08694458    4.91499996    2.00399995
   12.08777714    4.91499996    2.02399993
   12.08888817    4.91499996    2.02399993
   12.09000015    4.91499996    2.02399993
   12.09083271    4.91499996    2.02399993
   12.09194374    4.91499996    2.02399993
   12.09277725    4.91499996    2.02399993
   12.09388828    4.91499996    2.02399993
   12.09499931    4.91499996    2.02399993
   12.09583282    4.91499996    2.02399993
   12.09694386    4.91499996    2.02399993
   12.09805489    4.91499996    2.02399993
   12.09888840    4.91499996    2.02399993
   12.10000038    4.91499996    2.02399993
   12.10083389    4.91499996    2.02399993
   12.10194492    4.91499996    2.02399993
   12.10305595    4.91499996    2.02399993
   12.10388947    4.91499996    2.02399993
   12.10500050    4.91499996    2.02399993
   12.10611153    4.91499996    2.02399993
   12.10694504    4.91499996    2.02399993
   12.10805607    4.91499996    2.02399993
   12.10916710    4.91499996    2.04299998
   12.11000061    4.91499996    2.04299998
   12.11111164    4.91499996    2.02399993
   12.11222267    4.91499996    2.02399993
   12.11305618    4.91499996    2.04299998
   12.11416721    4.91499996    2.04299998
   12.11527824    4.91499996    2.04299998
   12.11611176    4.91499996    2.04299998
   12.11722279    4.91499996    2.04299998
   12.11805534    4.91499996    2.04299998
   12.11916637    4.91499996    2.06200004
   12.12027836    4.91499996    2.04299998
   12.12111092    4.91499996    2.06200004
   12.12222195    4.91499996    2.06200004
   12.12333393    4.91499996    2.06200004
   12.12416649    4.91499996    2.06200004
   12.12527752    4.91499996    2.06200004
   12.12638855    4.91499996    2.06200004
   12.12722206    4.91499996    2.06200004
   12.12833309    4.91499996    2.06200004
   12.12944412    4.91499996    2.06200004
   12.13027763    4.91499996    2.06200004
   12.13138866    4.91499996    2.06200004
   12.13222218    4.91499996    2.06200004
   12.13333321    4.91499996    2.08100009
   12.13444424    4.91499996    2.08100009
   12.13527775    4.91499996    2.06200004
   12.13638878    4.91499996    2.06200004
   12.13749981    4.91499996    2.06200004
   12.13833332    4.91499996    2.06200004
   12.13944435    4.91499996    2.06200004
   12.14055538    4.91499996    2.06200004
   12.14138889    4.91499996    2.06200004
   12.14249992    4.91499996    2.08100009
   12.14333344    4.91499996    2.06200004
   12.14444447    4.91499996    2.08100009
   12.14555550    4.91499996    2.06200004
   12.14638901    4.91499996    2.06200004
   12.14750004    4.91499996    2.08100009
   12.14861107    4.91499996    2.08100009
   12.14944458    4.91499996    2.08100009
   12.15055561    4.91499996    2.10100007
   12.15166664    4.91499996    2.08100009
   12.15249920    4.91499996    2.08100009
   12.15361118    4.91499996    2.06200004
   12.15444374    4.91499996    2.08100009
   12.15555477    4.91499996    2.06200004
   12.15666676    4.91499996    2.08100009
   12.15777779    4.91499996    2.08100009
   12.15861034    4.91499996    2.08100009
   12.15972137    4.91499996    2.08100009
   12.16055489    4.91499996    2.08100009
   12.16166592    4.91499996    2.10100007
   12.16277695    4.91499996    2.08100009
   12.16361046    4.91499996    2.10100007
   12.16472149    4.91499996    2.10100007
   12.16583252    4.91499996    2.10100007
   12.16666698    4.91499996    2.10100007
   12.16777802    4.91499996    2.11999989
   12.16888905    4.91499996    2.10100007
   12.16972256    4.91499996    2.10100007
   12.17083359    4.91499996    2.10100007
   12.17194462    4.91499996    2.10100007
   12.17277813    4.91499996    2.10100007
   12.17388916    4.91499996    2.10100007
   12.17472267    4.91499996    2.10100007
   12.17583370    4.91499996    2.11999989
   12.17694473    4.91499996    2.10100007
   12.17805576    4.91499996    2.11999989
   12.17888927    4.91499996    2.10100007
   12.18000031    4.91499996    2.10100007
   12.18083382    4.91499996    2.10100007
   12.18194485    4.91499996    2.10100007
   12.18305588    4.91499996    2.11999989
   12.18416691    4.91499996    2.10100007
   12.18500042    4.91499996    2.11999989
   12.18611145    4.91499996    2.11999989
   12.18722248    4.91499996    2.11999989
   12.18805599    4.91499996    2.11999989
   12.18916702    4.91499996    2.11999989
   12.19027805    4.91499996    2.11999989
   12.19111156    4.91499996    2.11999989
