    HOUR (UT)     SKY TESTER    SUN TESTER
   11.97555542    0.05700000    0.01900000
   11.97611046    0.07700000    0.05700000
   11.97666645    0.09600000    0.03800000
   11.97722149    0.07700000    0.09600000
   11.97777748    0.07700000    0.17299999
   11.97833252    0.07700000    0.21200000
   11.97888851    0.09600000    0.26899999
   11.97944355    0.09600000    0.30800000
   11.97972202    0.09600000    0.34599999
   11.98027706    0.13400000    0.36600000
   11.98083305    0.17299999    0.40400001
   11.98138809    0.26899999    0.44299999
   11.98194408    0.36600000    0.51999998
   11.98249912    0.51999998    0.53899997
   11.98305511    0.61600000    0.55900002
   11.98361111    0.69300002    0.51999998
   11.98416710    0.90600002    0.80900002
   11.98472214    1.17499995    1.86899996
   11.98527813    1.36800003    1.98500001
   11.98583317    4.70300007    1.96599996
   11.98638916    4.91499996    1.94700003
   11.98694515    4.91499996    1.94700003
   11.98750019    4.91499996    1.94700003
   11.98777771    4.91499996    1.90799999
   11.98833370    4.91499996    1.90799999
   11.98888874    2.46700001    1.86899996
   11.98944473    2.46700001    1.86899996
   11.99000072    2.50600004    1.88900006
   11.99055576    2.56299996    1.88900006
   11.99083328    2.81399989    1.86899996
   11.99138927    2.89100003    1.86899996
   11.99305534    3.10299993    1.88900006
   11.99361134    3.18000007    1.88900006
   11.99444485    3.27699995    1.88900006
   11.99527836    3.39199996    1.90799999
   11.99583340    3.50799990    1.90799999
   11.99888897    3.99000001    1.90799999
   11.99972248    4.14400005    1.88900006
   12.00027752    4.27899981    1.88900006
   12.00111103    4.45300007    1.90799999
   12.00166702    4.58799982    1.88900006
   12.00249958    4.76100016    1.90799999
   12.00333309    4.89599991    1.90799999
   12.00388908    4.91499996    1.90799999
   12.00472260    4.91499996    1.90799999
   12.00555515    4.91499996    1.88900006
   12.00611115    4.91499996    1.90799999
   12.00694466    4.91499996    1.88900006
   12.00749969    4.91499996    1.90799999
   12.00833321    4.91499996    1.88900006
   12.00916672    4.91499996    1.90799999
   12.01000023    4.91499996    1.90799999
   12.01055527    4.91499996    1.90799999
   12.01111126    4.91499996    1.90799999
   12.01249981    4.91499996    1.90799999
   12.01361084    4.91499996    1.92700005
   12.01444435    4.91499996    1.90799999
   12.01555538    4.91499996    1.92700005
   12.01666641    4.91499996    1.90799999
   12.01749992    4.91499996    1.90799999
   12.01861095    4.91499996    1.90799999
   12.01972198    4.91499996    1.90799999
   12.02055550    4.91499996    1.90799999
   12.02166653    4.91499996    1.92700005
   12.02277756    4.91499996    1.90799999
   12.02361107    4.91499996    1.90799999
   12.02472210    4.91499996    1.90799999
   12.02555561    4.91499996    1.86899996
   12.02666664    4.91499996    1.86899996
   12.02750015    4.91499996    1.85000002
   12.02861118    4.91499996    1.83099997
   12.02972221    4.91499996    1.81200004
   12.03055573    4.91499996    1.85000002
   12.03166676    4.91499996    1.85000002
   12.03249931    4.91499996    1.83099997
   12.03361130    4.91499996    1.83099997
   12.03472233    4.91499996    1.75399995
   12.03555584    4.91499996    1.71500003
   12.03666687    4.91499996    1.67700005
   12.03750038    4.91499996    1.67700005
   12.03861141    4.91499996    1.65699995
   12.03972244    4.91499996    1.63800001
   12.04055595    4.91499996    1.58000004
   12.04166698    4.91499996    1.54200006
   12.04250050    4.91499996    1.52199996
   12.04361153    4.91499996    1.44500005
   12.04472256    4.91499996    1.44500005
   12.04555607    4.91499996    1.44500005
   12.04666710    4.91499996    1.44500005
   12.04777813    4.91499996    1.48399997
   12.04861164    4.91499996    1.52199996
   12.04972267    4.91499996    1.60000002
   12.05083370    4.91499996    1.67700005
   12.05222225    4.91499996    1.75399995
   12.05333328    4.91499996    1.79200006
   12.05444431    4.91499996    1.83099997
   12.05527782    4.91499996    1.86899996
   12.05638885    4.91499996    1.86899996
   12.05749989    4.91499996    1.88900006
   12.05833340    4.91499996    1.85000002
   12.05944443    4.91499996    1.77300000
   12.06027794    4.91499996    1.75399995
   12.06138897    4.91499996    1.73399997
   12.06250000    4.91499996    1.73399997
   12.06333351    4.91499996    1.71500003
   12.06444454    4.91499996    1.67700005
   12.06555557    4.91499996    1.61899996
   12.06638908    4.91499996    1.60000002
   12.06750011    4.91499996    1.63800001
   12.06833363    4.91499996    1.63800001
   12.06944466    4.91499996    1.65699995
   12.07055569    4.91499996    1.71500003
   12.07138920    4.91499996    1.73399997
   12.07250023    4.91499996    1.77300000
   12.07333374    4.91499996    1.81200004
   12.07444477    4.91499996    1.85000002
   12.07555580    4.91499996    1.85000002
   12.07638836    4.91499996    1.85000002
   12.07750034    4.91499996    1.83099997
   12.07833290    4.91499996    1.79200006
   12.07944393    4.91499996    1.67700005
   12.08055592    4.91499996    1.60000002
   12.08138847    4.91499996    1.54200006
   12.08249950    4.91499996    1.52199996
   12.08333302    4.91499996    1.56099999
   12.08444405    4.91499996    1.63800001
   12.08555508    4.91499996    1.67700005
   12.08638859    4.91499996    1.75399995
   12.08749962    4.91499996    1.79200006
   12.08833313    4.91499996    1.79200006
   12.08944416    4.91499996    1.79200006
   12.09055519    4.91499996    1.85000002
   12.09138870    4.91499996    1.88900006
   12.09249973    4.91499996    1.90799999
   12.09361076    4.91499996    1.94700003
   12.09444427    4.91499996    1.94700003
   12.09555531    4.91499996    1.98500001
   12.09638882    4.91499996    1.98500001
   12.09749985    4.91499996    2.02399993
   12.09861088    4.91499996    2.02399993
   12.09944439    4.91499996    1.98500001
   12.10055637    4.91499996    1.98500001
   12.10166740    4.91499996    1.98500001
   12.10249996    4.91499996    1.98500001
   12.10361195    4.91499996    1.98500001
   12.10472298    4.91499996    1.94700003
   12.10555553    4.91499996    1.90799999
   12.10666752    4.91499996    1.86899996
   12.10750008    4.91499996    1.88900006
   12.10861111    4.91499996    1.90799999
   12.10972214    4.91499996    1.90799999
   12.11055565    4.91499996    1.94700003
   12.11166668    4.91499996    1.90799999
   12.11250019    4.91499996    1.88900006
   12.11361122    4.91499996    1.85000002
   12.11444473    4.91499996    1.79200006
   12.11555576    4.91499996    1.75399995
   12.11666679    4.91499996    1.81200004
   12.11750031    4.91499996    1.86899996
   12.11861134    4.91499996    1.90799999
   12.11944485    4.91499996    1.83099997
   12.12055588    4.91499996    1.73399997
   12.12166691    4.91499996    1.63800001
   12.12250042    4.91499996    1.54200006
   12.12361145    4.91499996    1.58000004
   12.12444496    4.91499996    1.65699995
   12.12555599    4.91499996    1.67700005
   12.12666702    4.91499996    1.67700005
   12.12750053    4.91499996    1.63800001
   12.12861156    4.91499996    1.63800001
   12.12944412    4.91499996    1.67700005
   12.13055611    4.91499996    1.77300000
   12.13166714    4.91499996    1.86899996
   12.13249969    4.91499996    1.90799999
   12.13361073    4.91499996    1.94700003
   12.13444424    4.91499996    1.98500001
