    HOUR (UT)     SKY TESTER    SUN TESTER
   10.00055599    4.91499996    1.58000004
   10.00166702    4.91499996    1.56099999
   10.00249958    4.91499996    1.56099999
   10.00361156    4.91499996    1.54200006
   10.00472260    4.91499996    1.54200006
   10.00555515    4.91499996    1.54200006
   10.00666714    4.91499996    1.54200006
   10.00777817    4.91499996    1.54200006
   10.00888920    4.91499996    1.54200006
   10.00972176    4.91499996    1.52199996
   10.01083374    4.91499996    1.50300002
   10.01194477    4.91499996    1.48399997
   10.01277733    4.91499996    1.46500003
   10.01388931    4.91499996    1.42600000
   10.01500034    4.91499996    1.40699995
   10.01583290    4.91499996    1.36800003
   10.01694393    4.91499996    1.33000004
   10.01805496    4.91499996    1.29100001
   10.01888847    4.91499996    1.23300004
   10.01999950    4.91499996    1.19500005
   10.02111053    4.91499996    1.13699996
   10.02194405    4.91499996    1.09800005
   10.02305508    4.91499996    1.03999996
   10.02388859    4.91499996    0.98299998
   10.02499962    4.91499996    0.92500001
   10.02611065    4.91499996    0.88599998
   10.02694416    4.91499996    0.84799999
   10.02805519    4.91499996    0.82800001
   10.02916622    4.91499996    0.79000002
   10.02999973    4.91499996    0.79000002
   10.03111076    4.91499996    0.80900002
   10.03222179    4.91499996    0.80900002
   10.03305531    4.91499996    0.84799999
   10.03416729    4.91499996    0.86699998
   10.03527832    4.91499996    0.88599998
   10.03611183    4.91499996    0.92500001
   10.03722286    4.91499996    0.98299998
   10.03833389    4.91499996    1.02100003
   10.03916740    4.91499996    1.07900000
   10.04027843    4.91499996    1.13699996
   10.04138947    4.91499996    1.19500005
   10.04250050    4.91499996    1.23300004
   10.04333401    4.91499996    1.29100001
   10.04444504    4.91499996    1.34899998
   10.04555607    4.91499996    1.38699996
   10.04638958    4.91499996    1.42600000
   10.04750061    4.91499996    1.46500003
   10.04861164    4.91499996    1.48399997
   10.04944515    4.91499996    1.48399997
   10.05055618    4.91499996    1.50300002
   10.05166721    4.91499996    1.50300002
   10.05249977    4.91499996    1.50300002
   10.05361176    4.91499996    1.46500003
   10.05472279    4.91499996    1.44500005
   10.05555534    4.91499996    1.40699995
   10.05666733    4.91499996    1.36800003
   10.05777836    4.91499996    1.30999994
   10.05861092    4.91499996    1.23300004
   10.05972195    4.91499996    1.17499995
   10.06055546    4.91499996    1.11800003
   10.06166649    4.91499996    1.03999996
   10.06277752    4.91499996    0.98299998
   10.06388950    4.91499996    0.92500001
   10.06472206    4.91499996    0.84799999
   10.06583309    4.91499996    0.77100003
   10.06666660    4.91499996    0.71300000
   10.06777763    4.91499996    0.65499997
   10.06888866    4.91499996    0.59700000
   10.06972218    4.91499996    0.53899997
   10.07083321    4.91499996    0.50099999
   10.07194424    4.91499996    0.44299999
