    HOUR (UT)     SKY TESTER    SUN TESTER
   10.81027794    0.40400001    0.01900000
   10.81111145    0.40400001    0.01900000
   10.81277752    0.42399999    0.01900000
   10.81361103    0.42399999    0.01900000
   10.83111095    0.42399999    0.01900000
   10.83194447    0.42399999    0.01900000
   10.83277798    0.40400001    0.01900000
   10.83361053    0.40400001    0.01900000
   10.83444405    0.40400001    0.01900000
   10.83527756    0.40400001    0.01900000
   10.83611107    0.40400001    0.01900000
   10.83694458    0.40400001    0.01900000
   10.83777714    0.40400001    0.01900000
   10.83861065    0.40400001    0.01900000
   10.83944416    0.40400001    0.01900000
   10.84027767    0.40400001    0.01900000
   10.84111118    0.23100001    0.55900002
   10.84194374    4.91499996    2.13899994
   10.84277725    4.91499996    2.13899994
   10.84388828    4.91499996    2.13899994
   10.84472179    4.91499996    2.15899992
   10.84583282    4.91499996    2.17799997
   10.84666634    4.91499996    2.11999989
   10.84777737    4.91499996    2.08100009
   10.84888840    4.91499996    2.08100009
   10.84972191    4.91499996    2.08100009
   10.85083389    4.91499996    2.11999989
   10.85194492    4.91499996    2.13899994
   10.85277843    4.91499996    2.10100007
   10.85388947    4.91499996    2.06200004
   10.85472298    4.91499996    2.02399993
   10.85583401    4.91499996    2.00399995
   10.85694504    4.91499996    1.98500001
   10.85777855    4.91499996    1.98500001
   10.85888958    4.91499996    1.94700003
   10.86000061    4.91499996    1.90799999
   10.86083412    4.91499996    1.88900006
   10.86194515    4.91499996    1.90799999
   10.86305618    4.91499996    1.94700003
   10.86388969    4.91499996    2.00399995
   10.86500072    4.91499996    2.02399993
   10.86611176    4.91499996    2.00399995
   10.86694431    4.91499996    1.98500001
   10.86805534    4.91499996    2.00399995
   10.86916637    4.91499996    2.04299998
   10.86999989    4.91499996    2.08100009
   10.87111092    4.91499996    2.11999989
   10.87222195    4.91499996    2.10100007
   10.87305546    4.91499996    2.10100007
   10.87416649    4.91499996    2.08100009
   10.87472248    4.91499996    2.08100009
   10.87666702    4.91499996    2.04299998
   10.87833309    4.91499996    1.86899996
   10.88000011    4.91499996    1.69599998
   10.88166714    4.91499996    1.58000004
   10.88249969    4.91499996    1.54200006
   10.88305569    4.91499996    1.54200006
   10.88361073    4.91499996    1.56099999
   10.88416672    4.91499996    1.58000004
   10.88472176    4.91499996    1.60000002
   10.88527775    4.91499996    1.61899996
   10.88583279    4.91499996    1.63800001
   10.88638878    4.91499996    1.65699995
   10.88694477    4.91499996    1.65699995
   10.88722229    4.91499996    1.63800001
   10.88777733    4.91499996    1.63800001
   10.88833332    4.91499996    1.61899996
   10.88888836    4.91499996    1.60000002
   10.88944435    4.91499996    1.56099999
   10.89000034    4.91499996    1.50300002
   10.89055538    4.91499996    1.44500005
   10.89111137    4.91499996    1.40699995
   10.89166641    4.91499996    1.36800003
   10.89222240    4.91499996    1.29100001
   10.89277744    4.91499996    1.21399999
   10.89333344    4.91499996    1.11800003
   10.89388847    4.91499996    0.98299998
   10.89444447    4.91499996    0.84799999
   10.89499950    4.91499996    0.71300000
   10.89555550    4.91499996    0.61600000
   10.89611053    4.91499996    0.55900002
   10.89666653    4.91499996    0.53899997
   10.89722252    4.91499996    0.55900002
   10.89777756    4.91499996    0.59700000
   10.89833355    4.91499996    0.67400002
   10.89888859    4.91499996    0.71300000
   10.89944458    4.91499996    0.79000002
   10.89999962    4.91499996    0.88599998
