    HOUR (UT)     SKY TESTER    SUN TESTER
   10.49138927    0.03800000    0.01900000
   10.49194431    0.07700000    0.03800000
   10.49250031    0.15400000    0.07700000
   10.49305534    0.21200000    0.09600000
   10.49333382    0.30800000    0.15400000
   10.49388885    0.38499999    0.19200000
   10.49444485    0.51999998    0.23100001
   10.49499989    0.67400002    0.26899999
   10.49555588    0.79000002    0.30800000
   10.49611092    0.98299998    0.32699999
   10.49666691    1.19500005    0.38499999
   10.49722290    1.34899998    0.42399999
   10.49777794    1.61899996    0.46200001
   10.49833393    1.96599996    0.46200001
   10.49888897    2.29399991    0.46200001
   10.49944496    2.77500010    1.58000004
   10.49972248    3.31500006    2.04299998
   10.50027752    4.91499996    2.00399995
   10.50083351    4.91499996    2.00399995
   10.50138855    4.91499996    1.96599996
   10.50194454    4.91499996    1.92700005
   10.50249958    4.91499996    1.90799999
   10.50305557    4.91499996    1.92700005
   10.50361156    4.91499996    1.92700005
   10.50416660    4.91499996    1.90799999
   10.50472260    4.91499996    1.92700005
   10.50527763    4.91499996    1.92700005
   10.50583363    4.91499996    1.92700005
   10.50638866    4.91499996    1.92700005
   10.50694466    4.91499996    1.92700005
   10.50749969    4.91499996    1.92700005
   10.50805569    4.91499996    1.94700003
   10.50861073    4.91499996    1.92700005
   10.50916672    4.91499996    1.92700005
   10.50972176    4.91499996    1.92700005
   10.51027775    4.91499996    1.94700003
   10.51222229    4.91499996    1.92700005
   10.51277733    4.91499996    1.94700003
   10.51333332    4.91499996    1.94700003
   10.51472187    4.91499996    1.92700005
   10.51527786    4.91499996    1.94700003
   10.51583290    4.91499996    1.92700005
   10.51638889    4.91499996    1.92700005
   10.51722240    4.91499996    1.92700005
   10.51777744    4.91499996    1.92700005
   10.51888847    4.91499996    1.94700003
   10.51999950    4.91499996    1.94700003
   10.52083302    4.91499996    1.94700003
   10.52194405    4.91499996    1.94700003
   10.52277756    4.91499996    1.94700003
   10.52388859    4.91499996    1.94700003
   10.52472210    4.91499996    1.94700003
   10.52583313    4.91499996    1.94700003
   10.52694416    4.91499996    1.94700003
   10.52777767    4.91499996    1.94700003
   10.52888870    4.91499996    1.94700003
   10.52972221    4.91499996    1.94700003
   10.53083324    4.91499996    1.94700003
