    HOUR (UT)     SKY TESTER    SUN TESTER
   12.26138878    3.02600002    1.88900006
   12.26305580    2.98699999    1.90799999
   12.26472187    3.21900010    1.92700005
   12.26638889    3.58500004    1.88900006
   12.26805496    4.04799986    1.90799999
   12.26972198    3.54699993    1.92700005
   12.27138901    3.52699995    1.90799999
   12.27305508    3.70099998    1.90799999
   12.27472210    3.83599997    1.90799999
   12.27638817    4.20200014    1.90799999
   12.27805519    4.14400005    1.92700005
   12.27999973    3.48900008    1.90799999
   12.28166676    3.02600002    1.90799999
   12.28361130    2.91000009    1.90799999
   12.28527832    2.91000009    1.92700005
   12.28694534    2.67899990    1.92700005
   12.28861141    2.98699999    1.92700005
   12.29000092    2.93000007    1.92700005
   12.29027843    2.89100003    1.92700005
   12.29194450    2.91000009    1.92700005
   12.29361153    3.58500004    1.92700005
   12.29444504    3.64299989    1.92700005
   12.29500008    3.43099999    1.92700005
   12.29555607    3.20000005    1.92700005
   12.29666710    3.18000007    1.92700005
   12.29722309    3.41199994    1.94700003
   12.29805565    4.02799988    1.92700005
   12.29916668    4.51000023    1.92700005
   12.30027771    4.91499996    1.94700003
   12.30111122    4.91499996    1.94700003
   12.30222225    4.91499996    1.94700003
   12.30305576    4.91499996    1.94700003
   12.30416679    4.91499996    1.94700003
   12.30527782    4.91499996    1.94700003
   12.30611134    4.91499996    1.94700003
   12.30722237    4.91499996    1.94700003
   12.30805588    4.91499996    1.94700003
   12.30916691    4.91499996    1.94700003
   12.31000042    4.91499996    1.96599996
   12.31111145    4.91499996    1.96599996
   12.31222248    4.91499996    1.96599996
   12.31305599    4.91499996    1.94700003
   12.31416702    4.91499996    1.96599996
   12.31500053    4.80000019    1.96599996
   12.31611156    4.53000021    1.96599996
   12.31722260    4.39499998    1.98500001
   12.31805515    4.49100018    1.98500001
   12.31916618    4.47200012    1.96599996
   12.31999969    4.31799984    1.98500001
   12.32111073    4.31799984    1.96599996
   12.32194424    4.31799984    1.96599996
   12.32305527    4.24100018    1.98500001
   12.32416630    4.12500000    1.98500001
   12.32499981    3.87400007    1.98500001
   12.32611084    3.60400009    1.98500001
   12.32694435    3.46900010    1.98500001
   12.32805538    3.62400007    1.98500001
   12.32916641    3.91300011    1.98500001
   12.32999992    4.24100018    1.98500001
   12.33111095    4.26000023    1.98500001
   12.33222198    4.18300009    1.98500001
   12.33305550    4.00899982    2.00399995
   12.33416653    3.93199992    2.00399995
   12.33500004    4.16300011    1.98500001
   12.33611107    4.33699989    2.00399995
   12.33694458    4.37500000    2.00399995
   12.33805561    4.26000023    2.00399995
   12.33916664    4.22100019    2.00399995
   12.34000015    4.39499998    2.00399995
   12.34111118    4.74200010    2.00399995
   12.34222221    4.91499996    2.00399995
   12.34305477    4.87699986    2.00399995
   12.34416676    4.53000021    2.00399995
   12.34499931    3.97099996    2.00399995
   12.34611034    3.37299991    2.00399995
   12.34722233    2.69799995    2.00399995
   12.34805489    2.11999989    2.00399995
   12.34916592    1.67700005    2.00399995
   12.35027790    1.52199996    2.00399995
   12.35083389    1.63800001    2.00399995
   12.35138893    1.86899996    2.00399995
   12.35305595    2.71799994    2.00399995
   12.35388947    3.08400011    2.02399993
   12.35444450    3.50799990    2.02399993
