    HOUR (UT)     SKY TESTER    SUN TESTER
   12.67777824    0.73199999    0.01900000
   12.67833328    0.75099999    0.03800000
   12.67888927    0.77100003    0.03800000
   12.67944431    0.79000002    0.07700000
   12.68000031    0.80900002    0.11500000
   12.68055630    0.80900002    0.15400000
   12.68111134    0.84799999    0.17299999
   12.68166733    0.86699998    0.23100001
   12.68194485    0.88599998    0.25000000
   12.68249989    0.92500001    0.28900000
   12.68305588    0.96300000    0.32699999
   12.68361092    1.03999996    0.34599999
   12.68416691    1.09800005    0.40400001
   12.68472195    1.19500005    0.42399999
   12.68527794    1.27199996    0.42399999
   12.68583298    1.38699996    0.48100001
   12.68638897    1.56099999    0.53899997
   12.68694496    1.71500003    0.63599998
   12.68750000    1.96599996    0.65499997
   12.68805599    2.25500011    0.69300002
   12.68833351    2.62100005    0.63599998
   12.68888855    3.16100001    1.07900000
   12.68944454    3.70099998    2.35100007
   12.69000053    4.54899979    2.40899992
   12.69055557    4.91499996    2.42799997
   12.69111156    4.91499996    2.42799997
   12.69166660    4.91499996    2.42799997
   12.69222260    4.91499996    2.39000010
   12.69277763    4.91499996    2.37100005
   12.69305515    4.91499996    2.35100007
   12.69361115    4.91499996    2.33200002
   12.69416714    4.91499996    2.33200002
   12.69499969    4.91499996    2.35100007
   12.69555569    4.91499996    2.33200002
   12.69666672    4.91499996    2.33200002
   12.69694424    4.91499996    2.33200002
   12.69805527    4.91499996    2.35100007
   12.69916630    4.91499996    2.33200002
   12.69999981    4.91499996    2.33200002
   12.70111084    4.91499996    2.33200002
   12.70194435    4.91499996    2.33200002
   12.70305538    4.91499996    2.33200002
   12.70416641    4.91499996    2.35100007
   12.70499992    4.91499996    2.35100007
   12.70611095    4.91499996    2.33200002
   12.70694447    4.91499996    2.35100007
   12.70805550    4.91499996    2.35100007
   12.70888901    4.91499996    2.35100007
   12.71000004    4.91499996    2.33200002
   12.71111107    4.91499996    2.37100005
   12.71194458    4.91499996    2.35100007
   12.71305561    4.91499996    2.35100007
   12.71416664    4.91499996    2.35100007
   12.71500015    4.91499996    2.37100005
   12.71611118    4.91499996    2.33200002
   12.71694374    4.91499996    2.35100007
   12.71805477    4.91499996    2.37100005
   12.71888828    4.91499996    2.37100005
   12.71999931    4.91499996    2.37100005
   12.72111034    4.91499996    2.35100007
