    HOUR (UT)     SKY TESTER    SUN TESTER
   12.49666691    0.42399999    2.11999989
   12.49833393    0.42399999    2.11999989
   12.50000000    0.42399999    2.11999989
   12.50166702    0.42399999    2.11999989
   12.50333309    0.42399999    2.11999989
   12.50472260    0.42399999    2.11999989
   12.50638866    0.42399999    2.13899994
   12.50805569    0.42399999    2.13899994
   12.50972176    0.42399999    2.13899994
   12.51138878    0.42399999    2.15899992
   12.51305580    0.42399999    2.15899992
   12.51472187    0.42399999    2.15899992
   12.51638889    0.42399999    2.13899994
   12.51805496    0.42399999    2.15899992
   12.51972198    0.42399999    2.13899994
   12.52138901    0.42399999    2.13899994
   12.52305508    0.42399999    2.13899994
   12.52444458    0.42399999    2.17799997
   12.52611065    0.42399999    2.15899992
   12.52777767    0.42399999    2.13899994
   12.52944374    0.42399999    2.15899992
   12.53111076    0.42399999    2.13899994
   12.53277779    0.42399999    2.15899992
   12.53444481    0.42399999    2.17799997
   12.53611183    0.40400001    2.15899992
   12.53777790    0.40400001    2.15899992
   12.53916740    0.42399999    2.15899992
   12.54083347    0.42399999    2.15899992
   12.54250050    0.42399999    2.15899992
   12.54416752    0.42399999    2.15899992
   12.54583359    0.42399999    2.17799997
   12.54750061    0.42399999    2.15899992
   12.54916668    0.42399999    2.17799997
   12.55083370    0.40400001    2.15899992
   12.55222225    0.42399999    2.17799997
   12.55388927    0.42399999    2.17799997
   12.55555534    0.40400001    2.17799997
   12.55722237    0.42399999    2.17799997
   12.55888939    0.42399999    2.17799997
   12.56055546    0.40400001    2.17799997
   12.56222248    0.42399999    2.17799997
   12.56388950    0.42399999    2.19700003
   12.56555557    0.40400001    2.17799997
   12.56666660    0.40400001    2.17799997
   12.56833363    0.42399999    2.17799997
   12.56999969    0.40400001    2.17799997
   12.57166672    0.40400001    2.17799997
   12.57250023    0.40400001    2.19700003
   12.57305527    0.40400001    2.17799997
   12.57361126    0.40400001    2.17799997
   12.57416630    0.40400001    2.17799997
   12.57472229    0.40400001    2.17799997
   12.57555580    0.40400001    2.17799997
   12.57611084    0.42399999    2.19700003
   12.57666683    0.42399999    2.19700003
   12.57722187    0.40400001    2.19700003
   12.57777786    0.40400001    2.19700003
   12.57833290    0.40400001    2.19700003
   12.57916641    0.38499999    2.17799997
   12.58083344    0.38499999    2.17799997
   12.58138847    0.40400001    2.17799997
   12.58222198    0.40400001    2.21600008
   12.58305550    0.38499999    2.19700003
   12.58361053    0.38499999    2.19700003
   12.58444405    0.38499999    2.19700003
   12.58527756    0.40400001    2.21600008
   12.58611107    0.38499999    2.17799997
   12.58666611    0.36600000    2.19700003
   12.58749962    0.38499999    2.19700003
   12.59055519    0.38499999    2.19700003
   12.59111118    0.38499999    2.19700003
   12.59194374    0.38499999    2.19700003
   12.59277725    0.38499999    2.19700003
   12.59333324    0.38499999    2.19700003
   12.59638882    0.38499999    2.19700003
   12.59722233    0.38499999    2.23600006
   12.59805489    0.38499999    2.19700003
   12.59861088    0.38499999    2.19700003
   12.60111141    0.38499999    2.21600008
   12.60166740    0.38499999    2.19700003
   12.60194492    0.38499999    2.19700003
   12.60249996    0.38499999    2.21600008
   12.60305595    0.38499999    2.23600006
   12.60333347    0.38499999    2.21600008
   12.60416698    0.38499999    2.19700003
   12.60444450    0.36600000    2.21600008
   12.60722256    0.38499999    2.21600008
   12.60777855    0.36600000    2.19700003
   12.60833359    0.38499999    2.21600008
   12.60861111    0.38499999    2.21600008
   12.60916710    0.38499999    2.21600008
   12.60972214    0.38499999    2.21600008
   12.61027813    0.38499999    2.21600008
   12.61083412    0.38499999    2.21600008
   12.61111164    0.38499999    2.21600008
   12.61166668    0.38499999    2.19700003
   12.61222267    0.38499999    2.21600008
   12.61277771    0.38499999    2.21600008
   12.61305618    0.38499999    2.21600008
   12.61361122    0.38499999    2.23600006
   12.61416721    0.38499999    2.21600008
   12.61472225    0.38499999    2.19700003
   12.61527824    0.38499999    2.19700003
   12.61583328    0.38499999    2.21600008
   12.61638927    0.38499999    2.21600008
   12.61666679    0.38499999    2.21600008
   12.61722279    0.36600000    2.21600008
   12.61777782    0.38499999    2.21600008
   12.61833382    0.38499999    2.23600006
   12.62111092    0.36600000    2.21600008
   12.62500000    0.38499999    2.21600008
   12.62527752    0.38499999    2.21600008
   12.62583351    0.36600000    2.21600008
   12.62638855    0.38499999    2.23600006
   12.62694454    0.38499999    2.23600006
   12.63194466    0.38499999    2.21600008
   12.63361073    0.38499999    2.21600008
   12.63416672    0.38499999    2.21600008
   12.63472176    0.38499999    2.21600008
   12.63527775    0.38499999    2.23600006
   12.63583279    0.38499999    2.21600008
   12.63611126    0.38499999    2.21600008
   12.63666630    0.36600000    2.23600006
   12.63722229    0.38499999    2.21600008
   12.63777733    0.36600000    2.21600008
   12.63805580    0.38499999    2.23600006
   12.63861084    0.36600000    2.21600008
