    HOUR (UT)     SKY TESTER    SUN TESTER
   13.90555477    0.09600000    0.26899999
   13.90638828    0.11500000    0.26899999
   13.90722179    0.13400000    0.26899999
   13.90805531    0.11500000    0.26899999
   13.90888882    0.61600000    0.26899999
   13.90972137    0.61600000    0.26899999
   13.91083336    0.59700000    0.26899999
   13.91166592    0.59700000    0.26899999
   13.91249943    0.57800001    0.26899999
   13.91333294    0.57800001    0.26899999
   13.91416645    0.55900002    0.26899999
   13.91499996    0.55900002    0.26899999
   13.91583252    4.91499996    2.71799994
   13.91666698    4.91499996    2.71799994
   13.91777802    4.91499996    2.71799994
   13.91888905    4.91499996    2.71799994
   13.91972256    4.91499996    2.71799994
   13.92083359    4.91499996    2.67899990
   13.92194462    0.90600002    2.62100005
   13.92333412    0.92500001    2.60200000
   13.92388916    0.92500001    2.60200000
   13.92444515    0.94400001    2.58299994
   13.92500019    0.94400001    2.60200000
   13.92555618    0.96300000    2.60200000
   13.92611122    0.98299998    2.60200000
   13.92666721    1.02100003    2.60200000
   13.92722225    1.03999996    2.60200000
   13.92777824    1.07900000    2.60200000
   13.92833328    1.09800005    2.60200000
   13.92888927    1.15600002    2.58299994
   13.93083382    1.29100001    2.60200000
   13.93138885    1.36800003    2.60200000
   13.93222237    1.44500005    2.62100005
   13.93305588    1.52199996    2.60200000
   13.93388939    1.60000002    2.60200000
   13.93444443    1.67700005    2.60200000
   13.93527794    1.79200006    2.60200000
   13.93611145    1.86899996    2.60200000
   13.93694496    1.98500001    2.58299994
   13.93777752    2.10100007    2.60200000
   13.93833351    2.25500011    2.58299994
   13.93916702    2.37100005    2.58299994
   13.94000053    2.52500010    2.58299994
   13.94083309    2.67899990    2.58299994
   13.94138908    2.79500008    2.56299996
   13.94222260    2.91000009    2.58299994
   13.94305515    3.02600002    2.56299996
   13.94388866    3.14199996    2.58299994
   13.94444466    3.27699995    2.56299996
   13.94527817    3.37299991    2.54399991
   13.94583321    3.52699995    2.52500010
   13.94666672    3.68099999    2.52500010
   13.94722271    3.79699993    2.52500010
   13.94861126    4.20200014    2.52500010
   13.94972229    4.43300009    2.54399991
   13.95083332    4.66499996    2.54399991
   13.95194435    4.85699987    2.54399991
   13.95277786    4.91499996    2.54399991
   13.95388889    4.91499996    2.56299996
   13.95499992    4.91499996    2.52500010
   13.95583344    4.91499996    2.52500010
   13.95694447    4.91499996    2.54399991
   13.95805550    4.91499996    2.52500010
   13.95916653    4.91499996    2.54399991
   13.96000004    4.91499996    2.52500010
   13.96111107    4.91499996    2.50600004
   13.96222210    4.91499996    2.48600006
   13.96305561    4.91499996    2.46700001
   13.96416664    4.91499996    2.46700001
   13.96527767    4.91499996    2.40899992
   13.96611118    4.91499996    2.31299996
   13.96722221    4.91499996    2.29399991
   13.96833324    4.91499996    2.25500011
   13.96944427    4.91499996    2.29399991
   13.97027779    4.91499996    2.31299996
   13.97138882    4.91499996    2.35100007
   13.97222137    4.91499996    2.39000010
   13.97333336    4.91499996    2.37100005
   13.97444439    4.91499996    2.39000010
   13.97555542    4.91499996    2.37100005
   13.97638798    4.91499996    2.35100007
   13.97749996    4.91499996    2.31299996
   13.97861099    4.91499996    2.33200002
   13.97972202    4.91499996    2.35100007
   13.98055553    4.91499996    2.37100005
   13.98166656    4.91499996    2.37100005
   13.98277760    4.91499996    2.35100007
   13.98361111    4.91499996    2.39000010
   13.98472214    4.91499996    2.39000010
   13.98583317    4.91499996    2.35100007
   13.98666668    4.91499996    2.31299996
   13.98777771    4.91499996    2.31299996
   13.98888874    4.91499996    2.33200002
   13.99000072    4.91499996    2.31299996
   13.99083328    4.91499996    2.29399991
   13.99194431    4.91499996    2.29399991
   13.99305534    4.91499996    2.25500011
   13.99388885    4.91499996    2.25500011
   13.99499989    4.91499996    2.27399993
   13.99611092    4.91499996    2.27399993
   13.99722290    4.91499996    2.27399993
   13.99805546    4.91499996    2.27399993
   13.99916649    4.91499996    2.23600006
   14.00027752    4.91499996    2.21600008
   14.00111103    4.91499996    2.17799997
   14.00222206    4.91499996    2.19700003
   14.00333309    4.91499996    2.17799997
   14.00416660    4.91499996    2.17799997
   14.00527763    4.91499996    2.15899992
   14.00638866    4.91499996    2.10100007
   14.00749969    4.91499996    2.11999989
   14.00833321    4.91499996    2.10100007
