    HOUR (UT)     SKY TESTER    SUN TESTER
   10.57972240    0.01900000    0.84799999
   10.58027744    0.13400000    1.83099997
   10.58083344    4.91499996    1.79200006
   10.58138847    4.91499996    1.79200006
   10.58194447    4.91499996    1.77300000
   10.58249950    4.91499996    1.73399997
   10.58305550    0.82800001    1.73399997
   10.58361053    0.94400001    1.73399997
   10.58416653    0.88599998    1.73399997
   10.58500004    0.73199999    1.73399997
   10.58527756    0.69300002    1.71500003
   10.58583260    0.67400002    1.73399997
   10.58666611    0.67400002    1.73399997
   10.58722210    0.67400002    1.73399997
   10.58749962    0.65499997    1.73399997
   10.58805561    0.65499997    1.73399997
   10.58861065    0.65499997    1.73399997
   10.58916664    0.65499997    1.75399995
   10.58972168    0.65499997    1.75399995
   10.59027767    0.65499997    1.75399995
   10.59083271    0.63599998    1.75399995
   10.59277725    0.65499997    1.75399995
   10.59333324    0.65499997    1.75399995
   10.59416676    0.65499997    1.75399995
   10.59499931    0.65499997    1.75399995
   10.59555531    0.65499997    1.75399995
   10.59638882    0.65499997    1.75399995
   10.59722233    0.65499997    1.75399995
   10.59805489    0.65499997    1.77300000
   10.59861088    0.65499997    1.77300000
   10.59944439    0.65499997    1.75399995
   10.60027790    0.67400002    1.77300000
   10.60083389    0.67400002    1.77300000
   10.60166740    0.67400002    1.77300000
   10.60472298    0.67400002    1.77300000
   10.60555553    0.67400002    1.77300000
   10.60611153    0.67400002    1.77300000
   10.60694504    0.67400002    1.77300000
   10.60777855    0.69300002    1.77300000
   10.60805607    0.69300002    1.77300000
   10.61055565    0.69300002    1.77300000
   10.61111164    0.69300002    1.77300000
   10.61166668    0.69300002    1.77300000
   10.61222267    0.69300002    1.77300000
   10.61277771    0.69300002    1.77300000
   10.61305618    0.69300002    1.77300000
   10.61361122    0.69300002    1.77300000
   10.61416721    0.69300002    1.77300000
   10.61666679    0.69300002    1.79200006
   10.61722279    0.69300002    1.77300000
   10.61777782    0.69300002    1.79200006
   10.61833382    0.71300000    1.79200006
   10.61861134    0.69300002    1.79200006
   10.61916637    0.69300002    1.79200006
   10.61972237    0.69300002    1.79200006
   10.62027836    0.71300000    1.79200006
   10.62083340    0.69300002    1.79200006
   10.62111092    0.71300000    1.79200006
   10.62166691    0.71300000    1.79200006
   10.62222195    0.71300000    1.79200006
   10.62500000    0.71300000    1.79200006
   10.62861156    0.71300000    1.81200004
   10.62916660    0.71300000    1.79200006
   10.62972260    0.71300000    1.79200006
   10.63027763    0.71300000    1.79200006
   10.63305569    0.71300000    1.81200004
   10.63500023    0.71300000    1.81200004
   10.63527775    0.71300000    1.81200004
   10.63583279    0.71300000    1.81200004
   10.63638878    0.71300000    1.81200004
   10.63694477    0.71300000    1.81200004
   10.63722229    0.73199999    1.81200004
   10.63777733    0.73199999    1.81200004
   10.63833332    0.73199999    1.81200004
   10.63888836    0.73199999    1.81200004
   10.64166641    0.73199999    1.83099997
   10.64361095    0.73199999    1.83099997
   10.64750004    0.73199999    1.83099997
   10.64916611    0.73199999    1.83099997
   10.64972210    0.73199999    1.83099997
   10.65027714    0.73199999    1.83099997
   10.65083313    0.73199999    1.85000002
   10.65111065    0.73199999    1.85000002
   10.65166664    0.73199999    1.85000002
   10.65222168    0.73199999    1.85000002
   10.65277767    0.73199999    1.85000002
   10.65333271    0.73199999    1.85000002
   10.65361118    0.73199999    1.85000002
   10.65416622    0.73199999    1.85000002
   10.65472221    0.73199999    1.85000002
   10.65527725    0.73199999    1.85000002
   10.65583324    0.73199999    1.85000002
   10.65611076    0.73199999    1.85000002
   10.65666676    0.73199999    1.85000002
   10.65694427    0.73199999    1.85000002
   10.65749931    0.73199999    1.85000002
   10.65805531    0.73199999    1.85000002
   10.65861034    0.73199999    1.85000002
   10.65888882    0.73199999    1.85000002
   10.65944386    0.73199999    1.85000002
   10.65999985    0.73199999    1.85000002
   10.66055489    0.73199999    1.85000002
   10.66083336    0.73199999    1.85000002
   10.66138840    0.73199999    1.85000002
   10.66194439    0.73199999    1.85000002
   10.66249943    0.73199999    1.85000002
   10.66305542    0.73199999    1.85000002
   10.66333294    0.73199999    1.85000002
   10.66388893    0.73199999    1.85000002
   10.66444397    0.73199999    1.86899996
   10.66472149    0.73199999    1.85000002
   10.66527748    0.73199999    1.86899996
   10.66583252    0.73199999    1.86899996
   10.66638851    0.73199999    1.86899996
   10.66694450    0.73199999    1.86899996
   10.66750050    0.73199999    1.86899996
   10.66777802    0.73199999    1.86899996
   10.66833401    0.73199999    1.86899996
   10.66888905    0.73199999    1.86899996
   10.66944504    0.73199999    1.86899996
   10.67000008    0.73199999    1.86899996
   10.67055607    0.73199999    1.86899996
   10.67083359    0.73199999    1.86899996
   10.67138958    0.73199999    1.86899996
   10.67194462    0.73199999    1.86899996
   10.67250061    0.73199999    1.88900006
   10.67500019    0.73199999    1.86899996
   10.67694473    0.73199999    1.86899996
   10.67750072    0.73199999    1.86899996
   10.67805576    0.73199999    1.86899996
   10.67833328    0.73199999    1.86899996
   10.67888927    0.73199999    1.86899996
   10.67944431    0.73199999    1.86899996
   10.68000031    0.73199999    1.86899996
   10.68055630    0.73199999    1.88900006
   10.68083382    0.73199999    1.88900006
   10.68444443    0.73199999    1.88900006
   10.68777752    0.73199999    1.88900006
   10.68972206    0.73199999    1.88900006
   10.69000053    0.73199999    1.90799999
   10.69055557    0.73199999    1.90799999
   10.69111156    0.73199999    1.88900006
   10.69166660    0.73199999    1.88900006
   10.69222260    0.73199999    1.90799999
   10.69250011    0.73199999    1.90799999
   10.69305515    0.73199999    1.90799999
   10.69361115    0.73199999    1.90799999
   10.69388866    0.73199999    1.90799999
   10.69444466    0.73199999    1.90799999
   10.69499969    0.73199999    1.90799999
   10.69555569    0.73199999    1.90799999
   10.69611073    0.73199999    1.90799999
   10.69638920    0.73199999    1.90799999
   10.69694424    0.73199999    1.90799999
   10.69750023    0.73199999    1.90799999
   10.69805527    0.73199999    1.90799999
   10.69861126    0.73199999    1.90799999
   10.69888878    0.73199999    1.90799999
   10.70055580    0.73199999    1.90799999
   10.70138836    0.73199999    1.90799999
   10.70194435    0.73199999    1.90799999
   10.70277786    0.71300000    1.92700005
   10.70555496    0.71300000    1.92700005
   10.70749950    0.71300000    1.92700005
   10.70805550    0.71300000    1.92700005
   10.70861053    0.71300000    1.92700005
   10.70916653    0.71300000    1.92700005
   10.70972157    0.71300000    1.92700005
   10.71000004    0.71300000    1.92700005
   10.71055508    0.71300000    1.92700005
   10.71111107    0.71300000    1.92700005
   10.71166611    0.71300000    1.92700005
   10.71222210    0.71300000    1.92700005
   10.71249962    0.71300000    1.92700005
   10.71305561    0.71300000    1.92700005
   10.71500015    0.71300000    1.92700005
   10.71694374    0.71300000    1.92700005
   10.71749973    0.71300000    1.94700003
   10.71805477    0.71300000    1.94700003
   10.71833324    0.71300000    1.94700003
   10.71888828    0.71300000    1.94700003
   10.71944427    0.71300000    1.94700003
   10.71999931    0.71300000    1.94700003
   10.72027779    0.71300000    1.94700003
   10.72111034    0.71300000    1.94700003
   10.72305489    0.71300000    1.94700003
   10.72472191    0.71300000    1.94700003
   10.72527695    0.71300000    1.94700003
   10.72583294    0.71300000    1.94700003
   10.72638798    0.69300002    1.94700003
   10.72666645    0.69300002    1.94700003
   10.72722149    0.71300000    1.94700003
   10.72777748    0.69300002    1.94700003
   10.72833252    0.69300002    1.94700003
   10.72861099    0.71300000    1.94700003
   10.73138809    0.69300002    1.94700003
   10.73305511    0.69300002    1.94700003
   10.73583317    0.69300002    1.94700003
   10.73777771    0.69300002    1.96599996
   10.73805618    0.69300002    1.96599996
   10.73861122    0.69300002    1.96599996
   10.73916721    0.69300002    1.96599996
   10.73972225    0.69300002    1.96599996
   10.74027824    0.69300002    1.96599996
   10.74055576    0.69300002    1.96599996
   10.74111176    0.69300002    1.96599996
   10.74166679    0.69300002    1.96599996
   10.74416733    0.69300002    1.96599996
   10.74611092    0.69300002    1.98500001
   10.75027752    0.69300002    1.98500001
   10.75194454    0.67400002    1.98500001
   10.75249958    0.67400002    1.98500001
   10.75305557    0.67400002    1.98500001
   10.75361156    0.67400002    1.98500001
   10.75388908    0.67400002    1.98500001
   10.75444412    0.67400002    1.98500001
   10.75500011    0.67400002    1.98500001
   10.75555515    0.67400002    1.98500001
   10.75611115    0.67400002    1.98500001
   10.75666714    0.67400002    1.98500001
   10.75694466    0.67400002    2.00399995
   10.75749969    0.67400002    2.00399995
   10.75805569    0.67400002    1.98500001
   10.75861073    0.67400002    1.98500001
   10.75916672    0.67400002    1.98500001
   10.75944424    0.67400002    2.00399995
   10.76000023    0.67400002    1.98500001
   10.76055527    0.67400002    2.00399995
   10.76111126    0.67400002    2.00399995
   10.76166630    0.67400002    2.00399995
   10.76222229    0.67400002    2.00399995
   10.76249981    0.67400002    2.00399995
   10.76305580    0.67400002    2.00399995
   10.76361084    0.67400002    2.00399995
   10.76416683    0.67400002    2.00399995
   10.76472187    0.67400002    2.00399995
   10.76527786    0.67400002    2.00399995
   10.76555538    0.67400002    2.00399995
   10.76611137    0.65499997    2.00399995
   10.76666641    0.65499997    2.00399995
   10.76722240    0.67400002    2.00399995
   10.76749992    0.65499997    2.00399995
   10.76805496    0.65499997    2.00399995
   10.76861095    0.67400002    2.00399995
   10.76888847    0.65499997    2.00399995
   10.76944447    0.65499997    2.00399995
   10.76999950    0.65499997    2.00399995
   10.77055550    0.65499997    2.00399995
   10.77083302    0.65499997    2.00399995
   10.77138901    0.67400002    2.00399995
   10.77194405    0.67400002    2.00399995
   10.77250004    0.65499997    2.00399995
   10.77305508    0.65499997    2.02399993
   10.77333355    0.65499997    2.02399993
   10.77388859    0.65499997    2.00399995
   10.77416611    0.65499997    2.02399993
   10.77472210    0.65499997    2.00399995
   10.77527714    0.67400002    2.00399995
   10.77805519    0.65499997    2.02399993
   10.77972221    0.65499997    2.02399993
   10.78027725    0.65499997    2.00399995
   10.78083324    0.65499997    2.02399993
   10.78138828    0.65499997    2.02399993
   10.78166676    0.65499997    2.02399993
   10.78222179    0.65499997    2.02399993
   10.78277779    0.65499997    2.02399993
   10.78333378    0.65499997    2.02399993
   10.78361130    0.65499997    2.02399993
   10.78722286    0.65499997    2.02399993
   10.78916740    0.65499997    2.02399993
   10.78944492    0.65499997    2.02399993
   10.79000092    0.65499997    2.02399993
   10.79055595    0.65499997    2.02399993
   10.79111195    0.65499997    2.04299998
   10.79166698    0.65499997    2.04299998
   10.79194450    0.65499997    2.04299998
   10.79250050    0.65499997    2.02399993
   10.79305553    0.65499997    2.02399993
   10.79500008    0.65499997    2.02399993
   10.79694462    0.65499997    2.06200004
   10.79750061    0.63599998    2.04299998
   10.79777813    0.65499997    2.04299998
   10.79833412    0.63599998    2.04299998
   10.79888916    0.63599998    2.04299998
   10.79944515    0.65499997    2.04299998
   10.80000019    0.65499997    2.04299998
   10.80027771    0.65499997    2.04299998
   10.80083370    0.65499997    2.04299998
   10.80277824    0.63599998    2.04299998
   10.80472279    0.63599998    2.06200004
   10.80527782    0.63599998    2.04299998
   10.80583382    0.63599998    2.04299998
   10.80611134    0.63599998    2.06200004
   10.80666733    0.63599998    2.04299998
   10.80722237    0.63599998    2.04299998
   10.80777836    0.63599998    2.06200004
   10.80833340    0.63599998    2.06200004
   10.80861092    0.63599998    2.04299998
   10.81138897    0.63599998    2.06200004
   10.81305599    0.63599998    2.06200004
   10.81583309    0.63599998    2.06200004
   10.81777763    0.63599998    2.06200004
   10.81805515    0.63599998    2.06200004
   10.81861115    0.63599998    2.06200004
   10.81916618    0.63599998    2.06200004
   10.81972218    0.63599998    2.06200004
   10.82027817    0.63599998    2.06200004
   10.82055569    0.63599998    2.08100009
   10.82111073    0.63599998    2.06200004
   10.82166672    0.63599998    2.06200004
   10.82416630    0.61600000    2.08100009
   10.82611084    0.63599998    2.08100009
   10.82861137    0.61600000    2.08100009
   10.82944393    0.61600000    2.08100009
   10.82972240    0.61600000    2.08100009
   10.83222198    0.61600000    2.08100009
   10.83277798    0.61600000    2.08100009
   10.83333302    0.61600000    2.08100009
   10.83361053    0.61600000    2.08100009
   10.83416653    0.61600000    2.08100009
   10.83472157    0.61600000    2.08100009
   10.83527756    0.63599998    2.08100009
   10.83583260    0.61600000    2.08100009
   10.83611107    0.61600000    2.08100009
   10.83666611    0.61600000    2.08100009
   10.83722210    0.61600000    2.08100009
   10.83777714    0.61600000    2.08100009
   10.83972168    0.61600000    2.08100009
   10.84166622    0.61600000    2.08100009
   10.84222221    0.61600000    2.08100009
   10.84249973    0.61600000    2.08100009
   10.84305477    0.61600000    2.08100009
   10.84361076    0.61600000    2.08100009
   10.84416676    0.61600000    2.08100009
   10.84444427    0.61600000    2.08100009
   10.84499931    0.61600000    2.10100007
   10.84555531    0.61600000    2.08100009
   10.84749985    0.61600000    2.10100007
   10.84944439    0.61600000    2.10100007
   10.85000038    0.61600000    2.10100007
   10.85027790    0.61600000    2.10100007
   10.85083389    0.61600000    2.10100007
   10.85138893    0.61600000    2.10100007
   10.85194492    0.61600000    2.10100007
   10.85249996    0.61600000    2.10100007
   10.85277843    0.61600000    2.10100007
   10.85333347    0.61600000    2.10100007
   10.85611153    0.61600000    2.10100007
   10.85777855    0.61600000    2.10100007
   10.86055565    0.61600000    2.10100007
   10.86250019    0.61600000    2.10100007
   10.86277771    0.61600000    2.10100007
   10.86333370    0.61600000    2.10100007
   10.86388969    0.61600000    2.10100007
   10.86444473    0.61600000    2.10100007
   10.86472225    0.61600000    2.11999989
   10.86527824    0.61600000    2.11999989
   10.86583328    0.61600000    2.11999989
   10.86638927    0.61600000    2.10100007
   10.86916637    0.61600000    2.11999989
   10.87111092    0.61600000    2.11999989
   10.87527752    0.61600000    2.13899994
   10.87694454    0.61600000    2.11999989
   10.87750053    0.61600000    2.11999989
   10.87805557    0.61600000    2.11999989
   10.87861156    0.61600000    2.11999989
   10.87916660    0.59700000    2.11999989
   10.87972260    0.59700000    2.11999989
   10.88000011    0.59700000    2.13899994
   10.88055611    0.61600000    2.13899994
   10.88111115    0.61600000    2.11999989
   10.88166714    0.61600000    2.11999989
   10.88222218    0.61600000    2.11999989
   10.88277817    0.59700000    2.13899994
   10.88305569    0.59700000    2.11999989
   10.88361073    0.61600000    2.13899994
   10.88416672    0.59700000    2.11999989
   10.88472176    0.59700000    2.13899994
   10.88527775    0.61600000    2.11999989
   10.88555527    0.59700000    2.13899994
   10.88611126    0.59700000    2.11999989
   10.88666630    0.59700000    2.13899994
   10.88722229    0.59700000    2.11999989
   10.88777733    0.59700000    2.13899994
   10.88805580    0.59700000    2.13899994
   10.88861084    0.59700000    2.13899994
   10.88916683    0.59700000    2.13899994
   10.88972187    0.59700000    2.11999989
   10.89000034    0.59700000    2.13899994
   10.89055538    0.59700000    2.11999989
   10.89111137    0.59700000    2.13899994
   10.89166641    0.59700000    2.13899994
   10.89222240    0.59700000    2.13899994
   10.89277744    0.59700000    2.13899994
   10.89305496    0.59700000    2.13899994
   10.89361095    0.59700000    2.13899994
   10.89388847    0.59700000    2.13899994
   10.89444447    0.59700000    2.15899992
   10.89499950    0.59700000    2.13899994
   10.89555550    0.59700000    2.13899994
   10.89611053    0.59700000    2.15899992
   10.89666653    0.59700000    2.15899992
   10.89694405    0.59700000    2.15899992
   10.89750004    0.59700000    2.15899992
   10.89805508    0.59700000    2.15899992
   10.89861107    0.59700000    2.13899994
   10.89916611    0.59700000    2.15899992
   10.89944458    0.59700000    2.13899994
   10.89999962    0.59700000    2.15899992
   10.90055561    0.59700000    2.15899992
   10.90305519    0.59700000    2.15899992
   10.90499973    0.59700000    2.15899992
   10.90555477    0.59700000    2.15899992
   10.90611076    0.59700000    2.15899992
   10.90638828    0.59700000    2.15899992
   10.90694427    0.59700000    2.15899992
   10.90749931    0.59700000    2.15899992
   10.90805531    0.59700000    2.15899992
   10.90861034    0.59700000    2.15899992
   10.90888882    0.59700000    2.15899992
   10.91249943    0.59700000    2.15899992
   10.91444397    0.57800001    2.15899992
   10.91499996    0.59700000    2.15899992
   10.91555500    0.57800001    2.15899992
   10.91611099    0.59700000    2.15899992
   10.91638851    0.57800001    2.15899992
   10.91694450    0.59700000    2.15899992
   10.91750050    0.57800001    2.15899992
   10.91805553    0.57800001    2.15899992
   10.91861153    0.57800001    2.15899992
   10.92055607    0.59700000    2.15899992
   10.92250061    0.57800001    2.15899992
   10.92277813    0.57800001    2.15899992
   10.92333412    0.57800001    2.15899992
   10.92388916    0.57800001    2.15899992
   10.92444515    0.57800001    2.15899992
   10.92500019    0.57800001    2.15899992
   10.92555618    0.57800001    2.15899992
   10.92583370    0.57800001    2.17799997
   10.92638874    0.57800001    2.17799997
   10.92833328    0.57800001    2.17799997
   10.93055630    0.57800001    2.17799997
   10.93111134    0.57800001    2.17799997
   10.93138885    0.57800001    2.17799997
   10.93194485    0.57800001    2.17799997
   10.93249989    0.57800001    2.17799997
   10.93305588    0.57800001    2.17799997
   10.93361092    0.57800001    2.17799997
   10.93388939    0.57800001    2.17799997
   10.93666649    0.57800001    2.17799997
   10.94083309    0.57800001    2.17799997
   10.94305515    0.57800001    2.17799997
   10.94361115    0.57800001    2.17799997
   10.94388866    0.57800001    2.17799997
   10.94444466    0.55900002    2.17799997
   10.94499969    0.57800001    2.17799997
   10.94555569    0.57800001    2.17799997
   10.94583321    0.55900002    2.17799997
   10.94638920    0.57800001    2.17799997
   10.94916630    0.57800001    2.19700003
   10.95111084    0.55900002    2.17799997
   10.95361137    0.57800001    2.19700003
   10.95444393    0.57800001    2.19700003
   10.95527744    0.55900002    2.19700003
   10.95583344    0.55900002    2.19700003
   10.95805550    0.55900002    2.19700003
   10.95861053    0.55900002    2.19700003
   10.95916653    0.55900002    2.19700003
   10.95972157    0.57800001    2.19700003
   10.96027756    0.55900002    2.19700003
