    HOUR (UT)     SKY TESTER    SUN TESTER
   11.31083393    1.98500001    0.40400001
   11.31166649    1.98500001    0.40400001
   11.31250000    1.98500001    0.40400001
   11.31333351    1.98500001    0.40400001
   11.31416702    1.98500001    0.40400001
   11.31500053    1.98500001    0.40400001
   11.31583309    1.98500001    0.40400001
   11.31666660    1.98500001    0.40400001
   11.31750011    1.98500001    0.42399999
   11.31833363    1.98500001    0.42399999
   11.31916618    1.98500001    0.40400001
   11.31999969    1.94700003    0.42399999
   11.32083321    1.92700005    0.40400001
   11.32166672    1.88900006    0.40400001
   11.32250023    1.73399997    0.40400001
   11.32333374    1.50300002    0.38499999
   11.32416630    0.61600000    0.01900000
   11.33388901    0.19200000    0.01900000
   11.33638859    0.42399999    0.01900000
   11.33722210    1.77300000    0.19200000
   11.33805561    2.27399993    0.28900000
   11.33888817    2.27399993    0.28900000
   11.33972168    2.50600004    0.32699999
   11.34055519    2.50600004    0.32699999
   11.34166622    2.50600004    0.32699999
   11.34249973    2.48600006    0.32699999
   11.34361076    2.48600006    0.32699999
   11.34472179    2.46700001    0.32699999
   11.34555531    2.46700001    0.32699999
   11.34666634    2.46700001    0.32699999
   11.34749985    4.72200012    0.61600000
   11.34861088    4.72200012    0.63599998
   11.34972191    4.72200012    0.61600000
   11.35055637    4.60699987    0.55900002
   11.35166740    4.91499996    2.19700003
   11.35277843    4.91499996    2.17799997
   11.35361195    4.91499996    2.17799997
   11.35472298    4.91499996    2.17799997
   11.35555553    4.91499996    2.17799997
   11.35666752    4.91499996    2.17799997
   11.35750008    4.91499996    2.17799997
   11.35861111    4.91499996    2.17799997
   11.35944462    4.91499996    2.17799997
   11.36055565    4.91499996    2.17799997
   11.36166668    4.91499996    2.17799997
   11.36250019    4.91499996    2.17799997
   11.36361122    4.91499996    2.17799997
   11.36472225    4.91499996    2.17799997
   11.36555576    4.91499996    2.17799997
   11.36666679    4.91499996    2.17799997
   11.36777782    4.91499996    2.17799997
   11.36861134    4.91499996    2.17799997
   11.36972237    4.91499996    2.17799997
   11.37055588    4.91499996    2.17799997
   11.37166691    4.91499996    2.17799997
   11.37277794    4.91499996    2.17799997
   11.37361145    4.91499996    2.17799997
   11.37472248    4.91499996    2.17799997
   11.37555599    4.91499996    2.19700003
   11.37666702    4.91499996    2.19700003
   11.37777805    4.91499996    2.17799997
   11.37861156    4.91499996    2.15899992
   11.37972260    4.91499996    2.15899992
   11.38055611    4.91499996    2.15899992
   11.38166714    4.91499996    2.15899992
   11.38249969    4.91499996    2.15899992
   11.38361073    4.91499996    2.15899992
   11.38472176    4.91499996    2.15899992
   11.38555527    4.91499996    2.15899992
   11.38666630    4.91499996    2.15899992
   11.38777733    4.91499996    2.15899992
   11.38861084    4.91499996    2.15899992
   11.38972187    4.91499996    2.15899992
   11.39055538    4.91499996    2.15899992
   11.39166641    4.91499996    2.15899992
   11.39277744    4.91499996    2.15899992
   11.39361095    4.91499996    2.15899992
   11.39472198    4.91499996    2.15899992
   11.39555550    4.91499996    2.17799997
   11.39666653    4.91499996    2.15899992
   11.39777756    4.91499996    2.17799997
   11.39861107    4.91499996    2.17799997
   11.39972210    4.91499996    2.15899992
   11.40083313    4.91499996    2.17799997
   11.40166664    4.91499996    2.15899992
   11.40277767    4.91499996    2.17799997
   11.40361118    4.91499996    2.15899992
   11.40472221    4.91499996    2.17799997
   11.40583324    4.91499996    2.17799997
   11.40666676    4.91499996    2.17799997
   11.40777779    4.91499996    2.17799997
   11.40861034    4.91499996    2.17799997
   11.40972137    4.91499996    2.17799997
   11.40999985    4.91499996    2.17799997
   11.41111088    4.91499996    2.17799997
   11.41222191    4.91499996    2.17799997
   11.41305542    4.91499996    2.19700003
   11.41416645    4.91499996    2.19700003
   11.41499996    4.91499996    2.17799997
   11.41611099    4.91499996    2.19700003
   11.41722298    4.91499996    2.19700003
   11.41805553    4.91499996    2.19700003
   11.41916656    4.91499996    2.19700003
   11.42027855    4.91499996    2.19700003
   11.42111111    4.91499996    2.19700003
   11.42222214    4.91499996    2.19700003
   11.42305565    4.91499996    2.21600008
   11.42416668    4.91499996    2.19700003
   11.42527771    4.91499996    2.21600008
   11.42611122    4.91499996    2.21600008
   11.42722225    4.91499996    2.19700003
   11.42833328    4.91499996    2.21600008
   11.42916679    4.91499996    2.21600008
   11.43027782    4.91499996    2.21600008
   11.43111134    4.91499996    2.21600008
   11.43222237    4.91499996    2.21600008
   11.43333340    4.91499996    2.21600008
   11.43416691    4.91499996    2.21600008
   11.43527794    4.91499996    2.21600008
   11.43611145    4.91499996    2.21600008
   11.43722248    4.91499996    2.21600008
   11.43833351    4.91499996    2.21600008
   11.43916702    4.91499996    2.21600008
   11.44027805    4.91499996    2.21600008
   11.44111156    4.91499996    2.23600006
