    HOUR (UT)     SKY TESTER    SUN TESTER
   15.93583298    0.05700000    0.01900000
   15.93638897    0.05700000    0.01900000
   15.93694496    0.05700000    0.01900000
   15.93750000    0.05700000    0.03800000
   15.93805599    0.05700000    0.03800000
   15.93833351    0.05700000    0.05700000
   15.93888855    0.05700000    0.05700000
   15.93944454    0.05700000    0.07700000
   15.94000053    0.05700000    0.09600000
   15.94055557    0.05700000    0.15400000
   15.94111156    0.07700000    0.19200000
   15.94166660    0.05700000    0.23100001
   15.94222260    0.07700000    0.26899999
   15.94277763    0.05700000    0.32699999
   15.94333363    0.07700000    0.36600000
   15.94388866    0.05700000    0.38499999
   15.94416714    0.07700000    0.42399999
   15.94472218    0.07700000    0.48100001
   15.94527817    0.07700000    0.51999998
   15.94583321    0.07700000    0.53899997
   15.94638920    0.07700000    0.61600000
   15.94694424    0.09600000    0.69300002
   15.94750023    0.09600000    0.77100003
   15.94805527    0.11500000    0.80900002
   15.94833374    0.11500000    0.75099999
   15.94888878    0.15400000    1.23300004
   15.94944477    0.19200000    2.27399993
   15.94999981    0.30800000    2.21600008
   15.95055580    4.91499996    2.33200002
   15.95111084    4.91499996    2.69799995
   15.95166683    4.91499996    2.73699999
   15.95222187    4.91499996    2.73699999
   15.95277786    4.91499996    2.67899990
   15.95333290    2.69799995    2.66000009
   15.95361137    0.48100001    2.66000009
   15.95416641    0.61600000    2.67899990
   15.95472240    1.15600002    2.67899990
   15.95555496    1.13699996    2.67899990
   15.95611095    0.94400001    2.69799995
   15.95666695    0.79000002    2.67899990
   15.95694447    0.65499997    2.67899990
   15.95749950    0.53899997    2.67899990
   15.95805550    0.51999998    2.67899990
   15.95861053    0.50099999    2.67899990
   15.95944405    0.48100001    2.67899990
   15.96000004    0.48100001    2.67899990
   15.96055508    0.48100001    2.67899990
   15.96111107    0.48100001    2.66000009
   15.96166611    0.48100001    2.67899990
   15.96222210    0.48100001    2.64000010
   15.96277714    0.48100001    2.66000009
   15.96333313    0.48100001    2.66000009
   15.96388912    0.48100001    2.64000010
   15.96444416    0.48100001    2.66000009
   15.96500015    0.48100001    2.64000010
   15.96666622    0.48100001    2.64000010
   15.96749973    0.48100001    2.64000010
