    HOUR (UT)     SKY TESTER    SUN TESTER
   12.56361103    4.91499996    2.06200004
   12.56416702    4.91499996    2.06200004
   12.56527805    4.91499996    2.06200004
   12.56638908    4.91499996    2.04299998
   12.56722260    4.91499996    2.06200004
   12.56833363    4.91499996    2.06200004
   12.56944466    4.91499996    2.06200004
   12.57027817    4.91499996    2.06200004
   12.57138920    4.91499996    2.06200004
   12.57222176    4.91499996    2.06200004
   12.57333374    4.91499996    2.06200004
   12.57416630    4.91499996    2.06200004
   12.57527733    4.91499996    2.06200004
   12.57638836    4.91499996    2.06200004
   12.57722187    4.91499996    2.08100009
   12.57833290    4.91499996    2.06200004
   12.57916641    4.91499996    2.04299998
   12.58027744    4.91499996    2.04299998
   12.58138847    4.91499996    2.06200004
   12.58222198    4.91499996    2.04299998
   12.58333302    4.91499996    2.04299998
   12.58416653    4.91499996    2.06200004
   12.58527756    4.91499996    2.06200004
   12.58638859    4.91499996    2.06200004
   12.58722210    4.91499996    2.04299998
   12.58833313    4.91499996    2.04299998
   12.58916664    4.91499996    2.06200004
   12.59027767    4.91499996    2.06200004
   12.59111118    4.91499996    2.06200004
   12.59222221    4.91499996    2.04299998
   12.59333324    4.91499996    2.04299998
   12.59416676    4.91499996    2.04299998
   12.59527779    4.91499996    2.04299998
   12.59611034    4.91499996    2.04299998
   12.59722233    4.91499996    2.04299998
   12.59833336    4.91499996    2.04299998
   12.59916592    4.91499996    2.04299998
   12.60027790    4.91499996    2.04299998
   12.60111141    4.91499996    2.04299998
   12.60222244    4.91499996    2.04299998
   12.60333347    4.91499996    2.06200004
   12.60416698    4.91499996    2.06200004
   12.60527802    4.91499996    2.04299998
   12.60611153    4.91499996    2.04299998
   12.60722256    4.91499996    2.06200004
   12.60805607    4.83799982    2.06200004
   12.60916710    4.60699987    2.06200004
   12.61027813    4.39499998    2.06200004
   12.61111164    4.14400005    2.06200004
   12.61222267    3.91300011    2.06200004
   12.61305618    3.68099999    2.08100009
   12.61416721    3.46900010    2.06200004
   12.61500072    3.27699995    2.08100009
   12.61611176    3.10299993    2.08100009
   12.61722279    2.93000007    2.08100009
   12.61805534    2.77500010    2.08100009
   12.61916637    2.62100005    2.08100009
   12.61999989    2.50600004    2.06200004
   12.62111092    2.39000010    2.06200004
   12.62222195    2.29399991    2.08100009
   12.62277794    2.21600008    2.06200004
   12.62361145    2.13899994    2.06200004
   12.62444496    2.08100009    2.08100009
   12.62527752    2.02399993    2.08100009
   12.62611103    1.98500001    2.08100009
   12.62722206    1.92700005    2.06200004
   12.62777805    1.83099997    2.06200004
   12.62833309    1.81200004    2.08100009
   12.62916660    1.73399997    2.08100009
   12.63083363    1.61899996    2.06200004
   12.63138866    1.56099999    2.08100009
   12.63444424    1.38699996    2.08100009
   12.63527775    1.33000004    2.08100009
   12.63583279    1.33000004    2.08100009
   12.63666630    1.29100001    2.08100009
   12.63749981    1.27199996    2.08100009
   12.63805580    1.23300004    2.08100009
   12.63888836    1.21399999    2.08100009
   12.63972187    1.21399999    2.08100009
   12.64055538    1.17499995    2.08100009
   12.64111137    1.17499995    2.08100009
   12.64194393    1.17499995    2.08100009
   12.64277744    1.15600002    2.08100009
   12.64333344    1.13699996    2.08100009
   12.64416695    1.13699996    2.08100009
   12.64499950    1.13699996    2.08100009
   12.64555550    1.11800003    2.08100009
   12.64861107    1.09800005    2.08100009
   12.64944458    1.09800005    2.08100009
   12.64999962    1.09800005    2.10100007
   12.65083313    1.09800005    2.10100007
   12.65166664    1.09800005    2.10100007
   12.65249920    1.09800005    2.08100009
   12.65527725    1.07900000    2.08100009
   12.65611076    1.07900000    2.10100007
   12.65888882    1.07900000    2.10100007
   12.65972137    1.07900000    2.10100007
   12.66027737    1.07900000    2.10100007
   12.66333294    1.07900000    2.10100007
   12.66416645    1.07900000    2.10100007
   12.66472149    1.07900000    2.10100007
   12.66555500    1.07900000    2.10100007
   12.66638851    1.07900000    2.10100007
   12.66722298    1.07900000    2.10100007
   12.66777802    1.07900000    2.11999989
   12.67083359    1.07900000    2.10100007
   12.67361164    1.05999994    2.10100007
   12.67444515    1.05999994    2.10100007
