    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   12.19222260   -1.00000000   -1.00000000   -1.00000000
   12.27111053  284.91198730    0.00000000    0.00000000
   12.27444458  264.61898804    0.00000000    0.00000000
   12.27750015  267.48901367    0.00000000    0.00000000
   12.28083324  242.69500732    0.00000000    0.00000000
   12.28416729  269.09698486    0.00000000    0.00000000
   12.28722286  280.80999756    0.00000000    0.00000000
   12.29138947  280.80999756    0.00000000    0.00000000
   12.29555607  358.21899414    0.00000000    0.00000000
   12.29750061  337.09399414    0.00000000    0.00000000
   12.29861164  343.02801514    0.00000000    0.00000000
   12.30000019  346.38198853    0.00000000    0.00000000
   12.30138874  336.88500977    0.00000000    0.00000000
   12.30277824  370.71499634    0.00000000    0.00000000
   12.30416679  387.88900757    0.00000000    0.00000000
   12.30555534  325.41699219    0.00000000    0.00000000
   12.30694485  325.83499146    0.00000000    0.00000000
   12.30833340  300.52899170    0.00000000    0.00000000
   12.30972195  338.80700684    0.00000000    0.00000000
   12.31111145  335.91400146    0.00000000    0.00000000
   12.31250000  346.44299316    0.00000000    0.00000000
   12.31388950  413.48999023    0.00000000    0.00000000
   12.31527805  392.70001221    0.00000000    0.00000000
   12.31666660  410.65499878    0.00000000    0.00000000
   12.31805515  435.50201416    0.00000000    0.00000000
   12.31944466  363.24600220    0.00000000    0.00000000
   12.32083321  343.40899658    0.00000000    0.00000000
   12.32222176  391.97601318    0.00000000    0.00000000
   12.32361126  385.29199219    0.00000000    0.00000000
   12.32499981  377.85198975    0.00000000    0.00000000
   12.32638836  369.85598755    0.00000000    0.00000000
   12.32777786  315.84500122    0.00000000    0.00000000
   12.32916641  257.74200439    0.00000000    0.00000000
   12.33055592  241.19500732    0.00000000    0.00000000
   12.33194447  221.35899353    0.00000000    0.00000000
   12.33333302  231.67199707    0.00000000    0.00000000
   12.33472157  219.12800598    0.00000000    0.00000000
   12.33500004  264.61898804    0.00000000    0.00000000
   12.33500004  267.48901367    0.00000000    0.00000000
   12.33500004  242.69500732    0.00000000    0.00000000
   12.33500004  269.09698486    0.00000000    0.00000000
   12.33500004  280.80999756    0.00000000    0.00000000
   12.33527756  358.21899414    0.00000000    0.00000000
   12.33583260  234.50599670    0.00000000    0.00000000
   12.33888817  240.36799622    0.00000000    0.00000000
   12.34222221  225.07899475    0.00000000    0.00000000
   12.34527779  215.55900574    0.00000000    0.00000000
   12.34861088  226.63099670    0.00000000    0.00000000
   12.35194492  279.46499634    0.00000000    0.00000000
   12.35583401  279.46499634    0.00000000    0.00000000
   12.36000061  346.15100098    0.00000000    0.00000000
   12.36194515  358.57000732    0.00000000    0.00000000
   12.36333370  309.74700928    0.00000000    0.00000000
   12.36472225  361.20800781    0.00000000    0.00000000
   12.36611176  362.76699829    0.00000000    0.00000000
   12.36750031  309.57199097    0.00000000    0.00000000
   12.36888885  308.72399902    0.00000000    0.00000000
   12.37027836  289.01901245    0.00000000    0.00000000
   12.37166691  266.58200073    0.00000000    0.00000000
   12.37305546  324.87200928    0.00000000    0.00000000
   12.37444496  335.06600952    0.00000000    0.00000000
   12.37583351  390.48800659    0.00000000    0.00000000
   12.37722206  313.77200317    0.00000000    0.00000000
   12.37861156  346.32400513    0.00000000    0.00000000
   12.38000011  300.91101074    0.00000000    0.00000000
   12.38138866  305.35900879    0.00000000    0.00000000
   12.38277817  289.76400757    0.00000000    0.00000000
   12.38416672  268.01699829    0.00000000    0.00000000
   12.38555527  252.99000549    0.00000000    0.00000000
   12.38694477  236.08099365    0.00000000    0.00000000
   12.38833332  243.59800720    0.00000000    0.00000000
   12.38972187  257.42098999    0.00000000    0.00000000
   12.39111137  252.22099304    0.00000000    0.00000000
   12.39249992  257.75698853    0.00000000    0.00000000
   12.39388847  272.20300293    0.00000000    0.00000000
   12.39527798  213.77099609    0.00000000    0.00000000
   12.39527798  234.50599670    0.00000000    0.00000000
   12.39527798  240.36799622    0.00000000    0.00000000
   12.39555550  225.07899475    0.00000000    0.00000000
   12.39555550  215.55900574    0.00000000    0.00000000
   12.39555550  226.63099670    0.00000000    0.00000000
   12.39555550  279.46499634    0.00000000    0.00000000
   12.39555550  346.15100098    0.00000000    0.00000000
   12.39611053  219.19400024    0.00000000    0.00000000
   12.39944458  217.81599426    0.00000000    0.00000000
   12.40277767  211.06100464    0.00000000    0.00000000
   12.40583324  215.98599243    0.00000000    0.00000000
   12.40916634  193.36099243    0.00000000    0.00000000
   12.41222191  196.80999756    0.00000000    0.00000000
   12.41638851  196.80999756    0.00000000    0.00000000
   12.42055607  207.92500305    0.00000000    0.00000000
   12.42388916  208.19500732    0.00000000    0.00000000
   12.42694473  195.94500732    0.00000000    0.00000000
   12.42916679  201.03300476    0.00000000    0.00000000
   12.43055630  214.09100342    0.00000000    0.00000000
   12.43388939  212.78799438    0.00000000    0.00000000
   12.43722248  207.12399292    0.00000000    0.00000000
   12.44027805  197.16700745    0.00000000    0.00000000
   12.44361115  192.44599915    0.00000000    0.00000000
   12.44694424  198.22099304    0.00000000    0.00000000
   12.44999981  194.10699463    0.00000000    0.00000000
   12.45333290  194.50599670    0.00000000    0.00000000
   12.45916653  194.50599670    0.00000000    0.00000000
   12.46333313  202.72500610    0.00000000    0.00000000
   12.46666622  192.97799683    0.00000000    0.00000000
   12.46972179  199.11000061    0.00000000    0.00000000
   12.47305489  169.60099792    0.00000000    0.00000000
   12.47638798  177.74000549    0.00000000    0.00000000
   12.47944355  194.32400513    0.00000000    0.00000000
   12.48277760  174.25399780    0.00000000    0.00000000
   12.48611164  187.19000244    0.00000000    0.00000000
   12.48916721  191.19299316    0.00000000    0.00000000
   12.49250031  184.74400330    0.00000000    0.00000000
   12.49555588  190.56599426    0.00000000    0.00000000
   12.49611092  193.13200378    0.00000000    0.00000000
   12.50222206  193.13200378    0.00000000    0.00000000
   12.50611115  178.74099731    0.00000000    0.00000000
   12.50944424  170.55099487    0.00000000    0.00000000
   12.51277733  196.88200378    0.00000000    0.00000000
   12.51583290  204.60499573    0.00000000    0.00000000
   12.51916599  183.36900330    0.00000000    0.00000000
   12.52250004  205.65699768    0.00000000    0.00000000
   12.52555561  191.22799683    0.00000000    0.00000000
   12.52888870  194.43400574    0.00000000    0.00000000
   12.52944374  203.36900330    0.00000000    0.00000000
   12.53249931  205.07499695    0.00000000    0.00000000
   12.53555584  209.10299683    0.00000000    0.00000000
   12.53888893  197.93200684    0.00000000    0.00000000
   12.54500008  197.93200684    0.00000000    0.00000000
   12.54916668  195.24499512    0.00000000    0.00000000
   12.55222225  197.60800171    0.00000000    0.00000000
   12.55555534  222.92100525    0.00000000    0.00000000
   12.55888939  200.71299744    0.00000000    0.00000000
   12.56194496  214.27400208    0.00000000    0.00000000
   12.56277752  195.10699463    0.00000000    0.00000000
   12.56555557  194.89999390    0.00000000    0.00000000
   12.56861115  221.51100159    0.00000000    0.00000000
   12.57194424  205.77200317    0.00000000    0.00000000
   12.57527733  201.51100159    0.00000000    0.00000000
   12.57833290  195.57600403    0.00000000    0.00000000
   12.58166695  211.21099854    0.00000000    0.00000000
   12.58777714  211.21099854    0.00000000    0.00000000
   12.59194374  287.02899170    0.00000000    0.00000000
   12.59527779  194.96600342    0.00000000    0.00000000
   12.59611034  215.85299683    0.00000000    0.00000000
   12.59888840  200.21499634    0.00000000    0.00000000
   12.60194492  238.75799561    0.00000000    0.00000000
   12.60527802  225.35200500    0.00000000    0.00000000
   12.60861111  243.04699707    0.00000000    0.00000000
   12.61166668  202.52299500    0.00000000    0.00000000
   12.61500072  197.41299438    0.00000000    0.00000000
   12.61833382  194.86999512    0.00000000    0.00000000
   12.62138939  193.50999451    0.00000000    0.00000000
   12.62472248  183.04800415    0.00000000    0.00000000
   12.63055611  183.04800415    0.00000000    0.00000000
   12.63472176  222.60800171    0.00000000    0.00000000
   12.63805580  191.53399658    0.00000000    0.00000000
   12.64111137  204.24099731    0.00000000    0.00000000
   12.64444447  230.43800354    0.00000000    0.00000000
   12.64777756  233.25500488    0.00000000    0.00000000
   12.65083313  196.79100037    0.00000000    0.00000000
   12.65416622  228.27600098    0.00000000    0.00000000
   12.65749931  197.23100281    0.00000000    0.00000000
   12.66055489  217.56500244    0.00000000    0.00000000
   12.66277695  219.56300354    0.00000000    0.00000000
   12.66416645  219.57200623    0.00000000    0.00000000
   12.66722298  248.80200195    0.00000000    0.00000000
   12.67361164  248.80200195    0.00000000    0.00000000
   12.67750072  184.13600159    0.00000000    0.00000000
   12.68083382  224.65499878    0.00000000    0.00000000
   12.68416691  204.76100159    0.00000000    0.00000000
   12.68722248  199.69900513    0.00000000    0.00000000
   12.69055557  204.17399597    0.00000000    0.00000000
   12.69388866  207.95300293    0.00000000    0.00000000
   12.69611073  192.73100281    0.00000000    0.00000000
   12.69750023  213.13099670    0.00000000    0.00000000
   12.70083332  223.42999268    0.00000000    0.00000000
   12.70388889  193.22500610    0.00000000    0.00000000
   12.70722198  201.21899414    0.00000000    0.00000000
   12.71027756  206.69400024    0.00000000    0.00000000
   12.71638870  206.69400024    0.00000000    0.00000000
   12.72055531  187.67900085    0.00000000    0.00000000
   12.72361088  187.76100159    0.00000000    0.00000000
   12.72694397  176.71600342    0.00000000    0.00000000
   12.72944355  184.38200378    0.00000000    0.00000000
   12.73055553  217.32400513    0.00000000    0.00000000
   12.73361111  201.11000061    0.00000000    0.00000000
   12.73694515  191.51199341    0.00000000    0.00000000
   12.74027824  198.09500122    0.00000000    0.00000000
   12.74333382  199.09100342    0.00000000    0.00000000
   12.74666691  201.92599487    0.00000000    0.00000000
   12.75000000  226.48300171    0.00000000    0.00000000
   12.75305557  185.86999512    0.00000000    0.00000000
   12.75916672  185.86999512    0.00000000    0.00000000
   12.76333332  196.24400330    0.00000000    0.00000000
   12.76666641  174.27499390    0.00000000    0.00000000
   12.76972198  192.36099243    0.00000000    0.00000000
   12.77305508  191.11099243    0.00000000    0.00000000
   12.77638817  223.92700195    0.00000000    0.00000000
   12.77944374  206.04200745    0.00000000    0.00000000
   12.78277779  185.14300537    0.00000000    0.00000000
   12.78583336  188.82499695    0.00000000    0.00000000
   12.78916740  189.15600586    0.00000000    0.00000000
   12.79250050  205.67500305    0.00000000    0.00000000
   12.79555607  222.64300537    0.00000000    0.00000000
   12.79611111  243.02900696    0.00000000    0.00000000
   12.80194473  243.02900696    0.00000000    0.00000000
   12.80611134  217.13400269    0.00000000    0.00000000
   12.80944443  202.87399292    0.00000000    0.00000000
   12.81277752  155.67300415    0.00000000    0.00000000
   12.81583309  177.38200378    0.00000000    0.00000000
   12.81916618  169.97599792    0.00000000    0.00000000
   12.82222176  168.21099854    0.00000000    0.00000000
   12.82555580  160.62199402    0.00000000    0.00000000
   12.82888889  185.73599243    0.00000000    0.00000000
   12.82944393  165.35899353    0.00000000    0.00000000
   12.83249950  174.21899414    0.00000000    0.00000000
