    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   12.46999931   -1.00000000   -1.00000000   -1.00000000
   12.48972225  214.09300232    0.00000000    0.00000000
   12.49499989  208.13299561    0.00000000    0.00000000
   12.49861145  200.69400024    0.00000000    0.00000000
   12.50194454  204.44799805    0.00000000    0.00000000
   12.50500011  216.27799988    0.00000000    0.00000000
   12.50833321  204.66200256    0.00000000    0.00000000
   12.51166630  208.79100037    0.00000000    0.00000000
   12.51472187  208.76400757    0.00000000    0.00000000
   12.51805496  192.25900269    0.00000000    0.00000000
   12.52111053  208.69799805    0.00000000    0.00000000
   12.52305508  211.39900208    0.00000000    0.00000000
   12.52472210  199.59899902    0.00000000    0.00000000
   12.52805519  202.98599243    0.00000000    0.00000000
   12.53166676  201.62699890    0.00000000    0.00000000
   12.53472233  211.31700134    0.00000000    0.00000000
   12.53805637  205.72599792    0.00000000    0.00000000
   12.54138947  204.47500610    0.00000000    0.00000000
   12.54444504  206.52999878    0.00000000    0.00000000
   12.54777813  192.89700317    0.00000000    0.00000000
   12.55083370  200.67799377    0.00000000    0.00000000
   12.55416679  198.52799988    0.00000000    0.00000000
   12.55638885  194.63200378    0.00000000    0.00000000
   12.55777836  187.61599731    0.00000000    0.00000000
   12.56111145  211.84100342    0.00000000    0.00000000
   12.56444454  197.04899597    0.00000000    0.00000000
   12.56750011  211.43899536    0.00000000    0.00000000
   12.57083321  204.58299255    0.00000000    0.00000000
   12.57388878  212.30900574    0.00000000    0.00000000
   12.57722187  217.92599487    0.00000000    0.00000000
   12.58055592  203.05000305    0.00000000    0.00000000
   12.58361053  175.14599609    0.00000000    0.00000000
   12.58694458  191.97099304    0.00000000    0.00000000
   12.58972168  191.58500671    0.00000000    0.00000000
   12.59055519  193.47700500    0.00000000    0.00000000
   12.59388828  185.39799500    0.00000000    0.00000000
   12.59722233  196.49899292    0.00000000    0.00000000
   12.60027790  196.56599426    0.00000000    0.00000000
   12.60361195  197.55200195    0.00000000    0.00000000
   12.60666752  205.63000488    0.00000000    0.00000000
   12.61000061  205.83099365    0.00000000    0.00000000
   12.61333370  198.28799438    0.00000000    0.00000000
   12.61638927  189.83399963    0.00000000    0.00000000
   12.61972237  201.33000183    0.00000000    0.00000000
   12.62305546  180.76800537    0.00000000    0.00000000
   12.62333393  194.35699463    0.00000000    0.00000000
   12.62666702  199.08099365    0.00000000    0.00000000
   12.62972260  195.54699707    0.00000000    0.00000000
   12.63305569  203.97999573    0.00000000    0.00000000
   12.63638878  199.16900635    0.00000000    0.00000000
   12.63944435  189.60400391    0.00000000    0.00000000
   12.64277744  195.73800659    0.00000000    0.00000000
   12.64611053  198.18400574    0.00000000    0.00000000
   12.64916611  196.48800659    0.00000000    0.00000000
   12.65249920  195.59599304    0.00000000    0.00000000
   12.65555477  203.38400269    0.00000000    0.00000000
   12.65638828  182.46200562    0.00000000    0.00000000
   12.65916634  185.64599609    0.00000000    0.00000000
   12.66249943  189.89100647    0.00000000    0.00000000
   12.66583252  190.45899963    0.00000000    0.00000000
   12.66888905  194.47399902    0.00000000    0.00000000
   12.67222214  196.45700073    0.00000000    0.00000000
   12.67527771  189.09500122    0.00000000    0.00000000
   12.67861176  205.05700684    0.00000000    0.00000000
   12.68194485  199.69000244    0.00000000    0.00000000
   12.68500042  183.82400513    0.00000000    0.00000000
   12.68833351  172.97700500    0.00000000    0.00000000
   12.68972206  179.35800171    0.00000000    0.00000000
   12.69194412  186.83700562    0.00000000    0.00000000
   12.69527817  185.50199890    0.00000000    0.00000000
   12.69861126  193.70899963    0.00000000    0.00000000
   12.70166683  199.08999634    0.00000000    0.00000000
   12.70499992  190.31599426    0.00000000    0.00000000
   12.70805550  194.00900269    0.00000000    0.00000000
   12.71138859  193.15100098    0.00000000    0.00000000
   12.71472168  184.38299561    0.00000000    0.00000000
   12.71777725  180.17799377    0.00000000    0.00000000
   12.72111034  202.52200317    0.00000000    0.00000000
   12.72305489  197.75799561    0.00000000    0.00000000
   12.72472191  186.17100525    0.00000000    0.00000000
   12.72805500  183.68800354    0.00000000    0.00000000
   12.73138809  192.59199524    0.00000000    0.00000000
   12.73444462  191.43400574    0.00000000    0.00000000
   12.73777771  198.34599304    0.00000000    0.00000000
   12.74083328  195.41999817    0.00000000    0.00000000
   12.74416733  188.00500488    0.00000000    0.00000000
   12.74750042  189.70599365    0.00000000    0.00000000
   12.75055599  189.07800293    0.00000000    0.00000000
   12.75388908  191.31399536    0.00000000    0.00000000
   12.75638866  181.96200562    0.00000000    0.00000000
   12.75749969  191.32699585    0.00000000    0.00000000
   12.76083374  189.65100098    0.00000000    0.00000000
   12.76416683  190.16799927    0.00000000    0.00000000
   12.76722240  188.67300415    0.00000000    0.00000000
   12.77055550  181.41700745    0.00000000    0.00000000
   12.77361107  184.72200012    0.00000000    0.00000000
   12.77694416  191.27400208    0.00000000    0.00000000
   12.78027725  188.14900208    0.00000000    0.00000000
   12.78333378  196.56799316    0.00000000    0.00000000
