    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   12.09361076   -1.00000000   -1.00000000   -1.00000000
   12.11361122  235.71800232    1.71000004    1.80999994
   12.11777782  236.17199707    1.71000004    1.83000004
   12.12222195  201.55299377    1.69000006    1.83000004
   12.12555599  211.99899292    1.71000004    1.83000004
   12.12861156  220.56399536    1.71000004    1.85000002
   12.13194466  206.88299561    1.69000006    1.85000002
   12.13527775  230.90699768    1.66999996    1.85000002
   12.13833332  219.89700317    1.66999996    1.85000002
   12.14166641  214.57299805    1.64999998    1.85000002
   12.14499950  202.54299927    1.64999998    1.86000001
   12.14638901  201.63800049    1.64999998    1.86000001
   12.14861107  209.19799805    1.63000000    1.86000001
   12.15166664  204.71600342    1.63000000    1.86000001
   12.15499973  210.71000671    1.63000000    1.86000001
   12.15833282  195.08799744    1.63000000    1.86000001
   12.16138840  195.25000000    1.61000001    1.86000001
   12.16472149  213.70899963    1.61000001    1.88000000
   12.16805553  198.97000122    1.61000001    1.88000000
   12.17111111  199.20799255    1.60000002    1.88000000
   12.17444515  183.08900452    1.60000002    1.88000000
   12.17777824  188.37300110    1.60000002    1.88000000
   12.17972279  198.56100464    1.60000002    1.88000000
   12.18138885  173.58999634    1.60000002    1.88000000
   12.18444443  211.80700684    1.60000002    1.88000000
   12.18777752  200.40800476    1.60000002    1.89999998
   12.19111156  198.61900330    1.60000002    1.89999998
   12.19416714  205.77299500    1.58000004    1.89999998
   12.19750023  196.82699585    1.58000004    1.89999998
   12.20083332  220.42399597    1.58000004    1.89999998
   12.20388889  190.47000122    1.55999994    1.89999998
   12.20722198  179.51899719    1.55999994    1.91999996
   12.21027756  219.64900208    1.55999994    1.91999996
   12.21305561  184.55900574    1.53999996    1.91999996
   12.21416664  207.94200134    1.53999996    1.91999996
   12.21749973  213.14399719    1.53999996    1.94000006
   12.22055531  206.73800659    1.53999996    1.94000006
   12.22388840  204.32899475    1.51999998    1.94000006
   12.22694397  194.49299622    1.51999998    1.94000006
   12.23027706  184.23599243    1.50000000    1.94000006
   12.23361111  218.07099915    1.50000000    1.94000006
   12.23666668  193.63900757    1.50000000    1.96000004
   12.24000072  185.79100037    1.50000000    1.94000006
   12.24333382  191.42199707    1.50000000    1.94000006
   12.24638939  183.05599976    1.48000002    1.94000006
   12.24694443  205.44000244    1.48000002    1.96000004
   12.25027752  194.97799683    1.48000002    1.96000004
   12.25333309  196.77699280    1.48000002    1.96000004
   12.25666714  213.32200623    1.48000002    1.98000002
   12.25972176  193.34899902    1.46000004    1.96000004
   12.26305580  210.59599304    1.46000004    1.98000002
   12.26638889  198.60099792    1.46000004    1.98000002
   12.26944447  214.47900391    1.44000006    1.96000004
   12.27277756  217.16099548    1.44000006    1.98000002
   12.27611065  213.85400391    1.46000004    2.00000000
   12.27916622  193.25999451    1.46000004    2.00000000
   12.27972221  180.78700256    1.46000004    2.00000000
   12.28277779  198.78799438    1.44000006    2.00000000
   12.28611183  227.78599548    1.44000006    2.00000000
   12.28916740  233.68200684    1.44000006    2.00000000
   12.29250050  227.81300354    1.44000006    2.00000000
   12.29555607  211.69500732    1.44000006    2.00000000
   12.29888916  197.04299927    1.44000006    2.00000000
   12.30222225  196.90199280    1.44000006    2.00000000
   12.30527782  214.11199951    1.44000006    2.00000000
