    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.13666630   -1.00000000   -1.00000000   -1.00000000
   11.17166710  125.67500305    0.80000001    2.61999989
   11.21527767  133.36900330    0.81999999    2.61999989
   11.21583271  141.17700195    0.81999999    2.61999989
   11.21861076  139.92999268    0.81999999    2.61999989
   11.22194386  140.74600220    0.81999999    2.61999989
   11.22527695  117.98600006    0.81999999    2.61999989
   11.22833252  141.46499634    0.80000001    2.64000010
   11.23166656  127.59999847    0.80000001    2.64000010
   11.23472214  133.86300659    0.80000001    2.64000010
   11.23805618  139.84199524    0.80000001    2.64000010
   11.24138927  139.31100464    0.80000001    2.64000010
   11.24444485  145.16400146    0.80000001    2.64000010
   11.24777794  130.25399780    0.80000001    2.64000010
   11.24916649  125.48200226    0.80000001    2.61999989
   11.25138855  136.39100647    0.80000001    2.64000010
   11.25472260  130.84199524    0.81999999    2.64000010
   11.25805569  141.99699402    0.81999999    2.64000010
   11.26111126  143.16299438    0.80000001    2.64000010
   11.26444435  147.31700134    0.80000001    2.66000009
   11.26777744  122.74299622    0.81999999    2.64000010
   11.27083302  128.54400635    0.80000001    2.64000010
   11.27416611  148.10499573    0.81999999    2.64000010
   11.27722168  142.01100159    0.80000001    2.64000010
   11.28055573  120.30200195    0.80000001    2.64000010
   11.28249931  133.48300171    0.80000001    2.64000010
   11.28416729  137.50100708    0.80000001    2.64000010
   11.28750038  132.59899902    0.80000001    2.64000010
   11.29055595  125.41799927    0.79000002    2.64000010
   11.29388905  129.23399353    0.79000002    2.66000009
   11.29722309  135.45899963    0.79000002    2.66000009
   11.30027771  128.99899292    0.79000002    2.66000009
   11.30361176  137.23199463    0.79000002    2.64000010
   11.30694485  130.09100342    0.79000002    2.64000010
   11.31000042  117.40599823    0.76999998    2.66000009
   11.31333351  118.88600159    0.79000002    2.64000010
   11.31583309  126.79000092    0.79000002    2.66000009
   11.31694412  126.07599640    0.79000002    2.66000009
   11.32027817  119.15200043    0.79000002    2.66000009
   11.32361126  133.72700500    0.79000002    2.66000009
   11.32666683  125.09799957    0.79000002    2.66000009
   11.32999992  118.50499725    0.79000002    2.66000009
   11.33305550  136.66600037    0.79000002    2.66000009
   11.33638859  124.11599731    0.79000002    2.66000009
   11.33972168  123.78299713    0.79000002    2.64000010
   11.34277725  118.52700043    0.76999998    2.67000008
   11.34611034  130.06300354    0.76999998    2.66000009
   11.34916592  127.26999664    0.76999998    2.66000009
   11.34972191  122.79000092    0.76999998    2.66000009
   11.35305595  118.25599670    0.79000002    2.66000009
   11.35611153  123.99299622    0.76999998    2.67000008
   11.35944462  129.27099609    0.76999998    2.66000009
   11.36277771  123.70700073    0.76999998    2.67000008
   11.36583328  127.65200043    0.79000002    2.66000009
   11.36916637  122.71399689    0.76999998    2.66000009
   11.37250042  121.04000092    0.76999998    2.67000008
