    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.81638908   -1.00000000   -1.00000000   -1.00000000
   11.85750008   -1.00000000    4.90999985    1.69000006
   11.86083412  263.65499878    4.90999985    1.71000004
   11.86388969  191.08900452    4.90999985    1.71000004
   11.86722279  176.72099304    4.90999985    1.73000002
   11.87055588  185.25900269    4.90999985    1.73000002
   11.87472248  185.25900269    4.90999985    1.73000002
   11.87888908  176.91499329    4.90999985    1.76999998
   11.88194466  175.01699829    4.90999985    1.76999998
   11.88527775  207.27999878    4.90999985    1.78999996
   11.88749981  178.23599243    4.90999985    1.76999998
   11.88861084  165.05200195    4.90999985    1.76999998
   11.89194393  175.99800110    4.90999985    1.76999998
   11.89527798  185.51199341    4.90999985    1.76999998
   11.89861107  169.81500244    4.90999985    1.78999996
   11.90194416  172.82299805    4.90999985    1.76999998
   11.90499973  171.80000305    4.90999985    1.78999996
   11.90833282  161.78100586    4.90999985    1.78999996
   11.91138840  168.63299561    4.90999985    1.78999996
   11.91750050  168.63299561    4.90999985    1.78999996
   11.92166710  157.74499512    4.88999987    1.78999996
   11.92472267  162.14700317    4.69999981    1.78999996
   11.92805576  162.74600220    4.44999981    1.78999996
   11.93111134  168.12600708    4.23999977    1.80999994
   11.93444443  168.51899719    4.01999998    1.83000004
   11.93777752  174.70500183    3.95000005    1.80999994
   11.94083309  170.88999939    3.95000005    1.83000004
   11.94416714  174.73100281    3.99000001    1.80999994
   11.94750023  168.97399902    4.01999998    1.80999994
   11.95055580  181.47799683    4.07999992    1.80999994
   11.95388889  182.81399536    4.07999992    1.83000004
   11.95444393  168.24000549    4.07999992    1.83000004
   11.96027756  168.24000549    3.99000001    1.83000004
   11.96444416  169.72700500    3.84999990    1.85000002
   11.96749973  160.47999573    3.68000007    1.85000002
   11.97083282  174.69200134    3.46000004    1.86000001
   11.97416592  165.60600281    3.16000009    1.85000002
   11.97722149  165.83900452    2.94000006    1.85000002
   11.98055553  158.73100281    2.82999992    1.85000002
   11.98388958  157.93800354    2.78999996    1.85000002
   11.98694515  149.50700378    2.76999998    1.85000002
   11.98777771  157.17100525    2.75000000    1.85000002
   11.99055576  166.10000610    2.73000002    1.85000002
   11.99388885  166.93600464    2.75000000    1.85000002
   11.99722290  166.16799927    2.76999998    1.86000001
   12.00305557  166.16799927    2.84999990    1.86000001
   12.00722218  168.29400635    2.84999990    1.88000000
   12.01055527  152.74899292    2.78999996    1.89999998
   12.01361084  165.96699524    2.69000006    1.89999998
   12.01694393  162.69500732    2.59999990    1.89999998
   12.02027798  173.97399902    2.55999994    1.89999998
   12.02111053  164.53500366    2.51999998    1.89999998
   12.02361107  169.25199890    2.51999998    1.89999998
   12.02694416  150.11199951    2.50000000    1.89999998
   12.03027725  151.94299316    2.48000002    1.91999996
   12.03333378  153.41099548    2.46000004    1.91999996
   12.03666687  147.98500061    2.46000004    1.91999996
   12.04000092  144.13499451    2.44000006    1.91999996
   12.04611111  144.13499451    2.40000010    1.91999996
   12.05000019  156.55400085    2.36999989    1.91999996
   12.05333328  145.35800171    2.34999990    1.94000006
   12.05444431  179.82400513    2.34999990    1.91999996
   12.05694485  166.76400757    2.30999994    1.94000006
   12.06027794  163.17799377    2.28999996    1.94000006
   12.06361103  139.08000183    2.25000000    1.94000006
   12.06666660  164.14199829    2.23000002    1.94000006
   12.06999969  141.81599426    2.21000004    1.94000006
   12.07333374  147.52400208    2.19000006    1.94000006
   12.07638836  153.10499573    2.17000008    1.94000006
   12.07972240  134.25599670    2.15000010    1.96000004
   12.08277798  149.29499817    2.15000010    1.96000004
   12.08888817  149.29499817    2.13000011    1.96000004
   12.09305477  151.49800110    2.09999990    1.96000004
   12.09611034  166.85400391    2.05999994    1.96000004
   12.09944439  141.13900757    2.05999994    1.98000002
   12.10277843  158.57200623    2.01999998    1.96000004
   12.10583401  158.32699585    2.00000000    1.98000002
   12.10916710  152.65800476    1.98000002    1.98000002
   12.11250019  137.30099487    1.96000004    1.98000002
   12.11555576  154.74899292    1.96000004    1.98000002
   12.11888885  150.57899475    1.96000004    1.98000002
   12.12111092  152.59399414    1.96000004    1.98000002
   12.12222195  149.76800537    1.96000004    2.00000000
   12.12555599  151.13099670    1.94000006    2.00000000
   12.13166714  151.13099670    1.94000006    2.00000000
   12.13583279  149.00700378    1.94000006    2.00000000
   12.13888836  152.55000305    1.94000006    2.00000000
   12.14222240  150.11099243    1.91999996    2.00000000
   12.14555550  150.21400452    1.91999996    2.00000000
   12.14861107  148.93400574    1.91999996    2.00000000
   12.15194416  156.19099426    1.91999996    2.00000000
   12.15444374  155.10899353    1.91999996    2.00000000
   12.15555477  158.84199524    1.89999998    2.00000000
   12.15888882  146.83000183    1.89999998    2.01999998
   12.16222191  149.13000488    1.89999998    2.01999998
   12.16527748  151.44500732    1.89999998    2.01999998
   12.16861153  155.19400024    1.88000000    2.01999998
   12.17444515  155.19400024    1.86000001    2.03999996
   12.17861176  137.65699768    1.86000001    2.03999996
   12.18194485  154.85699463    1.85000002    2.03999996
   12.18500042  154.53799438    1.85000002    2.03999996
