    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.46138859   -1.00000000   -1.00000000   -1.00000000
   11.48166656  225.08999634    0.00000000    0.00000000
   11.48611164  213.50500488    0.00000000    0.00000000
   11.48916721  323.53698730    0.00000000    0.00000000
   11.49083328  160.37600708    0.00000000    0.00000000
   11.49083328  213.50500488    0.00000000    0.00000000
   11.49083328  323.53698730    0.00000000    0.00000000
   11.49333382  161.45399475    0.00000000    0.00000000
   11.49694443  153.81500244    0.00000000    0.00000000
   11.50000000  215.44099426    0.00000000    0.00000000
   11.50305557  197.82400513    0.00000000    0.00000000
   11.50611115  176.74800110    0.00000000    0.00000000
   11.51111126  176.74800110    0.00000000    0.00000000
   11.51500034  202.16099548    0.00000000    0.00000000
   11.51833344  170.83999634    0.00000000    0.00000000
   11.52138901  208.32800293    0.00000000    0.00000000
   11.52416611  190.37699890    0.00000000    0.00000000
   11.52444458  216.52400208    0.00000000    0.00000000
   11.52750015  154.83299255    0.00000000    0.00000000
   11.53055573  246.11199951    0.00000000    0.00000000
   11.53361130  220.16499329    0.00000000    0.00000000
   11.53694534  182.73500061    0.00000000    0.00000000
   11.54000092  151.18099976    0.00000000    0.00000000
   11.54305553  172.06599426    0.00000000    0.00000000
   11.54611111  175.14300537    0.00000000    0.00000000
   11.54916668  154.69299316    0.00000000    0.00000000
   11.55416679  154.69299316    0.00000000    0.00000000
   11.55777836  180.96899414    0.00000000    0.00000000
   11.56111145  209.87100220    0.00000000    0.00000000
   11.56416702  169.53300476    0.00000000    0.00000000
   11.56722260  152.15199280    0.00000000    0.00000000
   11.57027817  168.31599426    0.00000000    0.00000000
   11.57333374  179.18699646    0.00000000    0.00000000
   11.57638836  169.39500427    0.00000000    0.00000000
   11.57944393  164.81700134    0.00000000    0.00000000
   11.58277798  168.59399414    0.00000000    0.00000000
   11.58583260  165.48699951    0.00000000    0.00000000
   11.58888817  167.88699341    0.00000000    0.00000000
   11.59083271  158.08299255    0.00000000    0.00000000
   11.59194374  186.44000244    0.00000000    0.00000000
   11.59694386  186.44000244    0.00000000    0.00000000
   11.60083389  183.94700623    0.00000000    0.00000000
   11.60388947  169.50700378    0.00000000    0.00000000
   11.60694504  177.55799866    0.00000000    0.00000000
   11.61000061  168.53999329    0.00000000    0.00000000
   11.61305618  176.18299866    0.00000000    0.00000000
   11.61611176  181.60699463    0.00000000    0.00000000
   11.61944485  163.21400452    0.00000000    0.00000000
   11.62250042  181.10699463    0.00000000    0.00000000
   11.62416649  154.47700500    0.00000000    0.00000000
   11.62555599  164.80499268    0.00000000    0.00000000
   11.62861156  162.90800476    0.00000000    0.00000000
   11.63166714  147.64300537    0.00000000    0.00000000
   11.63472176  162.24899292    0.00000000    0.00000000
