    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.75638866   -1.00000000   -1.00000000   -1.00000000
   11.79027843  171.18699646    0.00000000    0.00000000
   11.79361153  181.94700623    0.00000000    0.00000000
   11.79666710  170.38900757    0.00000000    0.00000000
   11.80000019  164.25799561    0.00000000    0.00000000
   11.80333328  163.28100586    0.00000000    0.00000000
   11.80638885  161.52900696    0.00000000    0.00000000
   11.81055546  161.52900696    0.00000000    0.00000000
   11.81472206  164.22200012    0.00000000    0.00000000
   11.81805515  172.04400635    0.00000000    0.00000000
   11.82111073  167.90499878    0.00000000    0.00000000
   11.82361126  173.36300659    0.00000000    0.00000000
   11.82499981  168.71099854    0.00000000    0.00000000
   11.82833290  164.50000000    0.00000000    0.00000000
   11.83166695  172.24899292    0.00000000    0.00000000
   11.83472157  169.66000366    0.00000000    0.00000000
   11.83805561  160.30999756    0.00000000    0.00000000
   11.84138870  156.42300415    0.00000000    0.00000000
   11.84444427  161.54699707    0.00000000    0.00000000
   11.84777737  166.13000488    0.00000000    0.00000000
   11.85333347  166.13000488    0.00000000    0.00000000
   11.85750008  169.18600464    0.00000000    0.00000000
   11.86083412  167.01400757    0.00000000    0.00000000
   11.86388969  155.01800537    0.00000000    0.00000000
   11.86722279  156.74099731    0.00000000    0.00000000
   11.87055588  157.36199951    0.00000000    0.00000000
   11.87361145  150.71099854    0.00000000    0.00000000
   11.87694454  161.04499817    0.00000000    0.00000000
   11.88000011  156.72200012    0.00000000    0.00000000
   11.88333321  151.90299988    0.00000000    0.00000000
   11.88666630  145.31399536    0.00000000    0.00000000
   11.88972187  157.39300537    0.00000000    0.00000000
   11.89027786  163.33099365    0.00000000    0.00000000
   11.89638901  163.33099365    0.00000000    0.00000000
   11.90027714  160.96800232    0.00000000    0.00000000
   11.90361118  157.52299500    0.00000000    0.00000000
   11.90694427  161.24000549    4.00000000    2.21000004
   11.90999985  157.28399658    4.00000000    2.21000004
   11.91333294  167.18299866    4.00000000    2.21000004
   11.91666698  153.00500488    4.00000000    2.21000004
   11.91972256  157.28300476    4.00000000    2.21000004
   11.92305565  152.70899963    4.00000000    2.21000004
   11.92361164  151.30799866    4.00000000    2.21000004
   11.92666721  158.81500244    4.00000000    2.21000004
   11.93000031  158.75000000    4.00000000    2.21000004
   11.93305588  154.44599915    4.00000000    2.21000004
   11.93916702  154.44599915    4.00000000    2.21000004
   11.94333363  155.11399841    4.00000000    2.21000004
   11.94638920  152.13800049    4.00000000    2.21000004
   11.94972229  149.82600403    4.00000000    2.21000004
   11.95305538  155.00000000    4.00000000    2.21000004
   11.95611095  149.95599365    4.00000000    2.21000004
   11.95694447  156.46099854    4.00000000    2.21000004
   11.95972157  153.46200562    4.00000000    2.21000004
   11.96305561  162.38099670    4.00000000    2.21000004
   11.96611118  149.49699402    4.00000000    2.21000004
   11.96999931  154.92599487    4.00000000    2.21000004
   11.97333336  156.16700745    4.00000000    2.21000004
   11.97638798  157.59800720    4.00000000    2.21000004
   11.98194408  157.59800720    4.00000000    2.21000004
   11.98611164  146.70700073    4.00000000    2.21000004
   11.98944473  156.34899902    4.00000000    2.21000004
   11.99027824  148.48300171    4.00000000    2.21000004
   11.99305534  149.13099670    4.00000000    2.21000004
   11.99638939  156.57099915    4.00000000    2.21000004
   11.99944496  145.62100220    4.00000000    2.21000004
   12.00277805  141.71499634    4.00000000    2.21000004
   12.00611115  146.36799622    4.00000000    2.21000004
   12.00916672  148.64199829    4.00000000    2.21000004
   12.01249981  147.09599304    4.00000000    2.21000004
   12.01555538  146.55099487    4.00000000    2.21000004
   12.01888847  139.78599548    4.00000000    2.21000004
   12.02472210  139.78599548    4.00000000    2.21000004
   12.02888870  148.13699341    4.00000000    2.21000004
   12.03222179  164.71200562    4.00000000    2.21000004
   12.03527832  154.18699646    4.00000000    2.21000004
   12.03861141  146.62399292    4.00000000    2.21000004
   12.04194450  143.12399292    4.00000000    2.21000004
   12.04500008  150.47700500    4.00000000    2.21000004
   12.04833412  152.62899780    4.00000000    2.21000004
   12.05138874  147.77699280    4.00000000    2.21000004
   12.05472279  149.60600281    4.00000000    2.21000004
   12.05694485  147.40299988    4.00000000    2.21000004
   12.05833340  136.41600037    4.00000000    2.21000004
   12.06166649  141.07200623    4.00000000    2.21000004
   12.06750011  141.07200623    4.00000000    2.21000004
   12.07166672  139.33500671    4.00000000    2.21000004
   12.07499981  144.77400208    4.00000000    2.21000004
   12.07833290  146.53199768    4.00000000    2.21000004
   12.08138847  149.85800171    4.00000000    2.21000004
   12.08472157  142.44200134    4.00000000    2.21000004
   12.08777714  150.09800720    4.00000000    2.21000004
