    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.19555569   -1.00000000   -1.00000000   -1.00000000
   11.23194408  107.73400116    4.90999985    2.46000004
   11.23527813  119.20700073    4.90999985    2.46000004
   11.23861122  119.70700073    4.90999985    2.44000006
   11.24166679  108.73799896    4.90999985    2.44000006
   11.24499989  105.89299774    4.90999985    2.46000004
   11.24805546  104.32299805    4.90999985    2.44000006
   11.25222206  104.32299805    4.90999985    2.46000004
   11.25638866  106.68800354    4.90999985    2.46000004
   11.25972176  115.23699951    4.90999985    2.46000004
   11.26277733  108.97200012    4.90999985    2.46000004
   11.26527786  106.61199951    4.90999985    2.46000004
   11.26666641  114.90599823    4.90999985    2.46000004
   11.26999950  106.90599823    4.90999985    2.46000004
   11.27305508  110.62200165    4.90999985    2.46000004
   11.27638817  112.29900360    4.90999985    2.46000004
   11.27944374  116.69300079    4.90999985    2.46000004
   11.28277779  113.38500214    4.90999985    2.48000002
   11.28611183  113.43599701    4.90999985    2.46000004
   11.28916740  106.03500366    4.90999985    2.46000004
   11.29527855  106.03500366    4.90999985    2.46000004
   11.29944515  113.03299713    4.90999985    2.46000004
   11.30249977  111.72100067    4.90999985    2.46000004
   11.30583382  108.00399780    4.90999985    2.46000004
   11.30888939  104.75299835    4.90999985    2.46000004
   11.31222248  109.85500336    4.90999985    2.46000004
   11.31555557  114.95099640    4.90999985    2.46000004
   11.31861115  113.29299927    4.90999985    2.46000004
   11.32194424  114.87599945    4.90999985    2.48000002
   11.32527733  105.30000305    4.90999985    2.46000004
   11.32833290  111.64199829    4.90999985    2.46000004
   11.33166695  114.57700348    4.90999985    2.46000004
   11.33222198  109.50800323    4.90999985    2.46000004
   11.33805561  109.50800323    4.90999985    2.46000004
   11.34222221  119.50700378    4.90999985    2.46000004
   11.34527779  110.41899872    4.90999985    2.46000004
   11.34861088  110.27600098    4.90999985    2.48000002
   11.35194492  112.02799988    4.90999985    2.46000004
   11.35500050  104.56500244    4.90999985    2.48000002
   11.35833359  109.64099884    4.90999985    2.48000002
   11.36138916  103.33999634    4.90999985    2.48000002
   11.36472225  108.09400177    4.90999985    2.48000002
   11.36555576  110.21800232    4.90999985    2.48000002
   11.36861134  112.81600189    4.90999985    2.48000002
   11.37166691  109.37999725    4.90999985    2.48000002
   11.37500000  105.69200134    4.90999985    2.48000002
   11.38083363  105.69200134    4.90999985    2.48000002
   11.38500023  104.93000031    4.90999985    2.48000002
   11.38833332  107.52600098    4.90999985    2.48000002
   11.39138889  106.65699768    4.90999985    2.48000002
   11.39472198  110.69699860    4.90999985    2.48000002
   11.39805508   99.97290039    4.90999985    2.48000002
   11.39888859  104.88999939    4.90999985    2.50000000
   11.40166664  106.89600372    4.90999985    2.48000002
   11.40472221  105.87699890    4.90999985    2.48000002
   11.40805531  103.16799927    4.90999985    2.48000002
   11.41138840  111.40000153    4.90999985    2.50000000
   11.41444397  104.78800201    4.90999985    2.48000002
   11.41777802  103.60500336    4.90999985    2.50000000
   11.42361164  103.60500336    4.90999985    2.50000000
   11.42777824  100.19200134    4.90999985    2.50000000
   11.43111134  103.16899872    4.90999985    2.50000000
   11.43222237  102.26899719    4.90999985    2.50000000
   11.43472195  104.38600159    4.90999985    2.50000000
   11.43777752   95.29060364    4.90999985    2.50000000
   11.44111156  104.42099762    4.90999985    2.50000000
   11.44444466  100.33100128    4.90999985    2.50000000
   11.44750023  100.15299988    4.90999985    2.50000000
   11.45083332  103.27600098    4.90999985    2.50000000
   11.45444393   93.65630341    4.90999985    2.50000000
   11.45749950  102.14299774    4.90999985    2.51999998
   11.46083355  100.14099884    4.90999985    2.51999998
   11.46666622  100.14099884    4.90999985    2.50000000
   11.47083282   99.91349792    4.90999985    2.50000000
   11.47388840  104.63600159    4.90999985    2.51999998
   11.47722149   98.88710022    4.90999985    2.50000000
