    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   10.98666668   -1.00000000   -1.00000000   -1.00000000
   11.01166630  173.98899841    4.69999981    1.83000004
   11.01500034   -1.00000000    4.01999998    1.83000004
   11.01805496   -1.00000000    3.39000010    1.83000004
   11.02138901  212.61999512    2.86999989    1.80999994
   11.02472210  239.20500183    2.44000006    1.78999996
   11.03166676  239.20500183    1.96000004    1.80999994
   11.03555584  212.45100403    1.98000002    1.86000001
   11.03888893  219.64700317    2.17000008    1.85000002
   11.04222298  208.16700745    2.30999994    1.85000002
   11.04472256  210.98500061    2.40000010    1.86000001
   11.04555607  219.08399963    2.40000010    1.86000001
   11.04888916  211.16299438    2.44000006    1.86000001
   11.05194473  209.62600708    2.36999989    1.86000001
   11.05527782  211.41999817    2.28999996    1.86000001
   11.05861092  211.88800049    2.26999998    1.88000000
   11.06166649  231.40899658    2.25000000    1.88000000
   11.06500053  263.93099976    2.19000006    1.75000000
   11.06833363  317.20001221    2.11999989    1.63000000
   11.07444477  317.20001221    1.88000000    1.85000002
   11.07861137  208.55200195    1.85000002    1.89999998
   11.08166695  209.03100586    1.75000000    1.88000000
   11.08500004  214.56900024    1.73000002    1.86000001
   11.08805561  209.87899780    1.75000000    1.86000001
   11.09138870  203.83500671    1.78999996    1.86000001
   11.09472179  209.59199524    1.86000001    1.88000000
   11.09777737  201.52799988    1.98000002    1.89999998
   11.10111141  218.72900391    2.21000004    1.89999998
   11.10444450  196.82899475    2.36999989    1.91999996
   11.10750008  198.86999512    2.61999989    1.91999996
   11.11083412  202.65100098    2.78999996    1.91999996
   11.11138916  196.14399719    2.82999992    1.91999996
   11.11722279  196.14399719    3.00000000    1.91999996
   11.12138939  237.06900024    3.01999998    1.83000004
   11.12444496  199.32299805    3.03999996    1.86000001
   11.12777805  207.16600037    3.11999989    1.91999996
   11.13111115  206.46499634    3.21000004    1.94000006
   11.13416672  228.26100159    3.43000007    1.89999998
   11.13749981  199.12399292    3.72000003    1.89999998
   11.14083290  226.06199646    4.21999979    1.91999996
   11.14388847  201.82699585    4.88999987    1.91999996
   11.14472198  197.80200195    4.90999985    1.94000006
   11.14750004  202.37800598    4.90999985    1.98000002
   11.15083313  196.28300476    4.90999985    1.96000004
   11.15388870  192.79899597    4.90999985    1.96000004
   11.15999985  192.79899597    4.90999985    1.96000004
   11.16416645  239.98199463    4.90999985    1.94000006
   11.16750050  228.07299805    4.90999985    1.78999996
