    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.90555477   -1.00000000   -1.00000000   -1.00000000
   12.02666664  124.54000092    4.90999985    2.32999992
   12.02999973  132.63499451    4.90999985    2.30999994
   12.03305531  133.37899780    4.90999985    2.30999994
   12.03638935  119.92199707    4.90999985    2.30999994
   12.03972244  140.41099548    4.90999985    2.23000002
   12.04277802  144.78100586    4.90999985    2.19000006
   12.04694462  144.78100586    4.90999985    2.13000011
   12.05111122  177.58999634    4.90999985    2.13000011
   12.05444431  159.49200439    4.90999985    2.11999989
   12.05749989  156.71600342    4.90999985    2.11999989
   12.06000042  164.04899597    4.90999985    2.15000010
   12.06111145  154.17399597    4.90999985    2.17000008
   12.06444454  166.10800171    4.90999985    2.25000000
   12.06777763  142.06399536    4.90999985    2.26999998
   12.07083321  146.76199341    4.90999985    2.26999998
   12.07416630  136.97300720    4.90999985    2.26999998
   12.07750034  142.39599609    4.90999985    2.28999996
   12.08166695  142.39599609    4.90999985    2.32999992
   12.08555508  126.58799744    4.90999985    2.34999990
   12.08888817  132.34199524    4.90999985    2.32999992
   12.09222221  139.75300598    4.90999985    2.26999998
   12.09333324  142.73399353    4.90999985    2.23000002
   12.09583282  133.78300476    4.90999985    2.23000002
   12.09888840  138.44000244    4.90999985    2.28999996
   12.10222244  125.29100037    4.90999985    2.30999994
   12.10555553  124.29299927    4.90999985    2.34999990
   12.10861111  116.37300110    4.90999985    2.36999989
   12.11194515  110.02300262    4.90999985    2.39000010
   12.11611176  110.02300262    4.90999985    2.39000010
   12.12027836  115.73699951    4.90999985    2.39000010
   12.12333393  111.72100067    4.73999977    2.39000010
   12.12666702  118.73600006    4.44999981    2.39000010
   12.12722206  111.54199982    4.44999981    2.39000010
   12.13027763  117.46199799    4.40999985    2.39000010
   12.13361073  123.41400146    4.44999981    2.40000010
   12.13694477  115.31800079    4.38999987    2.39000010
   12.14000034  130.81199646    4.26000023    2.40000010
   12.14333344  112.66000366    4.09999990    2.40000010
   12.14638901  120.57299805    3.99000001    2.40000010
   12.15055561  120.57299805    3.84999990    2.40000010
   12.15472221  114.80999756    3.73000002    2.40000010
   12.15805531  135.73800659    3.70000005    2.42000008
   12.15999985  116.63800049    3.70000005    2.42000008
   12.16166592  119.96800232    3.70000005    2.42000008
   12.16472149  121.53600311    3.68000007    2.42000008
   12.16805553  123.15200043    3.64000010    2.42000008
   12.17138958  119.25800323    3.55999994    2.44000006
   12.17444515  116.77999878    3.51999998    2.44000006
   12.17777824  113.76699829    3.51999998    2.42000008
   12.18111134  124.32199860    3.57999992    2.42000008
   12.18527794  124.32199860    3.68000007    2.39000010
   12.18916702  111.57099915    3.82999992    2.30999994
   12.19250011  114.69400024    4.19999981    2.32999992
   12.19333363  115.74900055    4.34999990    2.32999992
   12.19611073  111.74700165    4.80999994    2.40000010
   12.19916630  112.01799774    4.90999985    2.39000010
   12.20249939  115.35399628    4.90999985    2.36999989
   12.20583344  118.05000305    4.90999985    2.39000010
   12.20888901  108.80400085    4.90999985    2.42000008
   12.21222210  111.42099762    4.90999985    2.42000008
   12.21555519  122.98799896    4.90999985    2.40000010
