    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   12.06944466   -1.00000000   -1.00000000   -1.00000000
   12.20444393  187.08299255    4.90999985    2.48000002
   12.20916653  200.88800049    4.90999985    2.53999996
   12.21361065  196.15600586    4.90999985    0.63000000
   12.21722221   -1.00000000    4.90999985    2.59999990
   12.22055531   -1.00000000    4.90999985    1.01999998
   12.22361088  174.49000549    4.90999985    0.55000001
   12.22694397  189.54699707    4.90999985    2.57999992
   12.22999954  230.78599548    4.90999985    2.53999996
   12.23333359  137.32299805    4.90999985    2.42000008
   12.23666668   -1.00000000    4.90999985    1.34000003
   12.24000072   -1.00000000    4.90999985    0.31999999
   12.24333382   -1.00000000    4.90999985    0.17000000
   12.24638939   -1.00000000    4.90999985    0.19000000
   12.24972248   -1.00000000    4.90999985    0.17000000
   12.25305557   -1.00000000    4.90999985    0.15000001
   12.25611115   -1.00000000    4.90999985    0.15000001
   12.25944424  154.48599243    4.90999985    1.36000001
   12.26277733  419.51599121    4.90999985    1.98000002
   12.26472187  209.53700256    4.90999985    2.34999990
   12.26472187   -1.00000000    4.90999985    0.31999999
   12.26500034   -1.00000000    4.90999985    0.17000000
   12.26500034   -1.00000000    4.90999985    0.19000000
   12.26500034   -1.00000000    4.90999985    0.17000000
   12.26527786   -1.00000000    4.90999985    0.15000001
   12.26527786   -1.00000000    4.90999985    0.15000001
   12.26527786  154.48599243    4.90999985    1.36000001
   12.26555538  419.51599121    4.90999985    1.98000002
   12.26555538   -1.00000000    4.90999985    1.34000003
   12.26722240  189.96499634    4.90999985    2.25000000
   12.27055550  108.41600037    4.90999985    2.51999998
   12.27361107   -1.00000000    4.90999985    1.25000000
   12.27694416  260.76599121    4.90999985    1.05999994
   12.28027725  186.24200439    4.90999985    1.73000002
   12.28555584  186.24200439    4.90999985    1.63000000
   12.28972244   -1.00000000    4.90999985    2.46000004
   12.29277802  143.17999268    4.90999985    1.46000004
   12.29611111  191.47300720    4.90999985    1.46000004
   12.29861164  202.95100403    4.90999985    2.50000000
   12.30000019  193.02799988    4.90999985    2.46000004
   12.30305576  190.02099609    4.90999985    2.51999998
   12.30638885  184.55400085    4.90999985    2.50000000
   12.30944443  187.04200745    4.90999985    2.50000000
   12.31277752  170.03100586    4.90999985    2.50000000
   12.31611156  177.56799316    4.86999989    2.48000002
   12.31916618  170.87500000    4.84999990    2.48000002
   12.32250023  179.71000671    4.86999989    2.48000002
   12.32833290  179.71000671    4.90999985    2.51999998
   12.33249950  164.48599243    4.90999985    2.53999996
   12.33583260  177.08099365    4.90999985    2.48000002
   12.33888817  339.45498657    4.90999985    2.30999994
   12.34222221   -1.00000000    4.90999985    2.15000010
   12.34527779   -1.00000000   -1.00000000   -1.00000000
   12.34861088  185.27600098    4.90999985    0.67000002
   12.35194492  283.23999023    4.90999985    2.23000002
   12.35500050  199.63499451    4.90999985    2.07999992
   12.35833359  174.82899475    4.90999985    2.50000000
   12.36166668  219.26600647    4.90999985    2.40000010
   12.36472225  107.28600311    4.90999985    1.26999998
   12.36527824  311.53298950    4.90999985    1.26999998
   12.37527752   -1.00000000    4.90999985    0.73000002
   12.37861156   -1.00000000    4.90999985    0.17000000
   12.38166714   -1.00000000    4.90999985    0.13000000
   12.38500023   -1.00000000    4.90999985    0.13000000
   12.38805580   -1.00000000    4.90999985    0.17000000
   12.39138889   -1.00000000    4.90999985    0.52999997
   12.39472198   -1.00000000    4.90999985    0.70999998
   12.39777756   -1.00000000    4.90999985    0.31999999
   12.40138817   -1.00000000    4.90999985    0.83999997
   12.40472221   -1.00000000    4.90999985    0.83999997
   12.40805531   -1.00000000    4.90999985    1.25000000
   12.41805553  142.43800354    4.90999985    0.51999998
   12.42138958  177.58700562    4.90999985    2.51999998
   12.42444515  177.35499573    4.90999985    2.55999994
   12.42777824  170.92300415    4.90999985    2.55999994
   12.43111134  181.68299866    4.90999985    2.53999996
   12.43194485  168.08000183    4.90999985    2.51999998
   12.43472195  175.04200745    4.90999985    2.53999996
   12.43777752  184.98300171    4.90999985    2.53999996
   12.44111156  173.66700745    4.90999985    2.55999994
   12.44444466  166.69700623    4.90999985    2.59999990
   12.44750023   -1.00000000    4.90999985    2.13000011
   12.45083332  234.43099976    4.90999985    1.83000004
   12.45694447  234.43099976    4.90999985    2.53999996
   12.46111107  349.53399658    4.90999985    2.51999998
   12.46416664  174.76899719    4.90999985    1.86000001
   12.46527767  184.96699524    4.90999985    2.25000000
   12.46805477  169.73199463    4.90999985    2.55999994
   12.47111034  181.61300659    4.90999985    2.53999996
   12.47444439  163.24299622    4.90999985    2.53999996
   12.47777748  173.70799255    4.90999985    2.53999996
   12.48083305  168.17900085    4.90999985    2.53999996
   12.48416710  173.48899841    4.90999985    2.53999996
   12.48750019  166.28599548    4.90999985    2.53999996
   12.49055576  177.00000000    4.90999985    2.55999994
   12.49388885  161.95700073    4.90999985    2.55999994
   12.49972248  161.95700073    4.90999985    2.59999990
   12.50388908  203.63900757    4.90999985    2.61999989
   12.50722218  136.71499634    4.90999985    2.59999990
   12.51027775   88.15039825    4.90999985    2.51999998
   12.51361084  166.99000549    4.90999985    2.11999989
   12.51666641  170.33000183    4.90999985    2.40000010
   12.51999950  168.62300110    4.90999985    2.57999992
   12.52333355  169.20799255    4.90999985    2.55999994
   12.52638817  168.64599609    4.78000021    2.53999996
   12.52972221  164.62699890    4.80999994    2.53999996
   12.53194427  159.31799316    4.90999985    2.53999996
   12.53333378  164.72599792    4.90999985    2.53999996
   12.53666687  163.66499329    4.88999987    2.51999998
   12.54250050  163.66499329    4.90999985    2.51999998
   12.54666710  166.16499329    4.90999985    2.50000000
   12.55000019  182.81300354    4.90999985    2.50000000
   12.55305576  175.82200623    4.90999985    2.51999998
   12.55638885  179.17900085    4.67999983    2.51999998
   12.55972195  174.67799377    4.65999985    2.53999996
   12.56277752  162.65299988    4.90999985    2.53999996
   12.56527805  161.38499451    4.90999985    2.55999994
   12.56666660  154.98599243    4.90999985    2.51999998
   12.56972218  159.16000366    4.90999985    2.55999994
   12.57305527  163.22500610    4.90999985    2.57999992
   12.57638836  257.07199097    4.90999985    2.59999990
   12.57944393  301.98800659    4.90999985    1.61000001
   12.58555508  301.98800659    4.90999985    0.86000001
   12.58944416   -1.00000000    4.90999985    0.76999998
   12.59277725   -1.00000000    4.90999985    0.55000001
   12.59611034   -1.00000000    4.90999985    0.86000001
   12.59944439   -1.00000000    4.90999985    0.95999998
   12.60277843  267.96499634    4.90999985    1.16999996
