    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   14.11083412   -1.00000000   -1.00000000   -1.00000000
   14.16694450  164.76699829    1.89999998    2.50000000
   14.17027855  158.79100037    1.89999998    2.50000000
   14.17333412  152.47999573    1.88000000    2.48000002
   14.17666721  168.94900513    1.88000000    2.48000002
   14.18000031  167.48699951    1.86000001    2.48000002
   14.18305588  165.02499390    1.86000001    2.50000000
   14.18722248  165.02499390    1.85000002    2.50000000
   14.19138908  155.84399414    1.83000004    2.50000000
   14.19472218  156.23800659    1.83000004    2.50000000
   14.19777775  158.74600220    1.83000004    2.50000000
   14.20027733  168.86799622    1.80999994    2.51999998
   14.20166683  172.21600342    1.80999994    2.51999998
   14.20472240  175.02799988    1.83000004    2.51999998
   14.20805550  159.41499329    1.85000002    2.50000000
   14.21111107  158.80099487    1.85000002    2.51999998
   14.21444416  164.69700623    1.85000002    2.51999998
   14.21777725  161.89100647    1.85000002    2.50000000
   14.22083282  155.89900208    1.85000002    2.50000000
   14.22416592  179.48800659    1.85000002    2.50000000
   14.22999954  179.48800659    1.83000004    2.51999998
   14.23416710  171.27699280    1.85000002    2.51999998
   14.23750019  158.40100098    1.83000004    2.51999998
   14.24055576  163.00799561    1.83000004    2.51999998
   14.24388885  165.29699707    1.83000004    2.51999998
   14.24722290  157.52999878    1.83000004    2.51999998
   14.25027752  151.99600220    1.80999994    2.51999998
   14.25361156  168.37899780    1.80999994    2.51999998
   14.25694466  164.63499451    1.80999994    2.51999998
   14.26000023  154.06100464    1.80999994    2.51999998
   14.26333332  163.83200073    1.80999994    2.51999998
   14.26638889  151.76699829    1.80999994    2.51999998
   14.26694393  169.30099487    1.80999994    2.51999998
   14.27305508  169.30099487    1.80999994    2.51999998
   14.27722168  156.50399780    1.80999994    2.51999998
   14.28027725  159.11799622    1.80999994    2.51999998
   14.28361130  156.89500427    1.80999994    2.51999998
   14.28666687  155.69999695    1.80999994    2.51999998
   14.29000092  153.10600281    1.78999996    2.51999998
   14.29333401  158.09700012    1.78999996    2.51999998
   14.29638958  155.26800537    1.78999996    2.51999998
   14.29972267  159.95100403    1.78999996    2.51999998
   14.30027771  159.73399353    1.78999996    2.51999998
   14.30333328  152.29699707    1.78999996    2.51999998
   14.30666733  151.56599426    1.80999994    2.51999998
   14.30972195  153.49099731    1.80999994    2.51999998
   14.31583309  153.49099731    1.78999996    2.51999998
   14.31999969  140.73300171    1.78999996    2.51999998
   14.32305527  163.33299255    1.78999996    2.51999998
   14.32638836  158.64300537    1.76999998    2.53999996
   14.32972240  157.86199951    1.76999998    2.51999998
   14.33277798  160.19200134    1.76999998    2.51999998
   14.33361053  153.79600525    1.76999998    2.51999998
   14.33638859  156.51600647    1.76999998    2.51999998
   14.33972168  154.15100098    1.75000000    2.51999998
   14.34277725  158.15899658    1.75000000    2.51999998
   14.34611034  147.48100281    1.75000000    2.51999998
   14.34944439  160.52799988    1.76999998    2.53999996
   14.35249996  160.00599670    1.76999998    2.53999996
   14.35861111  160.00599670    1.78999996    2.51999998
   14.36277771  152.41499329    1.76999998    2.51999998
   14.36611176  157.60899353    1.76999998    2.51999998
   14.36694431  154.78599548    1.76999998    2.51999998
   14.36972237  149.40800476    1.76999998    2.51999998
   14.37305546  151.33799744    1.78999996    2.51999998
   14.37611103  148.49600220    1.78999996    2.51999998
   14.37944412  155.17999268    1.78999996    2.51999998
   14.38277817  175.57600403    1.78999996    2.51999998
   14.38583279  147.96699524    1.80999994    2.53999996
   14.38916683  154.34300232    1.80999994    2.53999996
   14.39222240  159.19099426    1.80999994    2.51999998
   14.39555550  156.28700256    1.80999994    2.51999998
   14.40138817  156.28700256    1.83000004    2.51999998
   14.40555477  164.67199707    1.83000004    2.51999998
   14.40888882  162.84800720    1.80999994    2.51999998
   14.41194439  159.80499268    1.80999994    2.53999996
   14.41527748  160.47000122    1.78999996    2.53999996
   14.41861153  147.78100586    1.78999996    2.53999996
   14.42166710  159.16299438    1.78999996    2.53999996
   14.42500019  150.17100525    1.78999996    2.53999996
   14.42833328  150.50000000    1.78999996    2.53999996
   14.43138885  149.79499817    1.78999996    2.53999996
   14.43361092  147.75700378    1.78999996    2.53999996
   14.43500042  143.22000122    1.78999996    2.53999996
   14.43833351  159.49200439    1.78999996    2.53999996
   14.44444466  159.49200439    1.78999996    2.51999998
   14.44833374  151.24699402    1.78999996    2.51999998
   14.45166683  155.01899719    1.78999996    2.53999996
   14.45499992  155.48899841    1.78999996    2.53999996
   14.45805550  153.97399902    1.78999996    2.53999996
   14.46138859  160.78199768    1.78999996    2.53999996
