    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   12.21805477   -1.00000000   -1.00000000   -1.00000000
   12.24833393  130.89199829    1.76999998    1.66999996
   12.25388908  103.11199951    1.80999994    1.69000006
   12.25777817  134.87500000    1.80999994    1.69000006
   12.26083374  175.19900513    1.83000004    1.69000006
   12.26416683  117.92400360    1.83000004    1.71000004
   12.26749992  115.96800232    1.83000004    1.69000006
   12.27055550  122.84300232    1.86000001    1.71000004
   12.27388859  125.81099701    1.88000000    1.71000004
   12.27722168  117.42900085    1.88000000    1.71000004
   12.28027725  111.97899628    1.88000000    1.71000004
   12.28166676  104.59500122    2.00000000    1.73000002
   12.28388977  132.33599854    2.01999998    1.73000002
   12.28722286  130.05400085    2.05999994    1.73000002
   12.29055595  107.00000000    2.13000011    1.73000002
   12.29361153  111.30999756    2.21000004    1.75000000
   12.29694462  100.60199738    2.28999996    1.75000000
   12.30027771  106.26399994    2.39000010    1.75000000
   12.30333328  101.92299652    2.46000004    1.75000000
   12.30666733  102.11900330    2.55999994    1.76999998
   12.30972195  102.15000153    2.66000009    1.76999998
   12.31305599  104.32700348    2.78999996    1.76999998
   12.31500053   93.17759705    2.82999992    1.76999998
   12.31666660  100.88800049    2.91000009    1.76999998
   12.31999969  104.40299988    3.00000000    1.76999998
   12.32333374   99.97100067    3.18000007    1.78999996
   12.32638836   96.62789917    3.30999994    1.78999996
   12.32972240   94.71179962    3.46000004    1.78999996
   12.33277798  101.36399841    3.66000009    1.78999996
   12.33611107   98.95420074    3.86999989    1.78999996
   12.33944416  101.62200165    4.21999979    1.78999996
   12.34249973  104.10900116    4.51000023    1.78999996
   12.34583282  101.40499878    4.80000019    1.76999998
   12.34833336  117.85600281    4.90999985    1.75000000
   12.34916592  104.07900238    4.90999985    1.75000000
   12.35249996   99.61650085    4.90999985    1.73000002
   12.35583401  116.87200165    4.90999985    1.73000002
   12.35888958  105.30999756    4.90999985    1.73000002
   12.36222267  140.59700012    4.90999985    1.73000002
   12.36555576  149.74299622    4.90999985    1.73000002
   12.36861134  118.55999756    4.90999985    1.75000000
   12.37194443  104.62899780    4.90999985    1.76999998
   12.37500000   97.32350159    4.90999985    1.78999996
   12.37833309  115.45400238    4.90999985    1.80999994
   12.38166714  123.47299957    4.90999985    1.80999994
   12.38194466  129.76300049    4.90999985    1.80999994
   12.38527775  101.11199951    4.90999985    1.80999994
   12.38861084   99.46309662    4.90999985    1.80999994
   12.39166641  123.89800262    4.90999985    1.78999996
   12.39499950  105.40000153    4.90999985    1.78999996
   12.39805508  145.77999878    4.90999985    1.76999998
   12.40138817  166.23800659    4.90999985    1.75000000
   12.40472221   98.68759918    4.90999985    1.75000000
   12.40777779  119.41100311    4.90999985    1.75000000
   12.41111088  107.16100311    4.90999985    1.75000000
   12.41444397   99.47370148    4.90999985    1.76999998
   12.41499996  106.10600281    4.90999985    1.76999998
   12.41777802  134.05499268    4.90999985    1.75000000
   12.42111111  155.05400085    4.90999985    1.73000002
   12.42444515  170.63900757    4.90999985    1.75000000
   12.42750072  110.45899963    4.90999985    1.75000000
   12.43083382  114.30699921    4.90999985    1.76999998
   12.43416691   98.06490326    4.90999985    1.80999994
   12.43722248  111.47100067    4.90999985    1.80999994
   12.44055557  105.19000244    4.90999985    1.83000004
   12.44361115   99.30110168    4.90999985    1.80999994
   12.44694424   97.16539764    4.90999985    1.78999996
   12.44833374  101.02600098    4.90999985    1.78999996
   12.45055580  121.11599731    4.90999985    1.80999994
   12.45388889   96.37400055    4.90999985    1.83000004
   12.45722198  116.70200348    4.90999985    1.83000004
   12.46027756  153.44700623    4.90999985    1.78999996
   12.46361065  102.86399841    4.90999985    1.76999998
   12.46694374  188.85400391    4.90999985    1.76999998
   12.46999931   97.31880188    4.90999985    1.80999994
   12.47333336  104.92600250    4.90999985    1.83000004
   12.47638798  164.36900330    4.90999985    1.76999998
   12.47972202  218.38499451    4.90999985    1.69000006
   12.48166656  169.85000610    4.90999985    1.63000000
   12.48333359  234.73199463    4.90999985    1.61000001
   12.48666668  287.60198975    4.90999985    1.58000004
   12.49000072  156.31300354    4.90999985    1.63000000
   12.49305534  142.92799377    4.90999985    1.63000000
   12.49638939  212.88400269    4.90999985    1.63000000
   12.49972248   -1.00000000    4.90999985    1.58000004
   12.50277805   -1.00000000    4.90999985    1.48000002
   12.50611115   -1.00000000    4.90999985    1.36000001
   12.50916672   -1.00000000    4.90999985    1.28999996
   12.51249981   -1.00000000    4.90999985    1.28999996
   12.51611137   -1.00000000    4.90999985    1.30999994
   12.51944447   -1.00000000    4.90999985    1.36000001
   12.52277756   82.93840027    4.90999985    1.39999998
   12.52583313  180.12500000    4.90999985    1.46000004
   12.52916622  171.97399902    4.90999985    1.50000000
   12.53222179  136.60800171    4.90999985    1.51999998
   12.53555584  111.94499969    4.90999985    1.51999998
   12.53888893  222.30700684    4.90999985    1.51999998
   12.54194450  156.97900391    4.90999985    1.53999996
   12.54527855  280.48199463    4.90999985    1.55999994
   12.54833412  319.43701172    4.90999985    1.60000002
   12.54861164  185.70199585    4.90999985    1.61000001
   12.55194473  219.63699341    4.90999985    1.61000001
   12.55527782  144.75700378    4.90999985    1.60000002
   12.55833340  253.06900024    4.90999985    1.58000004
   12.56166649  335.56799316    4.90999985    1.58000004
   12.56361103  367.46398926    4.90999985    1.60000002
   12.56500053  196.89100647    4.90999985    1.63000000
   12.56500053  185.70199585    4.90999985    1.61000001
   12.56500053  219.63699341    4.90999985    1.61000001
