    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   11.16444397   -1.00000000   -1.00000000   -1.00000000
   11.18472195  133.21600342    1.46000004    0.81999999
   11.19000053  130.28199768    1.41999996    0.67000002
   11.19361115  129.81599426    1.39999998    0.61000001
   11.19722271  128.54699707    1.39999998    0.56999999
   11.20027733  134.36999512    1.36000001    0.55000001
   11.20361137  133.39799500    1.34000003    0.55000001
   11.20694447  129.91099548    1.34000003    0.55000001
   11.21000004  122.04499817    1.33000004    0.56999999
   11.21333313  128.62899780    1.30999994    0.58999997
   11.21666622  119.84400177    1.28999996    0.61000001
   11.21777725  123.57700348    1.28999996    0.61000001
   11.21999931  135.25399780    1.26999998    0.63000000
   11.22333336  133.80900574    1.26999998    0.64999998
   11.22638798  130.43600464    1.25000000    0.67000002
   11.22972202  132.23899841    1.23000002    0.67000002
   11.23305511  133.02999878    1.21000004    0.67000002
   11.23611164  128.66799927    1.21000004    0.67000002
   11.23944473  137.82299805    1.19000006    0.69000000
   11.24250031  133.78999329    1.16999996    0.69000000
   11.24583340  131.89100647    1.16999996    0.69000000
   11.24916649  129.94099426    1.14999998    0.67000002
   11.25111103  126.06800079    1.13000000    0.67000002
   11.25277805  132.70300293    1.13000000    0.67000002
   11.25611115  145.96099854    1.13000000    0.67000002
   11.25916672  136.36399841    1.11000001    0.67000002
   11.26249981  124.00000000    1.11000001    0.67000002
   11.26583290  131.14399719    1.09000003    0.64999998
   11.26888847  124.94999695    1.07000005    0.64999998
   11.27222157  134.46800232    1.07000005    0.64999998
   11.27527714  136.43600464    1.05999994    0.67000002
   11.27861118  135.16999817    1.05999994    0.64999998
   11.28194427  136.92500305    1.03999996    0.64999998
   11.28444481  137.81300354    1.03999996    0.64999998
   11.28555584  131.21200562    1.03999996    0.64999998
   11.28888893  124.50199890    1.01999998    0.64999998
   11.29194450  133.50300598    1.01999998    0.64999998
   11.29527855  131.55200195    1.01999998    0.63000000
   11.29861164  128.99400330    1.00000000    0.63000000
   11.30166721  131.75799561    1.00000000    0.63000000
   11.30500031  122.12799835    0.98000002    0.63000000
   11.30805588  134.89799500    0.98000002    0.63000000
   11.31138897  124.71499634    0.98000002    0.63000000
   11.31472206  128.38699341    0.95999998    0.63000000
   11.31777763  122.73000336    0.94000000    0.61000001
   11.31833363  120.12599945    0.94000000    0.61000001
   11.32166672  125.67199707    0.94000000    0.61000001
   11.32472229  123.11499786    0.94000000    0.61000001
   11.32805538  132.72500610    0.94000000    0.61000001
   11.33138847  134.55999756    0.92000002    0.61000001
   11.33444405  136.02299500    0.89999998    0.58999997
   11.33777714  125.74500275    0.89999998    0.56999999
   11.34083271  134.72300720    0.89999998    0.56999999
   11.34416676  139.10099792    0.88000000    0.56999999
   11.34749985  130.28799438    0.88000000    0.55000001
   11.35083389  135.95799255    0.86000001    0.55000001
   11.35111141  134.17999268    0.86000001    0.55000001
   11.35416698  129.97099304    0.86000001    0.55000001
   11.35750008  128.62600708    0.86000001    0.52999997
   11.36055565  128.03399658    0.83999997    0.52999997
   11.36388969  124.25900269    0.83999997    0.52999997
   11.36722279  123.31099701    0.81999999    0.52999997
   11.37027836  129.52099609    0.81999999    0.51999998
   11.37361145  128.21299744    0.81999999    0.51999998
   11.37666702  133.33299255    0.80000001    0.50000000
   11.38000011  140.12800598    0.80000001    0.50000000
   11.38333321  140.88099670    0.80000001    0.50000000
   11.38472176  138.15499878    0.80000001    0.50000000
   11.38666630  138.71699524    0.79000002    0.47999999
   11.39000034  134.22399902    0.79000002    0.47999999
   11.39305496  137.24299622    0.79000002    0.47999999
   11.39638901  134.58799744    0.79000002    0.47999999
   11.39972210  143.09899902    0.76999998    0.46000001
   11.40277767  134.17799377    0.76999998    0.46000001
