    HOUR (UT)   FLARE FACTOR    SKY TESTER    SUN TESTER
   13.11944485   -1.00000000   -1.00000000   -1.00000000
   13.15694427  116.67299652    4.90999985    2.25000000
   13.15999985  119.39499664    4.90999985    2.28999996
   13.16333294  108.99600220    4.90999985    2.28999996
   13.16638851  114.02899933    4.90999985    2.30999994
   13.16972256  120.41600037    4.90999985    2.26999998
   13.17277813  124.67900085    4.90999985    2.21000004
   13.17694473  124.67900085    4.90999985    2.19000006
   13.18111134  121.23200226    4.90999985    2.17000008
   13.18444443  126.71399689    4.90999985    2.17000008
   13.18750000  118.06900024    4.90999985    2.17000008
   13.19000053  141.46899414    4.90999985    2.17000008
   13.19111156  119.25599670    4.90999985    2.19000006
   13.19444466  123.29100037    4.90999985    2.19000006
   13.19750023  113.54399872    4.90999985    2.19000006
   13.20083332  124.31999969    4.90999985    2.19000006
   13.20388889  145.25599670    4.90999985    2.15000010
   13.20722198  137.53900146    4.90999985    2.07999992
   13.21027756  167.58799744    4.90999985    2.03999996
   13.21361065  178.07000732    4.90999985    2.01999998
   13.21999931  178.07000732    4.90999985    2.01999998
   13.22388840  165.53500366    4.90999985    1.98000002
   13.22722149  254.87600708    4.90999985    2.00000000
   13.23055553  190.17700195    4.90999985    1.96000004
   13.23361111  189.83500671    4.90999985    1.98000002
   13.23694515  167.08399963    4.90999985    1.96000004
   13.24000072  214.89799500    4.90999985    1.96000004
   13.24333382  126.80899811    4.90999985    1.89999998
   13.24638939   -1.00000000   -1.00000000   -1.00000000
   13.24972248   -1.00000000    4.90999985    1.78999996
   13.25305557   -1.00000000    4.90999985    1.73000002
   13.25611115   -1.00000000    4.90999985    1.61000001
   13.26277733   -1.00000000    4.90999985    1.64999998
   13.26694393   -1.00000000    4.90999985    1.46000004
   13.26999950   -1.00000000    4.90999985    1.36000001
   13.27333355   -1.00000000    4.90999985    1.30999994
   13.27638817   -1.00000000    4.90999985    1.26999998
   13.27972221   -1.00000000    4.90999985    1.19000006
   13.28277779   -1.00000000    4.90999985    1.11000001
   13.28611183   -1.00000000    4.90999985    1.07000005
   13.28944492   -1.00000000    4.90999985    1.01999998
   13.29277802   -1.00000000    4.90999985    0.76999998
   13.29583359   -1.00000000    4.90999985    0.64999998
   13.29916668   -1.00000000    4.90999985    0.58999997
   13.30972195   -1.00000000    4.90999985    0.23000000
   13.31277752   -1.00000000    4.90999985    0.20999999
   13.31611156   -1.00000000    4.90999985    0.17000000
   13.31916618   -1.00000000    4.90999985    0.17000000
   13.32250023   -1.00000000    4.90999985    0.19000000
   13.32611084   -1.00000000    4.90999985    0.20999999
   13.32916641   -1.00000000    4.90999985    0.20999999
   13.33249950   -1.00000000    4.90999985    0.23000000
   13.33555508   -1.00000000    4.90999985    0.25000000
   13.33888817   -1.00000000    4.90999985    0.30000001
   13.34222221   -1.00000000    4.90999985    0.31999999
   13.35249996   -1.00000000    4.90999985    0.56999999
   13.35555553   -1.00000000    4.90999985    0.70999998
   13.35944462   -1.00000000    4.90999985    0.80000001
   13.36250019   -1.00000000    4.90999985    0.88000000
   13.36583328   -1.00000000    4.90999985    0.94000000
