  DATE    HOUR(UT)    TEMP   PRESS    HUM      WSP   WDIR
20180130  15:40:00   -65.4   686.6    18.0     2.2   294.0
20180130  15:45:00   -65.4   686.6    18.0     3.4   294.0
20180130  15:50:00   -65.4   686.6    18.0     2.9   294.0
20180130  15:55:00   -65.4   686.5    18.0     4.2   294.0
20180130  16:00:00   -65.4   686.5    18.0     2.5   294.0
20180130  16:05:00   -65.4   686.6    17.0     2.6   294.0
20180130  16:10:00   -65.4   686.5    17.0     2.1   294.0
20180130  16:15:00   -65.4   686.5    17.0     3.7   294.0
20180130  16:20:00   -65.4   686.6    17.0     3.6   294.0
20180130  16:25:00   -65.4   686.6    17.0     3.8   294.0
20180130  16:30:00   -65.4   686.6    16.0     3.2   294.0
20180130  16:35:00   -65.4   686.6    16.0     2.0   294.0
20180130  16:40:00   -65.4   686.5    16.0     2.7   294.0
20180130  16:45:00   -65.4   686.5    16.0     2.4   294.0
20180130  16:50:00   -65.4   686.6    16.0     1.9   294.0
20180130  16:55:00   -65.4   686.6    16.0     1.7   294.0
20180130  17:00:00   -65.4   686.6    16.0     2.0   294.0
20180130  17:05:00   -65.4   686.5    16.0     2.6   294.0
20180130  17:10:00   -65.4   686.5    16.0     2.4   294.0
20180130  17:15:00   -65.4   686.5    16.0     3.9   294.0
20180130  17:20:00   -65.3   686.6    16.0     3.7   294.0
20180130  17:25:00   -65.4   686.5    16.0     4.2   294.0
20180130  17:30:00   -65.4   686.6    15.0     4.5   294.0
20180130  17:35:00   -65.4   686.5    15.0     2.8   294.0
20180130  17:40:00   -65.4   686.5    14.0     3.9   294.0
20180130  17:45:00   -65.3   686.6    14.0     3.6   294.0
20180130  17:50:00   -65.4   686.6    14.0     2.6   294.0
20180130  17:55:00   -65.3   686.5    15.0     3.0   294.0
20180130  18:00:00   -65.4   686.6    15.0     1.9   294.0
20180130  18:05:00   -65.4   686.5    15.0     2.4   294.0
20180130  18:10:00   -65.4   686.7    14.0     3.8   294.0
20180130  18:15:00   -65.4   686.6    14.0     3.7   294.0
20180130  18:20:00   -65.4   686.5    14.0     4.7   294.0
20180130  18:25:00   -65.3   686.5    14.0     4.2   294.0
20180130  18:30:00   -65.3   686.6    14.0     2.8   294.0
20180130  18:35:00   -65.3   686.5    14.0     2.9   294.0
20180130  18:40:00   -65.3   686.6    14.0     4.8   294.0
20180130  18:45:00   -65.3   686.7    13.0     2.9   294.0
20180130  18:50:00   -65.3   686.6    14.0     2.7   294.0
20180130  18:55:00   -65.3   686.6    14.0     2.6   294.0
20180130  19:00:00   -65.3   686.5    14.0     3.0   294.0
20180130  19:05:00   -65.3   686.6    14.0     2.2   294.0
20180130  19:10:00   -65.3   686.6    14.0     3.0   294.0
20180130  19:15:00   -65.3   686.5    14.0     3.5   294.0
20180130  19:20:00   -65.3   686.6    14.0     3.0   294.0
20180130  19:25:00   -65.3   686.6    14.0     3.8   294.0
20180130  19:30:00   -65.3   686.6    14.0     3.2   294.0
20180130  19:35:00   -65.3   686.6    14.0     2.7   294.0
20180130  19:40:00   -65.3   686.6    15.0     3.4   294.0
20180130  19:45:00   -65.3   686.6    16.0     3.0   294.0
20180130  19:50:00   -65.3   686.5    18.0     2.6   294.0
20180130  19:55:00   -65.3   686.6    22.0     4.4   294.0
20180130  20:00:00   -65.3   686.6    23.0     5.9   294.0
20180130  20:05:00   -65.3   686.5    26.0     7.1   294.0
20180130  20:10:00   -65.3   686.6    26.0     2.9   294.0
20180130  20:15:00   -65.3   686.5    26.0     6.2   294.0
20180130  20:20:00   -65.3   686.6    26.0     6.7   294.0
20180130  20:25:00   -65.3   686.5    28.0     6.3   294.0
20180130  20:30:00   -65.3   686.6    28.0     7.2   294.0
20180130  20:35:00   -65.3   686.6    29.0     9.6   294.0
20180130  20:40:00   -65.3   686.6    30.0    10.3   294.0
20180130  20:45:00   -65.3   686.5    30.0    10.5   294.0
20180130  20:50:00   -65.3   686.6    31.0     7.9   294.0
20180130  20:55:00   -65.3   686.6    30.0     8.1   294.0
20180130  21:00:00   -65.3   686.5    32.0     5.1   294.0
20180130  21:05:00   -65.3   686.5    33.0     7.1   294.0
20180130  21:10:00   -65.3   686.6    32.0     7.4   294.0
20180130  21:15:00   -65.3   686.6    32.0     7.8   294.0
20180130  21:20:00   -65.3   686.6    32.0     6.7   294.0
20180130  21:25:00   -65.3   686.5    33.0     7.4   294.0
20180130  21:30:00   -65.3   686.6    34.0     8.1   294.0
20180130  21:35:00   -65.3   686.5    37.0     6.5   294.0
20180130  21:40:00   -65.3   686.5    37.0     7.2   294.0
20180130  21:45:00   -65.3   686.6    38.0     8.8   294.0
20180130  21:50:00   -65.3   686.6    39.0     7.0   294.0
20180130  21:55:00   -65.3   686.6    39.0     8.2   294.0
20180130  22:00:00   -65.3   686.6    40.0     5.7   294.0
20180130  22:05:00   -65.3   686.5    41.0     8.3   294.0
20180130  22:10:00   -65.3   686.7    41.0     7.9   294.0
20180130  22:15:00   -65.3   686.6    42.0     9.9   294.0
20180130  22:20:00   -65.3   686.6    42.0    11.7   294.0
20180130  22:25:00   -65.3   686.5    43.0    10.1   294.0
20180130  22:30:00   -65.3   686.6    42.0    10.7   294.0
20180130  22:35:00   -65.3   686.5    42.0    12.3   294.0
20180130  22:40:00   -65.3   686.5    43.0    10.6   294.0
20180130  22:45:00   -65.3   686.5    43.0    10.2   294.0
20180130  22:50:00   -65.3   686.6    43.0    10.5   294.0
20180130  22:55:00   -65.3   686.7    43.0    10.4   294.0
20180130  23:00:00   -65.3   686.5    43.0     9.9   294.0
20180130  23:05:00   -65.3   686.6    43.0    10.5   294.0
20180130  23:10:00   -65.3   686.6    43.0    11.2   294.0
20180130  23:15:00   -65.3   686.6    43.0     9.5   294.0
20180130  23:20:00   -65.3   686.6    43.0     9.0   294.0
20180130  23:25:00   -65.3   686.5    44.0    10.7   294.0
20180130  23:30:00   -65.3   686.6    44.0     9.2   294.0
20180130  23:35:00   -65.3   686.5    45.0     9.4   294.0
20180130  23:40:00   -65.3   686.5    45.0     8.3   294.0
20180130  23:45:00   -65.3   686.5    45.0     8.4   294.0
20180130  23:50:00   -65.3   686.5    45.0     8.0   294.0
20180130  23:55:00   -65.3   686.6    46.0     8.4   294.0
20180131  00:00:00   -65.3   686.6    46.0     6.9   294.0
20180131  00:05:00   -65.3   686.7    47.0     8.0   294.0
20180131  00:10:00   -65.3   686.7    47.0     7.9   294.0
20180131  00:15:00   -65.3   686.6    47.0     5.5   294.0
20180131  00:20:00   -65.3   686.6    47.0     6.3   294.0
20180131  00:25:00   -65.3   686.5    47.0     7.4   294.0
20180131  00:30:00   -65.3   686.5    48.0     6.6   294.0
20180131  00:35:00   -65.3   686.5    48.0     5.3   294.0
20180131  00:40:00   -65.3   686.6    48.0     5.5   294.0
20180131  00:45:00   -65.3   686.5    48.0     5.4   294.0
20180131  00:50:00   -65.3   686.6    48.0     5.7   294.0
20180131  00:55:00   -65.3   686.6    49.0     5.4   294.0
20180131  01:00:00   -65.3   686.5    49.0     4.1   294.0
20180131  01:05:00   -65.3   686.6    49.0     4.6   294.0
20180131  01:10:00   -65.3   686.6    49.0     4.1   294.0
20180131  01:15:00   -65.3   686.6    48.0     3.4   294.0
20180131  01:20:00   -65.3   686.6    49.0     4.0   294.0
20180131  01:25:00   -65.3   686.5    50.0     6.7   294.0
20180131  01:30:00   -65.3   686.5    51.0     6.1   294.0
20180131  01:35:00   -65.3   686.6    51.0     5.5   294.0
20180131  01:40:00   -65.3   686.6    51.0     4.5   294.0
20180131  01:45:00   -65.3   686.6    51.0     5.1   294.0
20180131  01:50:00   -65.3   686.6    51.0     6.3   294.0
20180131  01:55:00   -65.3   686.5    51.0     6.6   294.0
20180131  02:00:00   -65.3   686.6    52.0     6.8   294.0
20180131  02:05:00   -65.3   686.5    52.0     6.9   294.0
20180131  02:10:00   -65.3   686.6    53.0     6.2   294.0
20180131  02:15:00   -65.3   686.5    53.0     5.9   294.0
20180131  02:20:00   -65.3   686.5    53.0     6.2   294.0
20180131  02:25:00   -65.3   686.5    53.0     3.9   294.0
20180131  02:30:00   -65.3   686.6    53.0     2.8   294.0
20180131  02:35:00   -65.3   686.6    53.0     1.9   294.0
20180131  02:40:00   -65.3   686.5    52.0     1.8   294.0
20180131  02:45:00   -65.3   686.6    52.0     2.3   294.0
20180131  02:50:00   -65.3   686.6    54.0     2.7   294.0
20180131  02:55:00   -65.3   686.5    59.0     4.0   294.0
20180131  03:00:00   -65.3   686.5    60.0     2.8   294.0
20180131  03:05:00   -65.3   686.6    61.0     2.3   294.0
20180131  03:10:00   -65.3   686.6    61.0     2.5   294.0
20180131  03:15:00   -65.3   686.5    61.0     2.6   294.0
20180131  03:20:00   -65.3   686.6    61.0     3.4   294.0
20180131  03:25:00   -65.3   686.5    60.0     3.4   294.0
20180131  03:30:00   -65.3   686.6    60.0     2.8   294.0
20180131  03:35:00   -65.3   686.6    60.0     2.2   294.0
20180131  03:40:00   -65.3   686.5    60.0     2.5   294.0
20180131  03:45:00   -65.3   686.6    60.0     3.3   294.0
20180131  03:50:00   -65.3   686.6    60.0     3.5   294.0
20180131  03:55:00   -65.3   686.6    60.0     3.7   294.0
20180131  04:00:00   -65.3   686.7    60.0     2.7   294.0
20180131  04:05:00   -65.3   686.5    60.0     2.3   294.0
20180131  04:10:00   -65.3   686.5    60.0     3.4   294.0
20180131  04:15:00   -65.3   686.6    59.0     3.6   294.0
20180131  04:20:00   -65.3   686.6    59.0     4.6   294.0
20180131  04:25:00   -65.3   686.6    58.0     3.8   294.0
20180131  04:30:00   -65.3   686.5    58.0     3.0   294.0
20180131  04:35:00   -65.3   686.6    58.0     4.1   294.0
20180131  04:40:00   -65.3   686.6    57.0     2.5   294.0
20180131  04:45:00   -65.3   686.5    57.0     3.9   294.0
20180131  04:50:00   -65.3   686.5    58.0     3.4   294.0
20180131  04:55:00   -65.3   686.6    58.0     3.7   294.0
20180131  05:00:00   -65.3   686.6    58.0     3.3   294.0
20180131  05:05:00   -65.3   686.6    59.0     3.0   294.0
20180131  05:10:00   -65.3   686.6    59.0     2.5   294.0
20180131  05:15:00   -65.3   686.5    60.0     1.8   294.0
20180131  05:20:00   -65.3   686.6    59.0     2.4   294.0
20180131  05:25:00   -65.3   686.6    59.0     1.7   294.0
20180131  05:30:00   -65.3   686.5    59.0     1.8   294.0
20180131  05:35:00   -65.3   686.5    59.0     2.1   294.0
20180131  05:40:00   -65.3   686.5    59.0     2.5   294.0
20180131  05:45:00   -65.3   686.5    59.0     3.2   294.0
20180131  05:50:00   -65.3   686.5    58.0     4.0   294.0
20180131  05:55:00   -65.3   686.5    58.0     5.1   294.0
20180131  06:00:00   -65.3   686.6    57.0     3.5   294.0
20180131  06:05:00   -65.3   686.5    57.0     4.0   294.0
20180131  06:10:00   -65.3   686.6    57.0     3.2   294.0
20180131  06:15:00   -65.3   686.6    56.0     3.4   294.0
20180131  06:20:00   -65.3   686.5    56.0     3.6   294.0
20180131  06:25:00   -65.3   686.5    56.0     2.8   294.0
20180131  06:30:00   -65.3   686.6    56.0     3.9   294.0
20180131  06:35:00   -65.3   686.5    56.0     2.8   294.0
20180131  06:40:00   -65.3   686.6    57.0     3.8   294.0
20180131  06:45:00   -65.3   686.5    57.0     3.5   294.0
20180131  06:50:00   -65.3   686.6    57.0     1.8   294.0
20180131  06:55:00   -65.3   686.6    57.0     2.4   294.0
20180131  07:00:00   -65.3   686.5    57.0     2.3   294.0
20180131  07:05:00   -65.3   686.6    57.0     1.5   294.0
20180131  07:10:00   -65.3   686.6    57.0     2.8   294.0
20180131  07:15:00   -65.3   686.6    57.0     3.2   294.0
20180131  07:20:00   -65.3   686.5    57.0     3.5   294.0
20180131  07:25:00   -65.3   686.5    56.0     3.3   294.0
20180131  07:30:00   -65.3   686.5    56.0     2.6   294.0
20180131  07:35:00   -65.3   686.6    56.0     2.4   294.0
20180131  07:40:00   -65.3   686.6    56.0     2.2   294.0
20180131  07:45:00   -65.3   686.5    56.0     3.3   294.0
20180131  07:50:00   -65.3   686.5    56.0     3.7   294.0
20180131  07:55:00   -65.3   686.5    56.0     2.4   294.0
20180131  08:00:00   -65.4   686.6    56.0     3.2   294.0
20180131  08:05:00   -65.3   686.5    56.0     2.1   294.0
20180131  08:10:00   -65.3   686.6    57.0     3.0   294.0
20180131  08:15:00   -65.4   686.5    57.0     2.1   294.0
20180131  08:20:00   -65.3   686.5    57.0     2.3   294.0
20180131  08:25:00   -65.3   686.5    57.0     3.1   294.0
20180131  08:30:00   -65.3   686.5    57.0     3.3   294.0
20180131  08:35:00   -65.3   686.5    57.0     3.7   294.0
20180131  08:40:00   -65.3   686.6    56.0     2.6   294.0
20180131  08:45:00   -65.3   686.5    56.0     2.1   294.0
20180131  08:50:00   -65.3   686.5    56.0     2.0   294.0
20180131  08:55:00   -65.3   686.5    56.0     2.4   294.0
20180131  09:00:00   -65.3   686.6    57.0     1.9   294.0
20180131  09:05:00   -65.4   686.6    57.0     2.0   294.0
20180131  09:10:00   -65.4   686.5    57.0     2.1   294.0
20180131  09:15:00   -65.3   686.6    57.0     2.3   294.0
20180131  09:20:00   -65.3   686.6    57.0     2.1   294.0
20180131  09:25:00   -65.3   686.6    57.0     1.5   294.0
20180131  09:30:00   -65.3   686.5    58.0     1.9   294.0
20180131  09:35:00   -65.4   686.5    58.0     1.4   294.0
20180131  09:40:00   -65.3   686.5    58.0     1.3   294.0
20180131  09:45:00   -65.3   686.5    58.0     1.0   294.0
20180131  09:50:00   -65.4   686.5    58.0     1.5   294.0
20180131  09:55:00   -65.4   686.6    58.0     1.5   294.0
20180131  10:00:00   -65.3   686.6    58.0     1.6   294.0
20180131  10:05:00   -65.3   686.5    58.0     2.7   294.0
20180131  10:10:00   -65.4   686.5    57.0     2.8   294.0
20180131  10:15:00   -65.4   686.6    57.0     2.3   294.0
20180131  10:20:00   -65.4   686.5    56.0     1.5   294.0
20180131  10:25:00   -65.4   686.6    57.0     1.3   294.0
20180131  10:30:00   -65.4   686.5    56.0     1.7   294.0
20180131  10:35:00   -65.4   686.6    56.0     2.1   294.0
20180131  10:40:00   -65.4   686.6    56.0     1.8   294.0
20180131  10:45:00   -65.4   686.5    56.0     2.6   294.0
20180131  10:50:00   -65.3   686.6    56.0     3.1   294.0
20180131  10:55:00   -65.3   686.5    56.0     2.6   294.0
20180131  11:00:00   -65.4   686.5    55.0     2.8   294.0
20180131  11:05:00   -65.4   686.6    54.0     3.0   294.0
20180131  11:10:00   -65.4   686.5    55.0     2.4   294.0
20180131  11:15:00   -65.4   686.5    55.0     2.1   294.0
20180131  11:20:00   -65.3   686.6    56.0     2.5   294.0
20180131  11:25:00   -65.4   686.5    56.0     2.3   294.0
20180131  11:30:00   -65.4   686.6    56.0     1.9   294.0
20180131  11:35:00   -65.4   686.6    56.0     1.7   294.0
20180131  11:40:00   -65.4   686.5    56.0     2.3   294.0
20180131  11:45:00   -65.4   686.6    56.0     2.0   294.0
20180131  11:50:00   -65.4   686.5    56.0     1.4   294.0
20180131  11:55:00   -65.4   686.6    57.0     1.4   294.0
20180131  12:00:00   -65.4   686.4    57.0     1.6   294.0
20180131  12:05:00   -65.4   686.5    58.0     1.4   294.0
20180131  12:10:00   -65.4   686.5    58.0     1.8   294.0
20180131  12:15:00   -65.3   686.6    57.0     3.5   294.0
20180131  12:20:00   -65.4   686.5    56.0     2.4   294.0
20180131  12:25:00   -65.4   686.6    56.0     3.2   294.0
20180131  12:30:00   -65.4   686.6    56.0     3.8   294.0
20180131  12:35:00   -65.4   686.6    56.0     4.2   294.0
20180131  12:40:00   -65.4   686.5    56.0     4.7   294.0
20180131  12:45:00   -65.4   686.4    56.0     4.1   294.0
20180131  12:50:00   -65.4   686.5    56.0     4.4   294.0
20180131  12:55:00   -65.4   686.5    56.0     5.6   294.0
20180131  13:00:00   -65.4   686.6    57.0     5.0   294.0
20180131  13:05:00   -65.4   686.5    57.0     3.7   294.0
20180131  13:10:00   -65.4   686.6    57.0     3.5   294.0
20180131  13:15:00   -65.4   686.6    58.0     3.9   294.0
20180131  13:20:00   -65.4   686.5    58.0     4.1   294.0
20180131  13:25:00   -65.4   686.5    58.0     3.8   294.0
20180131  13:30:00   -65.5   686.6    59.0     3.2   294.0
20180131  13:35:00   -65.4   686.4    59.0     2.9   294.0
20180131  13:40:00   -65.4   686.6    59.0     3.9   294.0
20180131  13:45:00   -65.4   686.6    59.0     4.0   294.0
20180131  13:50:00   -65.4   686.4    59.0     5.0   294.0
20180131  13:55:00   -65.4   686.5    58.0     2.9   294.0
20180131  14:00:00   -65.4   686.5    58.0     3.8   294.0
20180131  14:05:00   -65.4   686.4    59.0     3.0   294.0
20180131  14:10:00   -65.4   686.5    59.0     3.1   294.0
20180131  14:15:00   -65.4   686.5    59.0     3.4   294.0
20180131  14:20:00   -65.4   686.4    59.0     3.3   294.0
20180131  14:25:00   -65.4   686.4    59.0     2.3   294.0
20180131  14:30:00   -65.4   686.5    59.0     2.2   294.0
20180131  14:35:00   -65.4   686.5    60.0     2.4   294.0
20180131  14:40:00   -65.4   686.6    60.0     2.2   294.0
20180131  14:45:00   -65.4   686.5    61.0     2.0   294.0
20180131  14:50:00   -65.4   686.5    61.0     1.9   294.0
20180131  14:55:00   -65.4   686.5    61.0     1.3   294.0
20180131  15:00:00   -65.4   686.5    61.0     2.6   294.0
20180131  15:05:00   -65.5   686.3    61.0     2.9   294.0
20180131  15:10:00   -65.4   686.5    61.0     2.0   294.0
20180131  15:15:00   -65.4   686.5    61.0     1.5   294.0
20180131  15:20:00   -65.4   686.4    61.0     1.9   294.0
20180131  15:25:00   -65.4   686.4    61.0     2.6   294.0
20180131  15:30:00   -65.4   686.5    61.0     2.6   294.0
20180131  15:35:00   -65.4   686.4    61.0     2.6   294.0
20180131  15:40:00   -65.4   686.7    61.0     2.3   294.0
20180131  15:45:00   -65.4   686.6    61.0     2.2   294.0
20180131  15:50:00   -65.4   686.5    61.0     4.1   294.0
20180131  15:55:00   -65.4   686.5    61.0     3.3   294.0
20180131  16:00:00   -65.4   686.5    61.0     3.9   294.0
20180131  16:05:00   -65.4   686.6    60.0     3.4   294.0
20180131  16:10:00   -65.3   686.5    60.0     3.7   294.0
20180131  16:15:00   -65.4   686.6    60.0     2.6   294.0
20180131  16:20:00   -65.4   686.6    61.0     2.0   294.0
20180131  16:25:00   -65.4   686.6    61.0     1.8   294.0
20180131  16:30:00   -65.4   686.5    61.0     2.9   294.0
20180131  16:35:00   -65.4   686.5    61.0     3.3   294.0
20180131  16:40:00   -65.4   686.4    61.0     2.2   294.0
20180131  16:45:00   -65.4   686.5    61.0     2.0   294.0
20180131  16:50:00   -65.4   686.5    61.0     1.5   294.0
20180131  16:55:00   -65.4   686.6    61.0     2.0   294.0
20180131  17:00:00   -65.4   686.6    61.0     2.2   294.0
20180131  17:05:00   -65.4   686.5    61.0     2.0   294.0
20180131  17:10:00   -65.4   686.6    61.0     2.0   294.0
20180131  17:15:00   -65.4   686.5    61.0     1.9   294.0
20180131  17:20:00   -65.4   686.6    60.0     2.2   294.0
20180131  17:25:00   -65.4   686.5    59.0     1.9   294.0
20180131  17:30:00   -65.4   686.5    59.0     3.1   294.0
20180131  17:35:00   -65.4   686.6    59.0     2.4   294.0
20180131  17:40:00   -65.4   686.5    58.0     1.9   294.0
20180131  17:45:00   -65.4   686.5    58.0     1.6   294.0
20180131  17:50:00   -65.4   686.5    57.0     1.6   294.0
20180131  17:55:00   -65.4   686.5    57.0     1.7   294.0
20180131  18:00:00   -65.4   686.5    56.0     1.9   294.0
20180131  18:05:00   -65.4   686.6    55.0     2.7   294.0
20180131  18:10:00   -65.4   686.6    55.0     2.4   294.0
20180131  18:15:00   -65.3   686.5    54.0     1.7   294.0
20180131  18:20:00   -65.4   686.5    55.0     1.7   294.0
20180131  18:25:00   -65.4   686.6    54.0     2.1   294.0
20180131  18:30:00   -65.4   686.6    54.0     2.6   294.0
20180131  18:35:00   -65.4   686.7    54.0     2.1   294.0
20180131  18:40:00   -65.4   686.6    53.0     1.6   294.0
20180131  18:45:00   -65.4   686.5    53.0     2.8   294.0
20180131  18:50:00   -65.4   686.5    53.0     2.4   294.0
20180131  18:55:00   -65.4   686.5    53.0     3.6   294.0
20180131  19:00:00   -65.4   686.5    54.0     3.2   294.0
20180131  19:05:00   -65.4   686.5    54.0     2.0   294.0
20180131  19:10:00   -65.4   686.4    54.0     1.4   294.0
20180131  19:15:00   -65.4   686.6    53.0     3.1   294.0
20180131  19:20:00   -65.4   686.5    54.0     2.9   294.0
20180131  19:25:00   -65.4   686.6    53.0     3.3   294.0
20180131  19:30:00   -65.4   686.6    52.0     3.0   294.0
20180131  19:35:00   -65.4   686.6    51.0     1.8   294.0
20180131  19:40:00   -65.4   686.6    50.0     4.9   294.0
20180131  19:45:00   -65.4   686.5    50.0     6.3   294.0
20180131  19:50:00   -65.4   686.6    49.0     5.9   294.0
20180131  19:55:00   -65.4   686.5    49.0     5.9   294.0
20180131  20:00:00   -65.4   686.5    49.0     7.5   294.0
20180131  20:05:00   -65.4   686.5    49.0     6.9   294.0
20180131  20:10:00   -65.4   686.5    49.0     5.1   294.0
20180131  20:15:00   -65.4   686.6    49.0     6.3   294.0
20180131  20:20:00   -65.4   686.5    49.0     7.3   294.0
20180131  20:25:00   -65.4   686.5    49.0     8.5   294.0
20180131  20:30:00   -65.4   686.4    49.0     7.5   294.0
20180131  20:35:00   -65.4   686.6    49.0     5.6   294.0
20180131  20:40:00   -65.4   686.5    49.0     5.3   294.0
20180131  20:45:00   -65.4   686.6    48.0     6.8   294.0
20180131  20:50:00   -65.4   686.6    48.0     9.0   294.0
20180131  20:55:00   -65.4   686.6    49.0     9.0   294.0
20180131  21:00:00   -65.4   686.5    49.0     7.6   294.0
20180131  21:05:00   -65.4   686.5    49.0     8.0   294.0
20180131  21:10:00   -65.4   686.5    49.0     8.9   294.0
20180131  21:15:00   -65.4   686.5    50.0     9.2   294.0
20180131  21:20:00   -65.4   686.6    51.0     9.6   294.0
20180131  21:25:00   -65.4   686.6    51.0     8.2   294.0
20180131  21:30:00   -65.4   686.6    51.0     9.4   294.0
20180131  21:35:00   -65.4   686.5    52.0     8.5   294.0
20180131  21:40:00   -65.4   686.5    52.0     8.6   294.0
20180131  21:45:00   -65.4   686.5    53.0     9.3   294.0
20180131  21:50:00   -65.4   686.5    54.0     8.4   294.0
20180131  21:55:00   -65.4   686.6    54.0     8.7   294.0
20180131  22:00:00   -65.4   686.6    54.0     9.4   294.0
20180131  22:05:00   -65.4   686.5    54.0     8.5   294.0
20180131  22:10:00   -65.4   686.5    55.0     8.9   294.0
20180131  22:15:00   -65.4   686.5    54.0     9.4   294.0
20180131  22:20:00   -65.4   686.5    55.0     9.0   294.0
20180131  22:25:00   -65.4   686.5    55.0     7.4   294.0
20180131  22:30:00   -65.4   686.6    56.0     9.0   294.0
20180131  22:35:00   -65.4   686.5    55.0     8.1   294.0
20180131  22:40:00   -65.4   686.6    56.0     7.4   294.0
20180131  22:45:00   -65.4   686.5    56.0     7.6   294.0
20180131  22:50:00   -65.4   686.5    56.0     6.1   294.0
20180131  22:55:00   -65.4   686.6    56.0     8.1   294.0
20180131  23:00:00   -65.4   686.5    56.0     8.6   294.0
20180131  23:05:00   -65.4   686.5    57.0     8.6   294.0
20180131  23:10:00   -65.4   686.5    57.0     7.2   294.0
20180131  23:15:00   -65.4   686.5    57.0     7.8   294.0
20180131  23:20:00   -65.4   686.5    57.0     7.8   294.0
20180131  23:25:00   -65.4   686.5    58.0     7.4   294.0
20180131  23:30:00   -65.4   686.5    58.0     6.8   294.0
20180131  23:35:00   -65.4   686.4    58.0     5.7   294.0
20180131  23:40:00   -65.4   686.5    58.0     6.1   294.0
20180131  23:45:00   -65.4   686.5    58.0     7.8   294.0
20180131  23:50:00   -65.4   686.5    59.0     8.2   294.0
20180131  23:55:00   -65.4   686.5    60.0     5.9   294.0
20180201  00:00:00   -65.4   686.5    60.0     7.6   294.0
20180201  00:05:00   -65.4   686.6    60.0     6.7   294.0
20180201  00:10:00   -65.4   686.4    60.0     5.3   294.0
20180201  00:15:00   -65.4   686.5    60.0     6.0   294.0
20180201  00:20:00   -65.4   686.5    59.0     5.4   294.0
20180201  00:25:00   -65.4   686.5    60.0     6.0   294.0
20180201  00:30:00   -65.4   686.5    60.0     4.5   294.0
20180201  00:35:00   -65.4   686.5    60.0     6.6   294.0
20180201  00:40:00   -65.4   686.6    60.0     3.4   294.0
20180201  00:45:00   -65.4   686.6    59.0     2.6   294.0
20180201  00:50:00   -65.4   686.5    59.0     2.0   294.0
20180201  00:55:00   -65.4   686.5    58.0     2.2   294.0
20180201  01:00:00   -65.4   686.6    58.0     1.9   294.0
20180201  01:05:00   -65.4   686.5    58.0     4.0   294.0
20180201  01:10:00   -65.4   686.5    58.0     3.9   294.0
20180201  01:15:00   -65.4   686.6    58.0     4.5   294.0
20180201  01:20:00   -65.4   686.6    58.0     4.3   294.0
20180201  01:25:00   -65.4   686.6    58.0     4.3   294.0
20180201  01:30:00   -65.4   686.5    58.0     5.2   294.0
20180201  01:35:00   -65.4   686.6    58.0     4.6   294.0
20180201  01:40:00   -65.4   686.5    59.0     5.7   294.0
20180201  01:45:00   -65.4   686.4    61.0     5.2   294.0
20180201  01:50:00   -65.4   686.5    61.0     6.1   294.0
20180201  01:55:00   -65.4   686.4    61.0     5.4   294.0
20180201  02:00:00   -65.4   686.6    61.0     5.5   294.0
20180201  02:05:00   -65.4   686.5    61.0     5.4   294.0
20180201  02:10:00   -65.4   686.5    61.0     6.6   294.0
20180201  02:15:00   -65.4   686.6    61.0     6.6   294.0
20180201  02:20:00   -65.4   686.5    61.0     6.3   294.0
20180201  02:25:00   -65.4   686.6    61.0     7.5   294.0
20180201  02:30:00   -65.4   686.6    61.0     6.2   294.0
20180201  02:35:00   -65.4   686.5    61.0     6.6   294.0
20180201  02:40:00   -65.4   686.6    61.0     5.0   294.0
20180201  02:45:00   -65.4   686.5    60.0     5.5   294.0
20180201  02:50:00   -65.4   686.4    60.0     5.0   294.0
20180201  02:55:00   -65.4   686.6    60.0     5.8   294.0
20180201  03:00:00   -65.4   686.5    61.0     4.7   294.0
20180201  03:05:00   -65.4   686.6    60.0     4.8   294.0
20180201  03:10:00   -65.4   686.5    60.0     5.2   294.0
20180201  03:15:00   -65.4   686.5    60.0     5.9   294.0
20180201  03:20:00   -65.4   686.4    60.0     4.8   294.0
20180201  03:25:00   -65.4   686.4    60.0     4.2   294.0
20180201  03:30:00   -65.4   686.5    60.0     4.9   294.0
20180201  03:35:00   -65.4   686.6    60.0     5.0   294.0
20180201  03:40:00   -65.4   686.5    60.0     4.1   294.0
20180201  03:45:00   -65.4   686.5    60.0     4.0   294.0
20180201  03:50:00   -65.4   686.5    60.0     3.6   294.0
20180201  03:55:00   -65.4   686.4    60.0     3.2   294.0
20180201  04:00:00   -65.4   686.6    60.0     3.5   294.0
20180201  04:05:00   -65.4   686.5    60.0     3.5   294.0
20180201  04:10:00   -65.4   686.6    60.0     2.8   294.0
20180201  04:15:00   -65.4   686.6    60.0     2.8   294.0
20180201  04:20:00   -65.4   686.6    60.0     3.8   294.0
20180201  04:25:00   -65.4   686.6    59.0     4.0   294.0
20180201  04:30:00   -65.4   686.5    58.0     3.0   294.0
20180201  04:35:00   -65.4   686.6    58.0     2.2   294.0
20180201  04:40:00   -65.4   686.6    58.0     1.9   294.0
20180201  04:45:00   -65.4   686.5    57.0     1.9   294.0
20180201  04:50:00   -65.4   686.7    57.0     1.6   294.0
20180201  04:55:00   -65.4   686.5    57.0     1.8   294.0
20180201  05:00:00   -65.4   686.5    57.0     1.6   294.0
20180201  05:05:00   -65.4   686.5    57.0     1.4   294.0
